Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000183,13.997701,[55 20] ; [202 203],[40.15625 34.84375] ; [216.84375 188.15625],1
n4,1,0.001306,10.334455,[59 17] ; [370  39],[67.22474227  8.77525773] ; [361.77525773  47.22474227],0
s6,1,0.001506,10.071332,[63 11] ; [270 135],[51.44467641 22.55532359] ; [281.55532359 123.44467641],0
v3,1,0.001624,9.932278,[19 55] ; [178 214],[31.2832618 42.7167382] ; [165.7167382 226.2832618],0
s5,1,0.00164,9.914156,[34 35] ; [120 280],[22.65671642 46.34328358] ; [131.34328358 268.65671642],0
s3,1,0.002386,9.225842,[56 19] ; [224 177],[44.11764706 30.88235294] ; [235.88235294 165.11764706],0
b3,1,0.0255,4.989599,[ 8 30] ; [102 154],[14.21768707 23.78231293] ; [ 95.78231293 160.21768707],0
b2,1,0.0255,4.989599,[ 8 30] ; [102 154],[14.21768707 23.78231293] ; [ 95.78231293 160.21768707],0
a8,1,0.027469,4.8611,[ 6 65] ; [ 70 292],[12.46189376 58.53810624] ; [ 63.53810624 298.46189376],0
a6,1,0.028963,4.76982,[53 23] ; [329  78],[60.10766046 15.89233954] ; [321.89233954  85.10766046],0
r1,1,0.036437,4.376526,[57 19] ; [345  62],[63.25465839 12.74534161] ; [338.74534161  68.25465839],0
n1,1,0.061148,3.505968,[ 4 12] ; [39 38],[7.39784946 8.60215054] ; [35.60215054 41.39784946],0
v2,1,0.080218,3.060473,[38 37] ; [241 151],[44.80728051 30.19271949] ; [234.19271949 157.80728051],0
u2,1,0.097581,2.744639,[10 14] ; [65 43],[13.63636364 10.36363636] ; [61.36363636 46.63636364],0
p1,1,0.127359,2.324406,[ 4 72] ; [ 45 364],[ 7.67835052 68.32164948] ; [ 41.32164948 367.67835052],0
p6,1,0.132009,2.268723,[35 40] ; [152 254],[29.15800416 45.84199584] ; [157.84199584 248.15800416],0
v4,1,0.141806,2.158254,[75  1] ; [388  21],[72.55257732  3.44742268] ; [390.44742268  18.55257732],0
p4,1,0.142876,2.146703,[55 21] ; [259 148],[49.40786749 26.59213251] ; [264.59213251 142.40786749],0
b5,1,0.154626,2.026014,[55 21] ; [262 148],[49.57201646 26.42798354] ; [267.42798354 142.57201646],0
s8,1,0.175486,1.835441,[40 36] ; [179 226],[34.6029106 41.3970894] ; [184.3970894 220.6029106],0
a5,1,0.256961,1.285055,[55 21] ; [321  89],[58.79835391 17.20164609] ; [317.20164609  92.79835391],0
d2,1,0.272184,1.205708,[34 42] ; [210 197],[38.39337474 37.60662526] ; [205.60662526 201.39337474],0
a2,1,0.273166,1.20078,[20 56] ; [134 276],[24.08230453 51.91769547] ; [129.91769547 280.08230453],0
a1,1,0.280338,1.165451,[ 2 74] ; [ 23 387],[ 3.90946502 72.09053498] ; [ 21.09053498 388.90946502],0
r2,1,0.283979,1.14795,[70  5] ; [392  16],[71.73913043  3.26086957] ; [390.26086957  17.73913043],0
r4,1,0.297145,1.086964,[68  8] ; [381  29],[70.21399177  5.78600823] ; [378.78600823  31.21399177],0
d1,1,0.299364,1.077024,[44 32] ; [263 147],[48.00823045 27.99176955] ; [258.99176955 151.00823045],0
a3,1,0.301526,1.067432,[52 24] ; [301 105],[55.65975104 20.34024896] ; [297.34024896 108.65975104],0
p12,1,0.374063,0.790123,[ 5 71] ; [ 40 368],[ 7.0661157 68.9338843] ; [ 37.9338843 370.0661157],0
p11,1,0.405073,0.693215,[58 18] ; [330  80],[60.67489712 15.32510288] ; [327.32510288  82.67489712],0
u4,1,0.423998,0.639207,[ 1 75] ; [ 12 398],[ 2.03292181 73.96707819] ; [ 10.96707819 399.03292181],0
p2,1,0.425583,0.634847,[66 10] ; [341  69],[63.64609053 12.35390947] ; [343.35390947  66.64609053],0
p5,1,0.468995,0.524343,[ 8 68] ; [ 55 350],[ 9.95426195 66.04573805] ; [ 53.04573805 351.95426195],0
r3,1,0.507991,0.438203,[69  5] ; [388  20],[70.16182573  3.83817427] ; [386.83817427  21.16182573],0
u1,1,0.530701,0.393048,[16 60] ; [100 310],[18.1399177 57.8600823] ; [ 97.8600823 312.1399177],0
p10,1,0.532141,0.390301,[62 13] ; [347  59],[63.77338877 11.22661123] ; [345.22661123  60.77338877],0
u3,1,0.564265,0.332373,[13 11] ; [66 43],[14.2556391  9.7443609] ; [64.7443609 44.2556391],0
b1,1,0.606062,0.265949,[26 50] ; [153 257],[27.99176955 48.00823045] ; [151.00823045 258.99176955],0
d5,1,0.628612,0.233948,[62 14] ; [342  66],[63.43801653 12.56198347] ; [340.56198347  67.43801653],0
s7,1,0.634944,0.225416,[40 34] ; [196 188],[38.13100437 35.86899563] ; [197.86899563 186.13100437],0
n6,1,0.663162,0.189705,[68  7] ; [363  45],[66.92546584  8.07453416] ; [364.07453416  43.92546584],0
n3,1,0.666899,0.185251,[12  4] ; [55 24],[11.28421053  4.71578947] ; [55.71578947 23.28421053],0
v1,1,0.669821,0.181811,[42 33] ; [234 165],[43.67088608 31.32911392] ; [232.32911392 166.67088608],0
