Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.000562,11.898012,[ 2 58] ; [13 37],[ 8.18181818 51.81818182] ; [ 6.81818182 43.18181818],1
p12,1,0.003006,8.803667,[ 1 59] ; [ 9 41],[ 5.45454545 54.54545455] ; [ 4.54545455 45.45454545],0
p5,1,0.003343,8.610207,[ 4 54] ; [14 36],[ 9.66666667 48.33333333] ; [ 8.33333333 41.66666667],0
p8,1,0.005499,7.707434,[29 29] ; [38 12],[35.98148148 22.01851852] ; [31.01851852 18.98148148],0
n5,1,0.005721,7.636061,[33 27] ; [40 10],[39.81818182 20.18181818] ; [33.18181818 16.81818182],0
s7,1,0.008526,6.919484,[20 36] ; [29 18],[26.6407767 29.3592233] ; [22.3592233 24.6407767],0
n4,1,0.010211,6.597709,[30 30] ; [37 13],[36.54545455 23.45454545] ; [30.45454545 19.54545455],0
n6,1,0.010217,6.596702,[42 18] ; [45  5],[47.45454545 12.54545455] ; [39.54545455 10.45454545],0
r3,1,0.03385,4.502268,[50 10] ; [48  2],[53.45454545  6.54545455] ; [44.54545455  5.45454545],0
r4,1,0.035947,4.399634,[43 17] ; [44  6],[47.45454545 12.54545455] ; [39.54545455 10.45454545],0
r1,1,0.04357,4.073143,[36 24] ; [39 11],[40.90909091 19.09090909] ; [34.09090909 15.90909091],0
a7,1,0.066347,3.371156,[33 27] ; [36 14],[37.63636364 22.36363636] ; [31.36363636 18.63636364],0
r2,1,0.0697,3.290064,[47 12] ; [46  4],[50.33944954  8.66055046] ; [42.66055046  7.33944954],0
p4,1,0.074464,3.181766,[32 28] ; [35 15],[36.54545455 23.45454545] ; [30.45454545 19.54545455],0
p3,1,0.081672,3.031305,[26 34] ; [30 20],[30.54545455 29.45454545] ; [25.45454545 24.54545455],0
v2,1,0.084503,2.976102,[23 34] ; [28 21],[27.4245283 29.5754717] ; [23.5754717 25.4245283],0
d4,1,0.103946,2.64393,[34 25] ; [21 29],[29.7706422 29.2293578] ; [25.2293578 24.7706422],0
s5,1,0.10913,2.566776,[14 46] ; [18 30],[17.77777778 42.22222222] ; [14.22222222 33.77777778],0
a4,1,0.11505,2.483451,[16 44] ; [ 7 42],[12.66055046 47.33944954] ; [10.33944954 38.66055046],0
p10,1,0.123592,2.3712,[37 23] ; [37 12],[40.73394495 19.26605505] ; [33.26605505 15.73394495],0
a8,1,0.127707,2.320155,[ 4 51] ; [ 8 39],[ 6.47058824 48.52941176] ; [ 5.52941176 41.47058824],0
a6,1,0.129135,2.302876,[31 29] ; [33 17],[34.90909091 25.09090909] ; [29.09090909 20.90909091],0
b3,1,0.130444,2.287211,[10 30] ; [13 18],[12.95774648 27.04225352] ; [10.04225352 20.95774648],0
b2,1,0.130444,2.287211,[10 30] ; [13 18],[12.95774648 27.04225352] ; [10.04225352 20.95774648],0
n3,1,0.184317,1.762465,[15  2] ; [6 3],[13.73076923  3.26923077] ; [7.26923077 1.73076923],0
a5,1,0.185766,1.750882,[26 34] ; [28 22],[29.45454545 30.54545455] ; [24.54545455 25.45454545],0
s2,1,0.197018,1.664346,[25 35] ; [27 23],[28.36363636 31.63636364] ; [23.63636364 26.36363636],0
d1,1,0.227586,1.455882,[ 6 54] ; [ 2 48],[ 4.36363636 55.63636364] ; [ 3.63636364 46.36363636],0
u1,1,0.242003,1.368889,[ 4 56] ; [ 1 49],[ 2.72727273 57.27272727] ; [ 2.27272727 47.72727273],0
d2,1,0.256997,1.284861,[19 41] ; [11 39],[16.36363636 43.63636364] ; [13.63636364 36.36363636],0
d3,1,0.360226,0.837105,[28 32] ; [19 31],[25.63636364 34.36363636] ; [21.36363636 28.63636364],0
s6,1,0.364914,0.82091,[31 28] ; [30 19],[33.32407407 25.67592593] ; [27.67592593 21.32407407],0
s8,1,0.37087,0.800747,[21 38] ; [22 28],[23.27522936 35.72477064] ; [19.72477064 30.27522936],0
a3,1,0.442898,0.588764,[35 24] ; [26 24],[33.01834862 25.98165138] ; [27.98165138 22.01834862],0
n1,1,0.443367,0.587552,[ 5 12] ; [4 5],[ 5.88461538 11.11538462] ; [3.11538462 5.88461538],0
a2,1,0.445976,0.580858,[ 6 54] ; [ 3 47],[ 4.90909091 55.09090909] ; [ 4.09090909 45.90909091],0
p11,1,0.447684,0.57651,[43 17] ; [39 11],[44.72727273 15.27272727] ; [37.27272727 12.72727273],0
s4,1,0.500175,0.454565,[ 8 52] ; [ 9 41],[ 9.27272727 50.72727273] ; [ 7.72727273 42.27272727],0
v1,1,0.513614,0.426698,[28 30] ; [21 29],[26.31481481 31.68518519] ; [22.68518519 27.31481481],0
b4,1,0.553876,0.350419,[29 31] ; [27 23],[30.54545455 29.45454545] ; [25.45454545 24.54545455],0
u2,1,0.663789,0.188954,[11 12] ; [13 11],[11.74468085 11.25531915] ; [12.25531915 11.74468085],0
v3,1,0.69725,0.151349,[18 41] ; [17 33],[18.94495413 40.05504587] ; [16.05504587 33.94495413],0
b1,1,0.701741,0.146667,[29 31] ; [26 24],[30. 30.] ; [25. 25.],0
b5,1,0.724154,0.124547,[34 26] ; [30 20],[34.90909091 25.09090909] ; [29.09090909 20.90909091],0
p2,1,0.747183,0.103914,[49 11] ; [42  8],[49.63636364 10.36363636] ; [41.36363636  8.63636364],0
u3,1,0.772638,0.083478,[11 13] ; [12 12],[11.5 12.5] ; [11.5 12.5],0
s3,1,0.775605,0.081254,[35 24] ; [31 19],[35.72477064 23.27522936] ; [30.27522936 19.72477064],0
s1,1,0.81966,0.051976,[ 3 57] ; [ 2 47],[ 2.75229358 57.24770642] ; [ 2.24770642 46.75229358],0
n2,1,0.836701,0.042484,[12  5] ; [6 3],[11.76923077  5.23076923] ; [6.23076923 2.76923077],0
a1,1,0.852455,0.034591,[ 2 58] ; [ 2 48],[ 2.18181818 57.81818182] ; [ 1.81818182 48.18181818],0
p9,1,0.925254,0.008802,[42 17] ; [36 14],[42.22018349 16.77981651] ; [35.77981651 14.22018349],0
v4,1,0.952889,0.00349,[52  6] ; [45  5],[52.09259259  5.90740741] ; [44.90740741  5.09259259],0
