Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000543,11.962768,[20 15] ; [15 51],[12.12871287 22.87128713] ; [22.87128713 43.12871287],1
p7,1,0.003123,8.733942,[24 12] ; [23 41],[16.92 19.08] ; [30.08 33.92],0
p3,1,0.010627,6.526715,[16 20] ; [14 54],[10.38461538 25.61538462] ; [19.61538462 48.38461538],0
b1,1,0.020335,5.382864,[26 10] ; [33 35],[20.42307692 15.57692308] ; [38.57692308 29.42307692],0
r3,1,0.022391,5.215128,[32  4] ; [46 21],[27.26213592  8.73786408] ; [50.73786408 16.26213592],0
s6,1,0.028998,4.767729,[19 17] ; [21 47],[13.84615385 22.15384615] ; [26.15384615 41.84615385],0
a4,1,0.056908,3.625272,[13 23] ; [13 55],[ 9. 27.] ; [17. 51.],0
v4,1,0.071921,3.238633,[31  4] ; [49 18],[27.45098039  7.54901961] ; [52.54901961 14.45098039],0
s5,1,0.086441,2.939429,[ 8 26] ; [ 7 59],[ 5.1 28.9] ; [ 9.9 56.1],0
n1,1,0.088769,2.896549,[8 6] ; [ 7 17],[5.52631579 8.47368421] ; [ 9.47368421 14.52631579],0
a5,1,0.099163,2.718954,[22 14] ; [30 38],[18. 18.] ; [34. 34.],0
p2,1,0.101143,2.687421,[27  9] ; [40 28],[23.19230769 12.80769231] ; [43.80769231 24.19230769],0
s2,1,0.113183,2.509201,[15 21] ; [18 50],[11.42307692 24.57692308] ; [21.57692308 46.42307692],0
p6,1,0.134419,2.240714,[10 26] ; [10 55],[ 7.12871287 28.87128713] ; [12.87128713 52.12871287],0
p11,1,0.134966,2.234438,[23 13] ; [33 35],[19.38461538 16.61538462] ; [36.61538462 31.38461538],0
a7,1,0.154429,2.027951,[17 19] ; [42 26],[20.42307692 15.57692308] ; [38.57692308 29.42307692],0
v2,1,0.169195,1.890058,[15 19] ; [19 44],[11.91752577 22.08247423] ; [22.08247423 40.91752577],0
d5,1,0.172396,1.86198,[22 14] ; [32 36],[18.69230769 17.30769231] ; [35.30769231 32.69230769],0
s7,1,0.178377,1.811095,[12 21] ; [15 49],[ 9.18556701 23.81443299] ; [17.81443299 46.18556701],0
u3,1,0.183335,1.770379,[11  5] ; [15 16],[8.85106383 7.14893617] ; [17.14893617 13.85106383],0
p9,1,0.21055,1.567641,[24 12] ; [35 30],[21.02970297 14.97029703] ; [37.97029703 27.02970297],0
n3,1,0.214947,1.537793,[12  3] ; [14  9],[10.26315789  4.73684211] ; [15.73684211  7.26315789],0
p5,1,0.230886,1.435394,[ 2 33] ; [ 1 66],[ 1.02941176 33.97058824] ; [ 1.97058824 65.02941176],0
u2,1,0.246775,1.341471,[12  5] ; [16 14],[10.12765957  6.87234043] ; [17.87234043 12.12765957],0
r4,1,0.287158,1.132898,[25 11] ; [40 28],[22.5 13.5] ; [42.5 25.5],0
p10,1,0.292047,1.110161,[20 16] ; [29 36],[17.46534653 18.53465347] ; [31.53465347 33.46534653],0
p1,1,0.293573,1.103165,[ 5 31] ; [ 5 62],[ 3.49514563 32.50485437] ; [ 6.50485437 60.49514563],0
n4,1,0.333376,0.935741,[16 20] ; [37 31],[18.34615385 17.65384615] ; [34.65384615 33.34615385],0
s8,1,0.374187,0.789713,[ 9 27] ; [12 56],[ 7.26923077 28.73076923] ; [13.73076923 54.26923077],0
v1,1,0.411329,0.674957,[16 19] ; [25 42],[14.06862745 20.93137255] ; [26.93137255 40.06862745],0
a1,1,0.413537,0.668608,[ 2 34] ; [ 7 61],[ 3.11538462 32.88461538] ; [ 5.88461538 62.11538462],0
s1,1,0.425672,0.634604,[ 3 33] ; [ 3 64],[ 2.09708738 33.90291262] ; [ 3.90291262 63.09708738],0
s3,1,0.514058,0.425798,[18 18] ; [29 38],[16.42718447 19.57281553] ; [30.57281553 36.42718447],0
n2,1,0.523593,0.40681,[12  3] ; [17  7],[11.15384615  3.84615385] ; [17.84615385  6.15384615],0
d4,1,0.566998,0.327731,[18 18] ; [38 30],[19.38461538 16.61538462] ; [36.61538462 31.38461538],0
d3,1,0.583107,0.301239,[12 24] ; [26 41],[13.2815534 22.7184466] ; [24.7184466 42.2815534],0
s4,1,0.621958,0.243125,[ 5 31] ; [12 56],[ 5.88461538 30.11538462] ; [11.11538462 56.88461538],0
a8,1,0.643817,0.213785,[ 4 30] ; [10 56],[ 4.76 29.24] ; [ 9.24 56.76],0
p12,1,0.660282,0.193182,[ 1 35] ; [ 1 65],[ 0.70588235 35.29411765] ; [ 1.29411765 64.70588235],0
r2,1,0.677664,0.172767,[26  9] ; [53 15],[26.84466019  8.15533981] ; [52.15533981 15.84466019],0
b3,1,0.727433,0.121481,[ 5 16] ; [ 9 23],[ 5.54716981 15.45283019] ; [ 8.45283019 23.54716981],0
b2,1,0.727433,0.121481,[ 5 16] ; [ 9 23],[ 5.54716981 15.45283019] ; [ 8.45283019 23.54716981],0
v3,1,0.80049,0.063864,[ 9 26] ; [15 49],[ 8.48484848 26.51515152] ; [15.51515152 48.48484848],0
a3,1,0.812152,0.056478,[19 17] ; [37 30],[19.57281553 16.42718447] ; [36.42718447 30.57281553],0
b5,1,0.873652,0.025288,[19 17] ; [37 31],[19.38461538 16.61538462] ; [36.61538462 31.38461538],0
b4,1,0.88651,0.02037,[18 18] ; [33 35],[17.65384615 18.34615385] ; [33.34615385 34.65384615],0
d2,1,0.899946,0.015808,[ 6 30] ; [12 56],[ 6.23076923 29.76923077] ; [11.76923077 56.23076923],0
a6,1,0.935354,0.006579,[22 14] ; [41 27],[21.80769231 14.19230769] ; [41.19230769 26.80769231],0
a2,1,0.945785,0.004624,[ 2 34] ; [ 4 64],[ 2.07692308 33.92307692] ; [ 3.92307692 64.07692308],0
r1,1,0.948031,0.004248,[22 14] ; [42 26],[22.15384615 13.84615385] ; [41.84615385 26.15384615],0
n5,1,0.996776,1.6e-05,[17 18] ; [33 35],[16.99029126 18.00970874] ; [33.00970874 34.99029126],0
