Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.002618,9.056044,[18 38] ; [17  8],[24.19753086 31.80246914] ; [10.80246914 14.19753086],0
p6,1,0.005582,7.680618,[ 6 49] ; [ 9 15],[10.44303797 44.55696203] ; [ 4.55696203 19.44303797],0
p3,1,0.017854,5.61039,[12 43] ; [12 13],[16.5 38.5] ; [ 7.5 17.5],0
p4,1,0.018208,5.576067,[16 40] ; [14 11],[20.74074074 35.25925926] ; [ 9.25925926 15.74074074],0
a6,1,0.019704,5.437889,[27 29] ; [19  6],[31.80246914 24.19753086] ; [14.19753086 10.80246914],0
s6,1,0.032783,4.55708,[19 36] ; [15 10],[23.375 31.625] ; [10.625 14.375],0
v2,1,0.043908,4.060109,[17 36] ; [14 11],[21.06410256 31.93589744] ; [ 9.93589744 15.06410256],0
r3,1,0.067151,3.351312,[45 11] ; [24  1],[47.7037037  8.2962963] ; [21.2962963  3.7037037],0
d4,1,0.095909,2.772296,[39 16] ; [22  3],[41.9375 13.0625] ; [19.0625  5.9375],0
a4,1,0.09833,2.732427,[19 37] ; [ 4 21],[15.90123457 40.09876543] ; [ 7.09876543 17.90123457],0
s8,1,0.128531,2.31016,[ 6 49] ; [ 6 19],[ 8.25 46.75] ; [ 3.75 21.25],0
a7,1,0.13207,2.268,[28 28] ; [17  8],[31.11111111 24.88888889] ; [13.88888889 11.11111111],0
s2,1,0.133898,2.246724,[13 42] ; [10 15],[15.8125 39.1875] ; [ 7.1875 17.8125],0
d2,1,0.156968,2.003193,[25 31] ; [ 7 18],[22.12345679 33.87654321] ; [ 9.87654321 15.12345679],0
d3,1,0.17358,1.851752,[29 27] ; [17  8],[31.80246914 24.19753086] ; [14.19753086 10.80246914],0
p2,1,0.17358,1.851752,[29 27] ; [17  8],[31.80246914 24.19753086] ; [14.19753086 10.80246914],0
a5,1,0.212786,1.55237,[23 33] ; [14 11],[25.58024691 30.41975309] ; [11.41975309 13.58024691],0
n6,1,0.212786,1.55237,[33 23] ; [11 14],[30.41975309 25.58024691] ; [13.58024691 11.41975309],0
d5,1,0.260445,1.266391,[33 23] ; [18  7],[35.25925926 20.74074074] ; [15.74074074  9.25925926],0
r1,1,0.284741,1.144322,[31 25] ; [17  8],[33.18518519 22.81481481] ; [14.81481481 10.18518519],0
p11,1,0.285948,1.1386,[22 34] ; [13 12],[24.19753086 31.80246914] ; [10.80246914 14.19753086],0
r4,1,0.29687,1.0882,[36 20] ; [19  6],[38.02469136 17.97530864] ; [16.97530864  8.02469136],0
n3,1,0.302629,1.062574,[21 12] ; [1 2],[20.16666667 12.83333333] ; [1.83333333 1.16666667],0
b1,1,0.306819,1.044321,[27 29] ; [ 9 16],[24.88888889 31.11111111] ; [11.11111111 13.88888889],0
r2,1,0.312926,1.018286,[44 12] ; [22  3],[45.62962963 10.37037037] ; [20.37037037  4.62962963],0
v4,1,0.417302,0.657902,[46  9] ; [19  6],[44.6875 10.3125] ; [20.3125  4.6875],0
s1,1,0.433987,0.612129,[ 5 51] ; [ 1 24],[ 4.14814815 51.85185185] ; [ 1.85185185 23.14814815],0
b5,1,0.437797,0.60205,[33 23] ; [17  8],[34.56790123 21.43209877] ; [15.43209877  9.56790123],0
s3,1,0.478502,0.502275,[20 36] ; [11 14],[21.43209877 34.56790123] ; [ 9.56790123 15.43209877],0
v3,1,0.510358,0.433333,[ 8 46] ; [ 5 19],[ 9. 45.] ; [ 4. 20.],0
n1,1,0.525521,0.403045,[ 6 27] ; [1 2],[ 6.41666667 26.58333333] ; [0.58333333 2.41666667],0
p9,1,0.527314,0.399565,[19 35] ; [ 7 18],[17.7721519 36.2278481] ; [ 8.2278481 16.7721519],0
s7,1,0.638916,0.220163,[ 8 43] ; [ 5 20],[ 8.72368421 42.27631579] ; [ 4.27631579 20.72368421],0
v1,1,0.665002,0.187504,[15 40] ; [ 8 17],[15.8125 39.1875] ; [ 7.1875 17.8125],0
b4,1,0.66699,0.185143,[32 24] ; [13 12],[31.11111111 24.88888889] ; [13.88888889 11.11111111],0
n5,1,0.669169,0.182575,[16 40] ; [ 6 19],[15.20987654 40.79012346] ; [ 6.79012346 18.20987654],0
n2,1,0.727383,0.121528,[18 14] ; [2 1],[18.28571429 13.71428571] ; [1.71428571 1.28571429],0
u3,1,0.748053,0.103175,[15 12] ; [6 6],[14.53846154 12.46153846] ; [6.46153846 5.53846154],0
d1,1,0.809799,0.05793,[24 32] ; [10 15],[23.50617284 32.49382716] ; [10.49382716 14.50617284],0
s4,1,0.818604,0.052597,[10 46] ; [ 5 20],[10.37037037 45.62962963] ; [ 4.62962963 20.37037037],0
s5,1,0.871153,0.026307,[10 45] ; [ 4 20],[ 9.74683544 45.25316456] ; [ 4.25316456 19.74683544],0
b3,1,0.920551,0.009948,[ 9 25] ; [3 9],[ 8.86956522 25.13043478] ; [3.13043478 8.86956522],0
b2,1,0.920551,0.009948,[ 9 25] ; [3 9],[ 8.86956522 25.13043478] ; [3.13043478 8.86956522],0
a2,1,0.949615,0.003993,[ 7 49] ; [ 3 22],[ 6.91358025 49.08641975] ; [ 3.08641975 21.91358025],0
a3,1,0.951855,0.003645,[29 26] ; [13 12],[28.875 26.125] ; [13.125 11.875],0
u2,1,0.970323,0.001384,[11 15] ; [5 7],[10.94736842 15.05263158] ; [5.05263158 6.94736842],0
