Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,167.945577,[235  96] ; [ 77 278],[150.54227405 180.45772595] ; [161.45772595 193.54227405],1
s2,1,0.0,118.550122,[240  93] ; [106 243],[168.94134897 164.05865103] ; [177.05865103 171.94134897],1
s3,1,0.0,91.553995,[250  80] ; [137 211],[188.36283186 141.63716814] ; [198.63716814 149.36283186],1
s6,1,0.0,81.575011,[277  53] ; [177 168],[221.95555556 108.04444444] ; [232.04444444 112.95555556],1
a3,1,0.0,42.21555,[277  56] ; [216 139],[238.61773256  94.38226744] ; [254.38226744 100.61773256],1
s5,1,0.0,38.85619,[145 177] ; [ 76 266],[107.17168675 214.82831325] ; [113.82831325 228.17168675],1
p3,1,0.0,25.933838,[201 131] ; [145 208],[167.69635036 164.30364964] ; [178.30364964 174.69635036],1
p7,1,1e-06,24.081412,[245  79] ; [199 146],[215.03139013 108.96860987] ; [228.96860987 116.03139013],1
n4,1,2e-06,22.279989,[288  46] ; [253 101],[262.63662791  71.36337209] ; [278.36337209  75.63662791],1
v3,1,5e-06,20.874677,[157 165] ; [107 234],[128.21719457 193.78280543] ; [135.78280543 205.21719457],1
p5,1,6e-06,20.459894,[ 57 272] ; [ 22 331],[ 38.10997067 290.89002933] ; [ 40.89002933 312.10997067],1
p4,1,7e-06,20.304593,[230 102] ; [184 167],[201.24158126 130.75841874] ; [212.75841874 138.24158126],1
p6,1,1.2e-05,19.235576,[150 178] ; [102 245],[122.45333333 205.54666667] ; [129.54666667 217.45333333],1
n5,1,5.4e-05,16.286249,[276  57] ; [244 106],[253.52855051  79.47144949] ; [266.47144949  83.52855051],1
a5,1,9.6e-05,15.219254,[267  67] ; [237 118],[244.31930334  89.68069666] ; [259.68069666  95.31930334],1
u1,1,0.000115,14.873745,[ 79 255] ; [ 44 311],[ 59.62554427 274.37445573] ; [ 63.37445573 291.62554427],1
d2,1,0.000209,13.751257,[182 151] ; [143 210],[157.76239067 175.23760933] ; [167.23760933 185.76239067],1
p10,1,0.000306,13.031383,[302  30] ; [284  65],[285.68575624  46.31424376] ; [300.31424376  48.68575624],1
a2,1,0.000788,11.27023,[ 93 241] ; [ 61 294],[ 74.65312046 259.34687954] ; [ 79.34687954 275.65312046],1
s4,1,0.003058,8.772672,[ 68 264] ; [ 42 305],[ 53.78497791 278.21502209] ; [ 56.21502209 290.78497791],0
d1,1,0.003644,8.453055,[217 117] ; [192 163],[198.2670537 135.7329463] ; [210.7329463 144.2670537],0
n6,1,0.004761,7.968063,[300  32] ; [293  60],[287.41021898  44.58978102] ; [305.58978102  47.41021898],0
p8,1,0.010141,6.609882,[198 129] ; [177 172],[181.39792899 145.60207101] ; [193.60207101 155.39792899],0
u3,1,0.012181,6.284325,[42 15] ; [75 63],[34.2 22.8] ; [82.8 55.2],0
d4,1,0.013992,6.039158,[288  44] ; [283  72],[275.94177584  56.05822416] ; [295.05822416  59.94177584],0
p9,1,0.019292,5.474843,[302  29] ; [300  51],[292.17302053  38.82697947] ; [309.82697947  41.17302053],0
