Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000355,12.75351,[336 200] ; [ 9 21],[326.71378092 209.28621908] ; [18.28621908 11.71378092],1
s8,1,0.146655,2.106706,[276 273] ; [11 19],[272.12953368 276.87046632] ; [14.87046632 15.12953368],0
u1,1,0.175508,1.835259,[111 442] ; [ 3 27],[108.13379074 444.86620926] ; [ 5.86620926 24.13379074],0
b5,1,0.177173,1.821183,[327 226] ; [14 16],[323.45283019 229.54716981] ; [17.54716981 12.45283019],0
s1,1,0.18399,1.765094,[ 14 531] ; [ 2 28],[ 15.16521739 529.83478261] ; [ 0.83478261 29.16521739],0
v2,1,0.198616,1.652519,[319 210] ; [14 15],[315.69354839 213.30645161] ; [17.30645161 11.69354839],0
b4,1,0.277915,1.177256,[313 240] ; [20 10],[315.864494 237.135506] ; [17.135506 12.864494],0
a3,1,0.310294,1.029425,[413 138] ; [20 10],[410.64199656 140.35800344] ; [22.35800344  7.64199656],0
u2,1,0.312705,1.019215,[79 61] ; [4 6],[77.46666667 62.53333333] ; [5.53333333 4.46666667],0
u3,1,0.334861,0.930006,[78 62] ; [4 6],[76.53333333 63.46666667] ; [5.46666667 4.53333333],0
s2,1,0.349623,0.874824,[303 244] ; [14 16],[300.51819757 246.48180243] ; [16.48180243 13.51819757],0
r1,1,0.434266,0.611388,[446 105] ; [26  4],[447.62822719 103.37177281] ; [24.37177281  5.62822719],0
s7,1,0.468877,0.524621,[289 235] ; [14 15],[287.11030741 236.88969259] ; [15.88969259 13.11030741],0
v4,1,0.514022,0.425872,[527  23] ; [28  2],[526.29310345  23.70689655] ; [28.70689655  1.29310345],0
p8,1,0.520147,0.413601,[323 222] ; [16 14],[321.31304348 223.68695652] ; [17.68695652 12.31304348],0
a1,1,0.623969,0.240329,[ 26 527] ; [ 2 28],[ 26.55917667 526.44082333] ; [ 1.44082333 28.55917667],0
v3,1,0.625552,0.23814,[237 295] ; [12 18],[235.70818505 296.29181495] ; [13.29181495 16.70818505],0
a8,1,0.631505,0.230025,[ 76 427] ; [ 5 22],[ 76.87358491 426.12641509] ; [ 4.12641509 22.87358491],0
a6,1,0.64256,0.215409,[382 169] ; [22  8],[383.1394148 167.8605852] ; [20.8605852  9.1394148],0
r2,1,0.66158,0.19161,[518  29] ; [28  1],[518.51041667  28.48958333] ; [27.48958333  1.51041667],0
n1,1,0.705747,0.142562,[43 59] ; [3 3],[43.44444444 58.55555556] ; [2.55555556 3.44444444],0
d4,1,0.717859,0.130553,[455  96] ; [24  6],[454.26678141  96.73321859] ; [24.73321859  5.26678141],0
d2,1,0.729403,0.119661,[275 276] ; [14 16],[274.07745267 276.92254733] ; [14.92254733 15.07745267],0
d5,1,0.758025,0.09491,[453  98] ; [24  6],[452.37005164  98.62994836] ; [24.62994836  5.37005164],0
a7,1,0.800973,0.063548,[393 159] ; [22  8],[393.60824742 158.39175258] ; [21.39175258  8.60824742],0
p7,1,0.807861,0.05914,[372 168] ; [18  9],[371.42857143 168.57142857] ; [18.57142857  8.42857143],0
d3,1,0.840572,0.040466,[377 174] ; [20 10],[376.50086059 174.49913941] ; [20.49913941  9.50086059],0
s3,1,0.880177,0.022724,[320 226] ; [18 12],[320.39583333 225.60416667] ; [17.60416667 12.39583333],0
n4,1,0.883893,0.021326,[493  60] ; [27  3],[493.24185249  59.75814751] ; [26.75814751  3.24185249],0
n3,1,0.914983,0.011397,[74 27] ; [6 2],[74.12844037 26.87155963] ; [5.87155963 2.12844037],0
d1,1,0.918129,0.010566,[337 216] ; [18 12],[336.73241852 216.26758148] ; [18.26758148 11.73241852],0
p1,1,0.942529,0.005197,[ 53 499] ; [ 3 27],[ 53.11340206 498.88659794] ; [ 2.88659794 27.11340206],0
