Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.2e-05,19.175684,[25 14] ; [15 54],[14.44444444 24.55555556] ; [25.55555556 43.44444444],1
p8,1,0.01099,6.46691,[16 23] ; [13 57],[10.37614679 28.62385321] ; [18.62385321 51.37614679],0
n4,1,0.024117,5.086201,[33  6] ; [45 25],[27.90825688 11.09174312] ; [50.09174312 19.90825688],0
a5,1,0.027684,4.84761,[29 10] ; [37 33],[23.6146789 15.3853211] ; [42.3853211 27.6146789],0
p7,1,0.030137,4.701466,[19 20] ; [18 47],[13.875 25.125] ; [23.125 41.875],0
p10,1,0.069934,3.284561,[32  7] ; [46 24],[27.90825688 11.09174312] ; [50.09174312 19.90825688],0
a7,1,0.071243,3.254153,[27 12] ; [36 34],[22.5412844 16.4587156] ; [40.4587156 29.5412844],0
v4,1,0.102124,2.672052,[37  2] ; [59 11],[34.34862385  4.65137615] ; [61.65137615  8.34862385],0
a1,1,0.104453,2.636199,[ 4 35] ; [ 2 68],[ 2.14678899 36.85321101] ; [ 3.85321101 66.14678899],0
a4,1,0.113551,2.504086,[20 19] ; [25 45],[16.10091743 22.89908257] ; [28.89908257 41.10091743],0
r1,1,0.130138,2.290862,[31  8] ; [46 24],[27.55045872 11.44954128] ; [49.44954128 20.55045872],0
n5,1,0.157172,2.001225,[31  8] ; [46 23],[27.80555556 11.19444444] ; [49.19444444 19.80555556],0
p6,1,0.187342,1.738398,[11 28] ; [12 57],[ 8.30555556 30.69444444] ; [14.69444444 54.30555556],0
r2,1,0.191441,1.706494,[37  2] ; [60  9],[35.02777778  3.97222222] ; [61.97222222  7.02777778],0
d3,1,0.21234,1.555397,[18 21] ; [41 29],[21.11009174 17.88990826] ; [37.88990826 32.11009174],0
n6,1,0.223891,1.479255,[33  5] ; [54 16],[30.61111111  7.38888889] ; [56.38888889 13.61111111],0
d4,1,0.23544,1.407693,[26 13] ; [54 16],[28.62385321 10.37614679] ; [51.37614679 18.62385321],0
