Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,68.057561,[145 110] ; [ 18 116],[106.85089974 148.14910026] ; [56.14910026 77.85089974],1
p5,1,0.127061,2.328047,[ 32 222] ; [ 10 123],[ 27.56589147 226.43410853] ; [ 14.43410853 118.56589147],0
p6,1,0.166331,1.915701,[ 93 163] ; [39 94],[ 86.8688946 169.1311054] ; [45.1311054 87.8688946],0
p3,1,0.175297,1.837052,[116 138] ; [52 83],[109.6966581 144.3033419] ; [58.3033419 76.6966581],0
p9,1,0.207042,1.591988,[203  49] ; [99 33],[198.1875  53.8125] ; [103.8125  28.1875],0
a1,1,0.227545,1.45614,[ 12 244] ; [  3 132],[  9.82097187 246.17902813] ; [  5.17902813 129.82097187],0
p8,1,0.247395,1.337953,[128 127] ; [59 75],[122.58354756 132.41645244] ; [64.41645244 69.58354756],0
p2,1,0.275422,1.189542,[210  45] ; [105  30],[205.96153846  49.03846154] ; [109.03846154  25.96153846],0
v3,1,0.33703,0.921697,[ 50 201] ; [ 21 111],[ 46.53002611 204.46997389] ; [ 24.46997389 107.53002611],0
a8,1,0.351346,0.868591,[ 25 215] ; [ 17 107],[ 27.69230769 212.30769231] ; [ 14.30769231 109.69230769],0
a7,1,0.404684,0.694365,[175  81] ; [86 48],[171.32307692  84.67692308] ; [89.67692308 44.32307692],0
u2,1,0.435847,0.607191,[30 28] ; [49 35],[32.26760563 25.73239437] ; [46.73239437 37.26760563],0
s2,1,0.524787,0.404476,[121 132] ; [60 75],[118.02319588 134.97680412] ; [62.97680412 72.02319588],0
n1,1,0.52852,0.397236,[31 41] ; [14 24],[29.45454545 42.54545455] ; [15.54545455 22.45454545],0
n3,1,0.56873,0.324812,[48 22] ; [24 14],[46.66666667 23.33333333] ; [25.33333333 12.66666667],0
p7,1,0.602718,0.270917,[146 105] ; [72 58],[143.6167979 107.3832021] ; [74.3832021 55.6167979],0
b1,1,0.721156,0.127388,[111 145] ; [56 79],[109.34015345 146.65984655] ; [57.65984655 77.34015345],0
b4,1,0.735701,0.113941,[143 113] ; [73 62],[141.42199488 114.57800512] ; [74.57800512 60.42199488],0
r3,1,0.799922,0.064236,[235  21] ; [122  12],[234.33846154  21.66153846] ; [122.66153846  11.33846154],0
n2,1,0.817317,0.05336,[53 21] ; [28 10],[53.51785714 20.48214286] ; [27.48214286 10.51785714],0
s1,1,0.841687,0.039894,[ 12 240] ; [  7 127],[ 12.40414508 239.59585492] ; [  6.59585492 127.40414508],0
s3,1,0.858561,0.031757,[137 117] ; [73 60],[137.82945736 116.17054264] ; [72.17054264 60.82945736],0
s4,1,0.866502,0.028259,[ 53 199] ; [ 27 106],[ 52.36363636 199.63636364] ; [ 27.63636364 105.36363636],0
p1,1,0.888053,0.019816,[ 22 233] ; [ 11 123],[ 21.63239075 233.36760925] ; [ 11.36760925 122.63239075],0
u3,1,0.988128,0.000221,[34 23] ; [50 34],[33.95744681 23.04255319] ; [50.04255319 33.95744681],0
