Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.000276,13.229598,[3 5] ; [ 2 63],[0.54794521 7.45205479] ; [ 4.45205479 60.54794521],1
s5,1,0.001562,10.003846,[6 2] ; [14 50],[2.22222222 5.77777778] ; [17.77777778 46.22222222],0
p6,1,0.003429,8.564012,[7 1] ; [22 43],[3.17808219 4.82191781] ; [25.82191781 39.17808219],0
p1,1,0.010872,6.486039,[3 5] ; [ 5 60],[0.87671233 7.12328767] ; [ 7.12328767 57.87671233],0
b4,1,0.040601,4.192588,[7 1] ; [32 33],[4.2739726 3.7260274] ; [34.7260274 30.2739726],0
b3,1,0.080952,3.04569,[4 3] ; [ 9 28],[2.06818182 4.93181818] ; [10.93181818 26.06818182],0
b2,1,0.080952,3.04569,[4 3] ; [ 9 28],[2.06818182 4.93181818] ; [10.93181818 26.06818182],0
v3,1,0.144897,2.125162,[6 2] ; [31 34],[4.05479452 3.94520548] ; [32.94520548 32.05479452],0
s3,1,0.156421,2.008494,[2 6] ; [33 31],[3.88888889 4.11111111] ; [31.11111111 32.88888889],0
p8,1,0.168606,1.895298,[6 2] ; [32 33],[4.16438356 3.83561644] ; [33.83561644 31.16438356],0
p3,1,0.168606,1.895298,[6 2] ; [32 33],[4.16438356 3.83561644] ; [33.83561644 31.16438356],0
p7,1,0.19354,1.690465,[7 1] ; [42 23],[5.36986301 2.63013699] ; [43.63013699 21.36986301],0
u3,1,0.257673,1.281218,[3 1] ; [13 16],[1.93939394 2.06060606] ; [14.06060606 14.93939394],0
b5,1,0.297605,1.084897,[3 5] ; [37 28],[4.38356164 3.61643836] ; [35.61643836 29.38356164],0
b1,1,0.326789,0.96158,[2 6] ; [28 37],[3.28767123 4.71232877] ; [26.71232877 38.28767123],0
s2,1,0.350044,0.873296,[2 6] ; [27 37],[3.22222222 4.77777778] ; [25.77777778 38.22222222],0
r3,1,0.355135,0.855024,[7 1] ; [62  3],[7.56164384 0.43835616] ; [61.43835616  3.56164384],0
n5,1,0.432522,0.616043,[7 1] ; [48 16],[6.11111111 1.88888889] ; [48.88888889 15.11111111],0
r1,1,0.44425,0.58528,[7 1] ; [49 16],[6.1369863 1.8630137] ; [49.8630137 15.1369863],0
s7,1,0.48686,0.483458,[4 3] ; [26 34],[3.13432836 3.86567164] ; [26.86567164 33.13432836],0
p11,1,0.495,0.46564,[7 1] ; [50 15],[6.24657534 1.75342466] ; [50.75342466 14.24657534],0
p10,1,0.550486,0.356448,[7 1] ; [51 14],[6.35616438 1.64383562] ; [51.64383562 13.35616438],0
d2,1,0.550486,0.356448,[1 7] ; [14 51],[1.64383562 6.35616438] ; [13.35616438 51.64383562],0
p2,1,0.550486,0.356448,[7 1] ; [51 14],[6.35616438 1.64383562] ; [51.64383562 13.35616438],0
d3,1,0.559175,0.341135,[2 6] ; [23 42],[2.73972603 5.26027397] ; [22.26027397 42.73972603],0
d5,1,0.585523,0.297391,[3 5] ; [31 34],[3.7260274 4.2739726] ; [30.2739726 34.7260274],0
n6,1,0.611149,0.258505,[7 1] ; [52 13],[6.46575342 1.53424658] ; [52.53424658 12.46575342],0
a2,1,0.640369,0.21826,[1 7] ; [ 5 60],[0.65753425 7.34246575] ; [ 5.34246575 59.65753425],0
a8,1,0.684631,0.164959,[1 7] ; [ 5 56],[0.69565217 7.30434783] ; [ 5.30434783 55.69565217],0
a7,1,0.698975,0.14954,[5 3] ; [45 20],[5.47945205 2.52054795] ; [44.52054795 20.47945205],0
a4,1,0.750093,0.101453,[1 7] ; [11 54],[1.31506849 6.68493151] ; [10.68493151 54.31506849],0
p9,1,0.750093,0.101453,[7 1] ; [54 11],[6.68493151 1.31506849] ; [54.31506849 10.68493151],0
a3,1,0.772768,0.08338,[4 4] ; [36 29],[4.38356164 3.61643836] ; [35.61643836 29.38356164],0
v1,1,0.799846,0.064286,[5 3] ; [37 27],[4.66666667 3.33333333] ; [37.33333333 26.66666667],0
r4,1,0.829605,0.046315,[7 1] ; [55 10],[6.79452055 1.20547945] ; [55.20547945  9.79452055],0
s6,1,0.838091,0.041753,[5 3] ; [37 26],[4.73239437 3.26760563] ; [37.26760563 25.73239437],0
n4,1,0.872003,0.025958,[6 2] ; [47 18],[5.80821918 2.19178082] ; [47.19178082 17.80821918],0
s4,1,0.88244,0.021868,[1 7] ; [ 7 58],[0.87671233 7.12328767] ; [ 7.12328767 57.87671233],0
a5,1,0.891539,0.018593,[5 3] ; [39 26],[4.82191781 3.17808219] ; [39.17808219 25.82191781],0
s8,1,0.891539,0.018593,[3 5] ; [26 39],[3.17808219 4.82191781] ; [25.82191781 39.17808219],0
a6,1,0.974556,0.001017,[5 3] ; [41 24],[5.04109589 2.95890411] ; [40.95890411 24.04109589],0
