Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,136.066626,[326 166] ; [ 46 186],[252.79558011 239.20441989] ; [119.20441989 112.79558011],1
s3,1,0.0,135.969431,[351 139] ; [ 59 172],[278.6407767 211.3592233] ; [131.3592233  99.6407767],1
s7,1,0.0,80.91684,[296 182] ; [ 56 165],[240.70958512 237.29041488] ; [111.29041488 109.70958512],1
s8,1,0.0,72.001608,[277 216] ; [ 53 181],[223.7826685 269.2173315] ; [106.2173315 127.7826685],1
s5,1,0.0,60.442633,[211 269] ; [ 33 197],[164.95774648 315.04225352] ; [ 79.04225352 150.95774648],1
n5,1,2e-05,18.163129,[393  99] ; [152  81],[369.84827586 122.15172414] ; [175.15172414  57.84827586],1
p10,1,2.7e-05,17.634306,[425  62] ; [175  59],[405.2704577  81.7295423] ; [194.7295423  39.2704577],1
s4,1,2.9e-05,17.499359,[100 389] ; [ 19 215],[ 80.48547718 408.51452282] ; [ 38.51452282 195.48547718],1
p4,1,3.5e-05,17.135578,[339 155] ; [123 110],[313.93122421 180.06877579] ; [148.06877579  84.93122421],1
p9,1,8.5e-05,15.453975,[441  47] ; [186  47],[424.37725381  63.62274619] ; [202.62274619  30.37725381],1
r4,1,0.001597,9.963074,[464  31] ; [203  31],[452.90123457  42.09876543] ; [214.09876543  19.90123457],0
d4,1,0.002147,9.419501,[423  71] ; [178  55],[408.3823934  85.6176066] ; [192.6176066  40.3823934],0
u1,1,0.002744,8.969996,[102 393] ; [ 27 207],[ 87.59259259 407.40740741] ; [ 41.40740741 192.59259259],0
p12,1,0.003093,8.751617,[ 48 445] ; [  8 224],[ 38.08 454.92] ; [ 17.92 214.08],0
p5,1,0.004248,8.174729,[ 67 426] ; [ 15 219],[ 55.60660248 437.39339752] ; [ 26.39339752 207.60660248],0
a2,1,0.006736,7.342155,[132 363] ; [ 41 193],[117.4691358 377.5308642] ; [ 55.5308642 178.4691358],0
r1,1,0.006772,7.332406,[413  79] ; [176  57],[399.70758621  92.29241379] ; [189.29241379  43.70758621],0
p3,1,0.009532,6.720282,[274 221] ; [105 128],[257.69917582 237.30082418] ; [121.30082418 111.69917582],0
d5,1,0.010517,6.545232,[418  76] ; [179  54],[405.66437414  88.33562586] ; [191.33562586  41.66437414],0
d1,1,0.011422,6.398446,[309 186] ; [123 111],[293.33333333 201.66666667] ; [138.66666667  95.33333333],0
a5,1,0.013927,6.047326,[375 120] ; [157  77],[361.2345679 133.7654321] ; [170.7654321  63.2345679],0
n4,1,0.017034,5.692823,[395  98] ; [169  65],[382.46492435 110.53507565] ; [181.53507565  52.46492435],0
v1,1,0.019788,5.430538,[280 201] ; [112 117],[265.56619718 215.43380282] ; [126.43380282 102.56619718],0
r3,1,0.020828,5.341138,[479  14] ; [218  15],[473.30716253  19.69283747] ; [223.69283747   9.30716253],0
p7,1,0.021484,5.287111,[343 137] ; [146  86],[329.66292135 150.33707865] ; [159.33707865  72.66292135],0
r2,1,0.02229,5.223036,[473  17] ; [215  17],[466.92520776  23.07479224] ; [221.07479224  10.92520776],0
u3,1,0.033233,4.533715,[83 47] ; [37 39],[75.72815534 54.27184466] ; [44.27184466 31.72815534],0
u4,1,0.043425,4.07878,[ 13 482] ; [  1 233],[  9.50617284 485.49382716] ; [  4.49382716 229.50617284],0
a1,1,0.051607,3.788464,[ 26 469] ; [  5 229],[ 21.04938272 473.95061728] ; [  9.95061728 224.04938272],0
p6,1,0.059185,3.560082,[201 286] ; [ 78 152],[189.50209205 297.49790795] ; [ 89.49790795 140.50209205],0
d3,1,0.0701,3.280687,[361 134] ; [154  78],[350.65337001 144.34662999] ; [164.34662999  67.65337001],0
n6,1,0.080277,3.059288,[426  66] ; [191  43],[418.1322314  73.8677686] ; [198.8677686  35.1322314],0
u2,1,0.084408,2.977908,[81 49] ; [38 38],[75.09708738 54.90291262] ; [43.90291262 32.09708738],0
n1,1,0.101982,2.674278,[44 66] ; [13 36],[39.43396226 70.56603774] ; [17.56603774 31.43396226],0
s1,1,0.121294,2.400534,[ 16 471] ; [  3 228],[ 12.88718663 474.11281337] ; [  6.11281337 224.88718663],0
p8,1,0.127345,2.32457,[286 200] ; [122 109],[276.55230126 209.44769874] ; [131.44769874  99.55230126],0
a3,1,0.149151,2.080911,[362 132] ; [158  74],[353.8292011 140.1707989] ; [166.1707989  65.8292011],0
d2,1,0.191348,1.707211,[244 250] ; [103 130],[235.78817056 258.21182944] ; [111.21182944 121.78817056],0
a4,1,0.198457,1.65369,[223 270] ; [ 94 140],[214.96698762 278.03301238] ; [102.03301238 131.96698762],0
n2,1,0.213012,1.550839,[85 25] ; [34 16],[81.8125 28.1875] ; [37.1875 12.8125],0
a7,1,0.34001,0.910393,[372 122] ; [167  65],[366.75757576 127.24242424] ; [172.24242424  59.75757576],0
a8,1,0.353435,0.861085,[ 65 383] ; [ 25 186],[ 61.18361153 386.81638847] ; [ 28.81638847 182.18361153],0
b3,1,0.377884,0.777576,[108 186] ; [56 80],[112.13023256 181.86976744] ; [51.86976744 84.13023256],0
b2,1,0.377884,0.777576,[108 186] ; [56 80],[112.13023256 181.86976744] ; [51.86976744 84.13023256],0
v3,1,0.382537,0.762533,[194 287] ; [ 83 142],[188.72096317 292.27903683] ; [ 88.27903683 136.72096317],0
b4,1,0.473926,0.512808,[291 204] ; [131 103],[286.54320988 208.45679012] ; [135.45679012  98.54320988],0
b5,1,0.529043,0.396229,[304 191] ; [138  96],[300.12345679 194.87654321] ; [141.87654321  92.12345679],0
a6,1,0.605972,0.266082,[345 149] ; [159  75],[342. 152.] ; [162.  72.],0
n3,1,0.646916,0.20981,[78 31] ; [39 13],[79.21118012 29.78881988] ; [37.78881988 14.21118012],0
p11,1,0.688318,0.160912,[400  95] ; [192  42],[401.97530864  93.02469136] ; [190.02469136  43.97530864],0
p1,1,0.730653,0.118513,[ 44 449] ; [ 19 214],[ 42.78099174 450.21900826] ; [ 20.21900826 212.78099174],0
b1,1,0.753259,0.098813,[176 319] ; [ 86 148],[177.90123457 317.09876543] ; [ 84.09876543 149.90123457],0
v2,1,0.842413,0.039524,[268 208] ; [126 101],[266.77667141 209.22332859] ; [127.22332859  99.77667141],0
