Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,74.928653,[126  31] ; [ 49 106],[88.06089744 68.93910256] ; [86.93910256 68.06089744],1
p4,1,0.0,42.612118,[115  45] ; [ 55 101],[86.07594937 73.92405063] ; [83.92405063 72.07594937],1
p6,1,0.0,32.459498,[65 94] ; [ 19 135],[ 42.67092652 116.32907348] ; [ 41.32907348 112.67092652],1
p3,1,0.0,32.003127,[95 65] ; [ 43 112],[70.0952381 89.9047619] ; [67.9047619 87.0952381],1
p2,1,1.1e-05,19.254967,[141  18] ; [106  49],[125.07324841  33.92675159] ; [121.92675159  33.07324841],1
p11,1,1.4e-05,18.852287,[139  21] ; [104  53],[122.64984227  37.35015773] ; [120.35015773  36.64984227],1
p10,1,0.00019,13.925158,[136  23] ; [105  50],[122.03503185  36.96496815] ; [118.96496815  36.03503185],1
r4,1,0.000344,12.815811,[150  10] ; [126  31],[139.30599369  20.69400631] ; [136.69400631  20.30599369],1
p9,1,0.000657,11.608509,[137  22] ; [109  46],[124.56687898  34.43312102] ; [121.43312102  33.56687898],1
v1,1,0.002594,9.072827,[93 63] ; [65 88],[79.76699029 76.23300971] ; [78.23300971 74.76699029],0
p5,1,0.012997,6.169534,[ 18 142] ; [  6 150],[ 12.15189873 147.84810127] ; [ 11.84810127 144.15189873],0
v2,1,0.016222,5.778645,[91 63] ; [67 81],[80.56953642 73.43046358] ; [77.43046358 70.56953642],0
v4,1,0.018286,5.568495,[152   7] ; [137  18],[146.34076433  12.65923567] ; [142.65923567  12.34076433],0
r3,1,0.018286,5.568495,[152   7] ; [137  18],[146.34076433  12.65923567] ; [142.65923567  12.34076433],0
s8,1,0.051433,3.794128,[ 41 119] ; [ 26 130],[ 33.92405063 126.07594937] ; [ 33.07594937 122.92405063],0
n6,1,0.060399,3.526395,[132  27] ; [116  40],[125.18095238  33.81904762] ; [122.81904762  33.18095238],0
d3,1,0.069638,3.291538,[118  42] ; [101  56],[110.5362776  49.4637224] ; [108.4637224  48.5362776],0
r1,1,0.077093,3.125148,[132  26] ; [117  38],[125.69329073  32.30670927] ; [123.30670927  31.69329073],0
v3,1,0.101543,2.681145,[57 97] ; [ 42 107],[ 50.31683168 103.68316832] ; [ 48.68316832 100.31683168],0
s6,1,0.123485,2.372556,[85 68] ; [73 83],[78.23300971 74.76699029] ; [79.76699029 76.23300971],0
d1,1,0.125819,2.343351,[109  51] ; [94 63],[102.46056782  57.53943218] ; [100.53943218  56.46056782],0
a3,1,0.144427,2.130141,[107  53] ; [116  40],[112.91139241  47.08860759] ; [110.08860759  45.91139241],0
p12,1,0.153097,2.041115,[ 12 147] ; [  6 151],[  9.05696203 149.94303797] ; [  8.94303797 148.05696203],0
a4,1,0.158637,1.987168,[74 86] ; [84 71],[80.25396825 79.74603175] ; [77.74603175 77.25396825],0
d4,1,0.171527,1.869545,[142  18] ; [131  26],[137.79179811  22.20820189] ; [135.20820189  21.79179811],0
a7,1,0.24093,1.375142,[125  35] ; [113  43],[120.50632911  39.49367089] ; [117.49367089  38.50632911],0
s4,1,0.299233,1.077608,[ 17 139] ; [ 23 132],[ 20.06430868 135.93569132] ; [ 19.93569132 135.06430868],0
n5,1,0.31311,1.017511,[115  44] ; [104  51],[110.89490446  48.10509554] ; [108.10509554  46.89490446],0
s5,1,0.325836,0.965377,[ 43 111] ; [ 35 117],[ 39.25490196 114.74509804] ; [ 38.74509804 113.25490196],0
b5,1,0.409074,0.681491,[99 61] ; [90 67],[95.39432177 64.60567823] ; [93.60567823 63.39432177],0
a1,1,0.430648,0.621076,[  7 153] ; [ 10 147],[  8.58044164 151.41955836] ; [  8.41955836 148.58044164],0
s1,1,0.432557,0.615948,[  4 154] ; [  2 151],[  3.04823151 154.95176849] ; [  2.95176849 150.04823151],0
u3,1,0.439952,0.596407,[29 22] ; [20 21],[27.16304348 23.83695652] ; [21.83695652 19.16304348],0
a2,1,0.459806,0.546367,[ 39 121] ; [ 44 113],[ 41.89274448 118.10725552] ; [ 41.10725552 115.89274448],0
r2,1,0.468931,0.524495,[147   9] ; [141  12],[145.39805825  10.60194175] ; [142.60194175  10.39805825],0
a8,1,0.507295,0.439643,[ 15 128] ; [ 12 134],[ 13.35986159 129.64013841] ; [ 13.64013841 132.35986159],0
p1,1,0.569125,0.324148,[ 15 144] ; [ 12 145],[ 13.58544304 145.41455696] ; [ 13.41455696 143.58544304],0
u4,1,0.569283,0.323883,[  2 157] ; [  1 156],[  1.50949367 157.49050633] ; [  1.49050633 155.50949367],0
u2,1,0.570151,0.322429,[27 26] ; [18 22],[25.64516129 27.35483871] ; [19.35483871 20.64516129],0
b4,1,0.578546,0.308591,[95 65] ; [98 59],[97.41324921 62.58675079] ; [95.58675079 61.41324921],0
n1,1,0.623586,0.24086,[ 7 13] ; [16 39],[ 6.13333333 13.86666667] ; [16.86666667 38.13333333],0
n2,1,0.651151,0.204452,[14  7] ; [41 16],[14.80769231  6.19230769] ; [40.19230769 16.80769231],0
d5,1,0.697744,0.15083,[138  22] ; [133  24],[136.78233438  23.21766562] ; [134.21766562  22.78233438],0
a6,1,0.721033,0.127505,[122  38] ; [117  40],[120.63091483  39.36908517] ; [118.36908517  38.63091483],0
u1,1,0.820693,0.051372,[ 25 135] ; [ 26 131],[ 25.74132492 134.25867508] ; [ 25.25867508 131.74132492],0
b1,1,0.832402,0.044784,[63 97] ; [60 97],[62.08201893 97.91798107] ; [60.91798107 96.08201893],0
n3,1,0.859531,0.031319,[14  6] ; [38 18],[13.68421053  6.31578947] ; [38.31578947 17.68421053],0
b2,1,0.896699,0.016856,[36 58] ; [31 52],[35.5819209 58.4180791] ; [31.4180791 51.5819209],0
b3,1,0.896699,0.016856,[36 58] ; [31 52],[35.5819209 58.4180791] ; [31.4180791 51.5819209],0
d2,1,0.922024,0.009581,[84 76] ; [80 74],[83.56687898 76.43312102] ; [80.43312102 73.56687898],0
s3,1,0.932473,0.00718,[ 56 101] ; [56 99],[ 56.35897436 100.64102564] ; [55.64102564 99.35897436],0
s2,1,0.941629,0.005362,[ 46 111] ; [ 46 109],[ 46.29487179 110.70512821] ; [ 45.70512821 109.29487179],0
n4,1,0.992312,9.3e-05,[117  43] ; [114  42],[116.96202532  43.03797468] ; [114.03797468  41.96202532],0
