Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,165.706023,[ 74 327] ; [185  89],[153.86518519 247.13481481] ; [105.13481481 168.86518519],1
s2,1,0.0,124.732934,[100 299] ; [188  87],[170.4925816 228.5074184] ; [117.5074184 157.4925816],1
s6,1,0.0,90.56632,[172 227] ; [217  54],[231.65820896 167.34179104] ; [157.34179104 113.65820896],1
s3,1,0.0,78.589903,[139 255] ; [191  81],[195.22522523 198.77477477] ; [134.77477477 137.22522523],1
a3,1,0.0,40.321099,[237 162] ; [226  48],[274.49777117 124.50222883] ; [188.50222883  85.49777117],1
s5,1,0.0,29.481958,[ 67 326] ; [ 95 172],[ 96.46363636 296.53636364] ; [ 65.53636364 201.46363636],1
n4,1,0.0,28.681777,[271 130] ; [235  39],[300.60148148 100.39851852] ; [205.39851852  68.60148148],1
u1,1,0.0,26.3758,[ 41 361] ; [ 69 207],[ 65.22123894 336.77876106] ; [ 44.77876106 231.22123894],1
n5,1,1e-06,24.882122,[254 144] ; [222  50],[282.75820896 115.24179104] ; [193.24179104  78.75820896],1
a5,1,1e-06,24.798555,[255 147] ; [224  52],[284.00884956 117.99115044] ; [194.99115044  81.00884956],1
p10,1,1e-06,23.258442,[271 126] ; [232  42],[297.60208644  99.39791356] ; [205.39791356  68.60208644],1
p4,1,2e-06,22.750208,[176 222] ; [173 102],[206.3922734 191.6077266] ; [142.6077266 132.3922734],1
v3,1,6e-06,20.448457,[116 271] ; [126 140],[143.42113323 243.57886677] ; [ 98.57886677 167.42113323],1
p9,1,8e-06,20.007359,[290 106] ; [239  34],[313.13004484  82.86995516] ; [215.86995516  57.13004484],1
n6,1,8e-06,19.993178,[297 104] ; [239  32],[319.8452381  81.1547619] ; [216.1547619  54.8452381],1
a2,1,9e-06,19.797613,[ 68 334] ; [ 87 189],[ 91.90265487 310.09734513] ; [ 63.09734513 212.90265487],1
p6,1,1.1e-05,19.318503,[ 93 300] ; [108 165],[118.60810811 274.39189189] ; [ 82.39189189 190.60810811],1
v2,1,1.3e-05,19.026302,[187 194] ; [179  91],[214.20276498 166.79723502] ; [151.79723502 118.20276498],1
d2,1,5e-05,16.449434,[164 234] ; [157 118],[189.83358098 208.16641902] ; [131.16641902 143.83358098],1
r1,1,6.3e-05,16.024718,[286 112] ; [233  41],[307.38392857  90.61607143] ; [211.61607143  62.38392857],1
p3,1,0.000151,14.35493,[145 255] ; [140 135],[168.88888889 231.11111111] ; [116.11111111 158.88888889],1
a8,1,0.000296,13.098472,[ 42 331] ; [ 54 191],[ 57.94174757 315.05825243] ; [ 38.05825243 206.94174757],1
r3,1,0.000415,12.462878,[359  40] ; [267   8],[370.58456973  28.41543027] ; [255.41543027  19.58456973],1
v1,1,0.000496,12.131958,[177 215] ; [158 110],[198.96969697 193.03030303] ; [136.03030303 131.96969697],1
p7,1,0.000601,11.773845,[208 185] ; [179  91],[229.39819005 163.60180995] ; [157.60180995 112.39819005],1
d1,1,0.000705,11.475548,[202 200] ; [175 101],[223.53097345 178.46902655] ; [153.46902655 122.53097345],1
r4,1,0.000706,11.472902,[328  74] ; [251  25],[343.30088496  58.69911504] ; [235.69911504  40.30088496],1
v4,1,0.000804,11.232969,[357  43] ; [263  10],[368.49925706  31.50074294] ; [251.50074294  21.49925706],1
a4,1,0.001841,9.701595,[152 247] ; [138 137],[171.67655786 227.32344214] ; [118.32344214 156.67655786],0
d4,1,0.003142,8.72291,[307  94] ; [235  39],[321.98814815  79.01185185] ; [220.01185185  53.98814815],0
p2,1,0.00367,8.440367,[302  98] ; [233  42],[317.03703704  82.96296296] ; [217.96296296  57.03703704],0
n1,1,0.004158,8.21369,[33 72] ; [32 27],[41.61585366 63.38414634] ; [23.38414634 35.61585366],0
r2,1,0.00495,7.897649,[358  37] ; [261  10],[367.12462462  27.87537538] ; [251.87537538  19.12462462],0
u3,1,0.005399,7.740617,[77 85] ; [35 15],[85.58490566 76.41509434] ; [26.41509434 23.58490566],0
d5,1,0.006953,7.285091,[301 101] ; [229  45],[315.17751479  86.82248521] ; [214.82248521  59.17751479],0
u4,1,0.007282,7.202037,[  3 399] ; [ 10 266],[  7.7079646 394.2920354] ; [  5.2920354 270.7079646],0
b2,1,0.023402,5.138409,[ 73 146] ; [ 87 110],[ 84.23076923 134.76923077] ; [ 75.76923077 121.23076923],0
b3,1,0.023402,5.138409,[ 73 146] ; [ 87 110],[ 84.23076923 134.76923077] ; [ 75.76923077 121.23076923],0
u2,1,0.035015,4.444444,[80 82] ; [32 16],[86.4 75.6] ; [25.6 22.4],0
d3,1,0.035598,4.416273,[247 154] ; [191  84],[259.81952663 141.18047337] ; [178.18047337  96.81952663],0
p11,1,0.231947,1.428883,[297 105] ; [215  61],[303.57522124  98.42477876] ; [208.42477876  67.57522124],0
p8,1,0.307546,1.041183,[176 221] ; [131 140],[182.45359281 214.54640719] ; [124.54640719 146.45359281],0
p12,1,0.30842,1.037429,[ 19 381] ; [ 18 256],[ 21.95845697 378.04154303] ; [ 15.04154303 258.95845697],0
b1,1,0.395592,0.721683,[153 249] ; [114 162],[158.30973451 243.69026549] ; [108.69026549 167.30973451],0
s1,1,0.520788,0.412332,[ 11 383] ; [ 10 262],[ 12.42342342 381.57657658] ; [  8.57657658 263.42342342],0
n2,1,0.55713,0.344699,[75 31] ; [45 15],[76.62650602 29.37349398] ; [43.37349398 16.62650602],0
n3,1,0.561358,0.337359,[74 31] ; [39 20],[72.34756098 32.65243902] ; [40.65243902 18.34756098],0
b4,1,0.571449,0.320264,[236 166] ; [156 120],[232.42477876 169.57522124] ; [159.57522124 116.42477876],0
a6,1,0.716536,0.131836,[269 133] ; [187  87],[271.17159763 130.82840237] ; [184.82840237  89.17159763],0
a7,1,0.76051,0.09291,[279 120] ; [196  80],[280.77777778 118.22222222] ; [194.22222222  81.77777778],0
p1,1,0.778202,0.079334,[ 27 373] ; [ 17 257],[ 26.11275964 373.88724036] ; [ 17.88724036 256.11275964],0
a1,1,0.836986,0.042333,[ 19 383] ; [ 14 262],[ 19.56637168 382.43362832] ; [ 13.43362832 262.56637168],0
b5,1,0.984164,0.000394,[245 157] ; [168 108],[244.87610619 157.12389381] ; [168.12389381 107.87610619],0
