Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,158.548103,[329   5] ; [30 33],[302.0302267  31.9697733] ; [56.9697733  6.0302267],1
v4,1,0.0,106.880483,[324  10] ; [36 29],[301.35338346  32.64661654] ; [58.64661654  6.35338346],1
r2,1,0.0,103.298286,[327   6] ; [37 24],[307.64467005  25.35532995] ; [56.35532995  4.64467005],1
r1,1,0.0,94.396612,[281  53] ; [18 48],[249.665  84.335] ; [49.335 16.665],1
p2,1,0.0,41.155689,[284  49] ; [32 32],[265.05793451  67.94206549] ; [50.94206549 13.05793451],1
p11,1,0.0,38.48384,[274  61] ; [31 36],[254.16666667  80.83333333] ; [50.83333333 16.16666667],1
p10,1,0.0,33.833517,[264  66] ; [29 35],[245.40609137  84.59390863] ; [47.59390863 16.40609137],1
p9,1,0.0,27.299664,[268  60] ; [33 31],[251.85714286  76.14285714] ; [49.14285714 14.85714286],1
n6,1,0.0,26.13547,[288  46] ; [38 26],[273.57788945  60.42211055] ; [52.42211055 11.57788945],1
a7,1,0.0,25.67563,[255  79] ; [30 36],[237.975  96.025] ; [47.025 18.975],1
a1,1,3e-06,22.145279,[ 11 324] ; [12 55],[ 19.16666667 315.83333333] ; [ 3.83333333 63.16666667],1
p4,1,4e-06,21.304622,[195 136] ; [18 47],[178.03787879 152.96212121] ; [34.96212121 30.03787879],1
p7,1,7e-06,20.320724,[202 125] ; [20 44],[185.66240409 141.33759591] ; [36.33759591 27.66240409],1
p8,1,3.7e-05,17.01285,[165 162] ; [15 51],[149.77099237 177.22900763] ; [30.22900763 35.77099237],1
n3,1,0.000362,12.718131,[48  8] ; [15 15],[41.02325581 14.97674419] ; [21.97674419  8.02325581],1
s6,1,0.000402,12.521197,[181 144] ; [21 45],[167.9028133 157.0971867] ; [34.0971867 31.9028133],1
u3,1,0.000601,11.77412,[59 50] ; [ 5 23],[50.91970803 58.08029197] ; [13.08029197 14.91970803],1
v1,1,0.000833,11.165477,[168 162] ; [18 46],[155.78680203 174.21319797] ; [30.21319797 33.78680203],1
d4,1,0.001753,9.791644,[266  67] ; [41 25],[256.21804511  76.78195489] ; [50.78195489 15.21804511],0
b1,1,0.004055,8.259119,[122 213] ; [37 30],[132.5 202.5] ; [26.5 40.5],0
p3,1,0.005667,7.653114,[159 173] ; [19 46],[148.85642317 183.14357683] ; [29.14357683 35.85642317],0
