Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,66.941612,[ 1 40] ; [120  45],[24.08252427 16.91747573] ; [96.91747573 68.08252427],1
d5,1,0.0,40.21323,[18 23] ; [146  19],[32.6407767  8.3592233] ; [131.3592233  33.6407767],1
d3,1,0.0,32.887372,[11 30] ; [123  42],[26.66990291 14.33009709] ; [107.33009709  57.66990291],1
a4,1,5.3e-05,16.333294,[ 6 34] ; [83 82],[17.36585366 22.63414634] ; [71.63414634 93.36585366],1
a7,1,0.000164,14.201082,[19 22] ; [126  39],[28.8592233 12.1407767] ; [116.1407767  48.8592233],1
d2,1,0.000787,11.271478,[12 29] ; [96 68],[21.6 19.4] ; [86.4 77.6],1
u2,1,0.013847,6.057548,[ 7 12] ; [34 15],[11.45588235  7.54411765] ; [29.54411765 19.45588235],0
a5,1,0.015723,5.83359,[23 18] ; [124  41],[29.25728155 11.74271845] ; [117.74271845  47.25728155],0
s1,1,0.027263,4.874053,[ 5 35] ; [  6 157],[ 2.16748768 37.83251232] ; [  8.83251232 154.16748768],0
a2,1,0.036333,4.381396,[ 4 37] ; [ 41 124],[ 8.95631068 32.04368932] ; [ 36.04368932 128.95631068],0
r3,1,0.042913,4.098812,[35  6] ; [156   9],[38.01456311  2.98543689] ; [152.98543689  12.01456311],0
a3,1,0.076531,3.137068,[22 18] ; [115  50],[26.73170732 13.26829268] ; [110.26829268  54.73170732],0
s2,1,0.07664,3.134762,[20 19] ; [109  55],[24.78325123 14.21674877] ; [104.21674877  59.78325123],0
v2,1,0.077935,3.107445,[16 23] ; [88 67],[20.90721649 18.09278351] ; [83.09278351 71.90721649],0
a8,1,0.133092,2.256062,[ 6 29] ; [ 13 138],[ 3.57526882 31.42473118] ; [ 15.42473118 135.57526882],0
b2,1,0.152974,2.042342,[ 5 17] ; [37 58],[ 7.8974359 14.1025641] ; [34.1025641 60.8974359],0
b3,1,0.152974,2.042342,[ 5 17] ; [37 58],[ 7.8974359 14.1025641] ; [34.1025641 60.8974359],0
s5,1,0.170138,1.881724,[10 29] ; [59 99],[13.65989848 25.34010152] ; [ 55.34010152 102.65989848],0
p11,1,0.180161,1.796296,[32  9] ; [111  54],[28.46116505 12.53883495] ; [114.53883495  50.46116505],0
s3,1,0.180357,1.794676,[21 16] ; [112  52],[24.48258706 12.51741294] ; [108.51741294  55.48258706],0
u3,1,0.306007,1.047831,[10  9] ; [33 17],[11.84057971  7.15942029] ; [31.15942029 18.84057971],0
p5,1,0.31688,1.001782,[ 5 36] ; [ 12 151],[ 3.41666667 37.58333333] ; [ 13.58333333 149.41666667],0
s8,1,0.32789,0.957214,[17 24] ; [82 82],[19.8 21.2] ; [79.2 84.8],0
b1,1,0.347053,0.884204,[11 30] ; [ 57 108],[13.53398058 27.46601942] ; [ 54.46601942 110.53398058],0
n5,1,0.373378,0.792391,[31 10] ; [113  52],[28.66019417 12.33980583] ; [115.33980583  49.66019417],0
n1,1,0.414375,0.666213,[5 9] ; [24 26],[6.34375 7.65625] ; [22.65625 27.34375],0
p12,1,0.436022,0.60673,[ 3 38] ; [ 19 146],[ 4.37864078 36.62135922] ; [ 17.62135922 147.37864078],0
p1,1,0.462454,0.539948,[ 5 36] ; [ 14 151],[ 3.7815534 37.2184466] ; [ 15.2184466 149.7815534],0
n3,1,0.468685,0.525074,[11  3] ; [35 16],[9.90769231 4.09230769] ; [36.09230769 14.90769231],0
a6,1,0.476582,0.506674,[29 12] ; [107  58],[27.06796117 13.93203883] ; [108.93203883  56.06796117],0
p4,1,0.484778,0.488095,[19 22] ; [86 78],[21. 20.] ; [84. 80.],0
s7,1,0.497393,0.460494,[19 21] ; [84 73],[20.91370558 19.08629442] ; [82.08629442 74.91370558],0
