Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.6e-05,18.644989,[78 13] ; [28 25],[66.98611111 24.01388889] ; [39.01388889 13.98611111],1
p6,1,0.000488,12.159864,[52 39] ; [14 38],[42. 49.] ; [24. 28.],1
d4,1,0.003298,8.634866,[76 14] ; [34 20],[68.75 21.25] ; [41.25 12.75],0
p2,1,0.003868,8.344722,[81 10] ; [37 16],[74.56944444 16.43055556] ; [43.43055556  9.56944444],0
p10,1,0.006415,7.429954,[79 12] ; [36 17],[72.67361111 18.32638889] ; [42.32638889 10.67361111],0
s8,1,0.010476,6.552188,[57 34] ; [22 32],[49.57931034 41.42068966] ; [29.42068966 24.57931034],0
p3,1,0.011714,6.353635,[66 25] ; [28 26],[58.99310345 32.00689655] ; [35.00689655 18.99310345],0
s4,1,0.018179,5.57877,[23 68] ; [ 5 49],[17.57241379 73.42758621] ; [10.42758621 43.57241379],0
d1,1,0.03015,4.7007,[54 37] ; [22 32],[47.69655172 43.30344828] ; [28.30344828 25.69655172],0
v2,1,0.030851,4.661249,[51 38] ; [20 32],[44.81560284 44.18439716] ; [26.18439716 25.81560284],0
r1,1,0.035949,4.399543,[69 22] ; [32 22],[63.3862069 27.6137931] ; [37.6137931 16.3862069],0
u2,1,0.036472,4.37491,[19 10] ; [4 9],[15.88095238 13.11904762] ; [7.11904762 5.88095238],0
b5,1,0.040154,4.211383,[33 58] ; [29 25],[38.91034483 52.08965517] ; [23.08965517 30.91034483],0
r4,1,0.046614,3.959278,[78 13] ; [39 15],[73.42758621 17.57241379] ; [43.57241379 10.42758621],0
s5,1,0.047373,3.932087,[43 44] ; [16 34],[37.46715328 49.53284672] ; [21.53284672 28.46715328],0
v1,1,0.071686,3.243977,[53 37] ; [22 29],[47.87234043 42.12765957] ; [27.12765957 23.87234043],0
d3,1,0.090058,2.873331,[52 39] ; [23 31],[47.06896552 43.93103448] ; [27.93103448 26.06896552],0
v3,1,0.095543,2.778416,[43 47] ; [17 34],[38.29787234 51.70212766] ; [21.70212766 29.29787234],0
v4,1,0.110087,2.552967,[84  6] ; [46  8],[81.25  8.75] ; [48.75  5.25],0
s1,1,0.11492,2.485228,[ 2 89] ; [ 4 48],[ 3.81818182 87.18181818] ; [ 2.18181818 49.81818182],0
