Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,51.109771,[41 35] ; [162  13],[61.46613546 14.53386454] ; [141.53386454  33.46613546],1
v2,1,0.0,25.46294,[22 53] ; [108  60],[40.12345679 34.87654321] ; [89.87654321 78.12345679],1
r2,1,3e-06,21.588103,[56 17] ; [166   7],[65.87804878  7.12195122] ; [156.12195122  16.87804878],1
a5,1,4e-06,21.3433,[34 42] ; [131  44],[49.96015936 26.03984064] ; [115.03984064  59.96015936],1
v4,1,4e-06,21.0842,[61 14] ; [171   4],[69.6  5.4] ; [162.4  12.6],1
v1,1,6e-06,20.371246,[16 57] ; [92 81],[32.04878049 40.95121951] ; [75.95121951 97.04878049],1
d4,1,4e-05,16.875385,[45 31] ; [145  29],[57.76 18.24] ; [132.24  41.76],1
p11,1,4.5e-05,16.642313,[49 27] ; [152  23],[60.86055777 15.13944223] ; [140.13944223  34.86055777],1
d1,1,9.9e-05,15.157018,[28 48] ; [111  64],[42.0876494 33.9123506] ; [96.9123506 78.0876494],1
d3,1,0.000126,14.70569,[34 41] ; [124  51],[47.4 27.6] ; [110.6  64.4],1
v3,1,0.000325,12.917828,[14 61] ; [71 96],[26.34297521 48.65702479] ; [ 58.65702479 108.34297521],1
p2,1,0.001392,10.216635,[50 25] ; [148  27],[59.4 15.6] ; [138.6  36.4],0
p10,1,0.001684,9.865739,[45 29] ; [139  35],[54.90322581 19.09677419] ; [129.09677419  44.90322581],0
p7,1,0.002974,8.82308,[32 43] ; [109  64],[42.64112903 32.35887097] ; [98.35887097 74.64112903],0
a7,1,0.003395,8.582193,[41 34] ; [128  46],[50.90361446 24.09638554] ; [118.09638554  55.90361446],0
r3,1,0.004792,7.956444,[63 12] ; [165   9],[68.6746988  6.3253012] ; [159.3253012  14.6746988],0
p8,1,0.00936,6.752738,[26 49] ; [91 82],[35.38306452 39.61693548] ; [81.61693548 91.38306452],0
a6,1,0.009497,6.726956,[41 35] ; [124  51],[49.96015936 26.03984064] ; [115.03984064  59.96015936],0
d2,1,0.012048,6.303832,[25 49] ; [89 85],[34.01612903 39.98387097] ; [79.98387097 94.01612903],0
u3,1,0.024445,5.062768,[ 9 24] ; [28 26],[14.03448276 18.96551724] ; [22.96551724 31.03448276],0
a2,1,0.035289,4.431148,[ 8 68] ; [ 38 137],[13.92828685 62.07171315] ; [ 32.07171315 142.92828685],0
a4,1,0.048607,3.888889,[23 52] ; [77 98],[30. 45.] ; [ 70. 105.],0
d5,1,0.052234,3.768273,[49 26] ; [135  40],[55.2 19.8] ; [128.8  46.2],0
s8,1,0.060447,3.525073,[11 65] ; [ 44 131],[16.65338645 59.34661355] ; [ 38.34661355 136.65338645],0
a3,1,0.062362,3.473423,[43 32] ; [121  53],[49.39759036 25.60240964] ; [114.60240964  59.39759036],0
n5,1,0.063898,3.433203,[49 27] ; [132  42],[55.024 20.976] ; [125.976  48.024],0
n4,1,0.076419,3.139457,[51 25] ; [136  39],[56.62151394 19.37848606] ; [130.37848606  44.62151394],0
s4,1,0.091728,2.843778,[ 9 67] ; [ 10 165],[ 5.75298805 70.24701195] ; [ 13.24701195 161.75298805],0
p1,1,0.126968,2.329193,[ 9 66] ; [ 11 164],[ 6. 69.] ; [ 14. 161.],0
b5,1,0.141752,2.158831,[48 28] ; [93 82],[42.69322709 33.30677291] ; [98.30677291 76.69322709],0
u2,1,0.152101,2.05105,[11 22] ; [26 27],[14.19767442 18.80232558] ; [22.80232558 30.19767442],0
p4,1,0.154971,2.022629,[31 44] ; [89 85],[36.14457831 38.85542169] ; [83.85542169 90.14457831],0
p3,1,0.170495,1.878582,[27 49] ; [78 96],[31.92 44.08] ; [ 73.08 100.92],0
p6,1,0.200854,1.636153,[16 57] ; [ 52 122],[20.09716599 52.90283401] ; [ 47.90283401 126.09716599],0
