Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,50.09815,[196  26] ; [230 146],[158.14715719  63.85284281] ; [267.85284281 108.14715719],1
a4,1,0.012505,6.237872,[123 102] ; [166 210],[108.19467554 116.80532446] ; [180.80532446 195.19467554],0
a5,1,0.015783,5.826882,[187  38] ; [283  96],[175.08278146  49.91721854] ; [294.91721854  84.08278146],0
v3,1,0.032606,4.566359,[109 115] ; [144 219],[ 96.5451448 127.4548552] ; [156.4548552 206.5451448],0
n1,1,0.034588,4.465398,[21 18] ; [28 55],[15.66393443 23.33606557] ; [33.33606557 49.66393443],0
u1,1,0.03725,4.338955,[ 59 166] ; [ 72 307],[ 48.79966887 176.20033113] ; [ 82.20033113 296.79966887],0
d2,1,0.048371,3.897041,[128  95] ; [186 193],[116.31561462 106.68438538] ; [197.68438538 181.31561462],0
b5,1,0.052345,3.764718,[119 106] ; [231 148],[130.3807947  94.6192053] ; [219.6192053 159.3807947],0
n3,1,0.061951,3.484368,[33  6] ; [57 26],[28.7704918 10.2295082] ; [61.2295082 21.7704918],0
a7,1,0.06687,3.358217,[158  66] ; [292  86],[167.44186047  56.55813953] ; [282.55813953  95.44186047],0
v1,1,0.074007,3.191826,[137  87] ; [198 171],[126.54300169  97.45699831] ; [208.45699831 160.54300169],0
n5,1,0.076958,3.127996,[192  33] ; [300  77],[183.88704319  41.11295681] ; [308.11295681  68.88704319],0
a2,1,0.078506,3.095567,[ 70 155] ; [ 93 286],[ 60.72019868 164.27980132] ; [102.27980132 276.72019868],0
n2,1,0.10499,2.628064,[33  7] ; [57 26],[29.26829268 10.73170732] ; [60.73170732 22.26829268],0
d4,1,0.112784,2.514773,[195  28] ; [313  66],[188.17940199  34.82059801] ; [319.82059801  59.17940199],0
r4,1,0.116665,2.461534,[220   5] ; [361  18],[216.43211921   8.56788079] ; [364.56788079  14.43211921],0
d1,1,0.128911,2.305574,[151  74] ; [231 148],[142.3013245  82.6986755] ; [239.6986755 139.3013245],0
a6,1,0.169831,1.884433,[147  77] ; [269 110],[154.53399668  69.46600332] ; [261.46600332 117.53399668],0
u4,1,0.215343,1.535138,[  3 222] ; [ 11 368],[  5.21523179 219.78476821] ; [  8.78476821 370.21523179],0
d5,1,0.238649,1.388555,[191  33] ; [309  70],[185.73797678  38.26202322] ; [314.26202322  64.73797678],0
u2,1,0.242123,1.368191,[20 24] ; [62 49],[23.27741935 20.72258065] ; [58.72258065 52.27741935],0
n4,1,0.284099,1.147376,[191  34] ; [308  70],[186.19402985  38.80597015] ; [312.80597015  65.19402985],0
p2,1,0.30536,1.050639,[196  29] ; [316  60],[191.68053245  33.31946755] ; [320.31946755  55.68053245],0
b2,1,0.319928,0.989242,[58 78] ; [ 86 144],[53.50819672 82.49180328] ; [ 90.49180328 139.50819672],0
b3,1,0.319928,0.989242,[58 78] ; [ 86 144],[53.50819672 82.49180328] ; [ 90.49180328 139.50819672],0
r2,1,0.384432,0.75648,[220   4] ; [364  11],[218.39065109   5.60934891] ; [365.60934891   9.39065109],0
r3,1,0.50338,0.447804,[216   7] ; [363  16],[214.48006645   8.51993355] ; [364.51993355  14.48006645],0
u3,1,0.563229,0.334145,[29 16] ; [66 45],[27.40384615 17.59615385] ; [67.59615385 43.40384615],0
v2,1,0.607576,0.263719,[136  86] ; [214 148],[133.04794521  88.95205479] ; [216.95205479 145.04794521],0
s1,1,0.656284,0.19807,[  8 214] ; [ 11 363],[  7.07718121 214.92281879] ; [ 11.92281879 362.07718121],0
p11,1,0.666414,0.185825,[186  39] ; [308  71],[184.02317881  40.97682119] ; [309.97682119  69.02317881],0
b1,1,0.720426,0.128085,[ 84 141] ; [136 243],[ 81.95364238 143.04635762] ; [138.04635762 240.95364238],0
v4,1,0.87254,0.025739,[218   6] ; [368  11],[217.68490879   6.31509121] ; [368.31509121  10.68490879],0
a8,1,0.877784,0.023648,[ 29 172] ; [ 51 291],[ 29.61325967 171.38674033] ; [ 50.38674033 291.61325967],0
a1,1,0.894819,0.017479,[  9 216] ; [ 16 363],[  9.31291391 215.68708609] ; [ 15.68708609 363.31291391],0
d3,1,0.899894,0.015824,[161  64] ; [273 106],[161.67218543  63.32781457] ; [272.32781457 106.67218543],0
b4,1,0.931729,0.007339,[132  93] ; [221 158],[131.49834437  93.50165563] ; [221.50165563 157.49834437],0
