Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000407,12.499875,[15 37] ; [19  8],[22.37974684 29.62025316] ; [11.62025316 15.37974684],1
p6,1,0.000836,11.160277,[ 7 46] ; [12 13],[12.91025641 40.08974359] ; [ 6.08974359 18.91025641],1
p4,1,0.003999,8.284091,[16 38] ; [17 10],[22. 32.] ; [11. 16.],0
n1,1,0.010787,6.5,[ 6 12] ; [7 1],[9. 9.] ; [4. 4.],0
a6,1,0.021772,5.263926,[30 24] ; [22  5],[34.66666667 19.33333333] ; [17.33333333  9.66666667],0
d3,1,0.027029,4.888929,[33 21] ; [23  4],[37.33333333 16.66666667] ; [18.66666667  8.33333333],0
p2,1,0.031745,4.612197,[31 23] ; [22  5],[35.33333333 18.66666667] ; [17.66666667  9.33333333],0
n6,1,0.076699,3.133502,[30 22] ; [21  6],[33.56962025 18.43037975] ; [17.43037975  9.56962025],0
s7,1,0.082611,3.012767,[17 34] ; [14 12],[20.53246753 30.46753247] ; [10.46753247 15.53246753],0
u2,1,0.09769,2.742857,[9 5] ; [3 7],[7. 7.] ; [5. 5.],0
u3,1,0.148856,2.083939,[11  5] ; [4 6],[9.23076923 6.76923077] ; [5.76923077 4.23076923],0
a5,1,0.16334,1.943028,[36 18] ; [22  5],[38.66666667 15.33333333] ; [19.33333333  7.66666667],0
b4,1,0.198543,1.653061,[30 24] ; [19  8],[32.66666667 21.33333333] ; [16.33333333 10.66666667],0
b2,1,0.22408,1.47805,[15 22] ; [ 4 13],[13.01851852 23.98148148] ; [ 5.98148148 11.01851852],0
b3,1,0.22408,1.47805,[15 22] ; [ 4 13],[13.01851852 23.98148148] ; [ 5.98148148 11.01851852],0
r4,1,0.256839,1.285714,[40 14] ; [23  4],[42. 12.] ; [21.  6.],0
d1,1,0.345448,0.89011,[24 30] ; [15 12],[26. 28.] ; [13. 14.],0
r1,1,0.352752,0.863532,[40 13] ; [22  4],[41.59493671 11.40506329] ; [20.40506329  5.59493671],0
s8,1,0.361597,0.832339,[15 38] ; [10 16],[16.7721519 36.2278481] ; [ 8.2278481 17.7721519],0
a7,1,0.370229,0.802897,[34 19] ; [20  7],[35.775 17.225] ; [18.225  8.775],0
v2,1,0.399927,0.708547,[29 22] ; [18  9],[30.73076923 20.26923077] ; [16.26923077 10.73076923],0
n3,1,0.4176,0.657059,[14  4] ; [5 3],[13.15384615  4.84615385] ; [5.84615385 2.15384615],0
v4,1,0.437547,0.602706,[46  7] ; [25  2],[47.0375  5.9625] ; [23.9625  3.0375],0
u4,1,0.468304,0.525974,[ 2 52] ; [ 2 25],[ 2.66666667 51.33333333] ; [ 1.33333333 25.66666667],0
p5,1,0.468304,0.525974,[ 2 52] ; [ 2 25],[ 2.66666667 51.33333333] ; [ 1.33333333 25.66666667],0
d5,1,0.479839,0.49923,[38 16] ; [21  6],[39.33333333 14.66666667] ; [19.66666667  7.33333333],0
a2,1,0.485826,0.485757,[14 40] ; [ 9 18],[15.33333333 38.66666667] ; [ 7.66666667 19.33333333],0
b5,1,0.496292,0.462857,[36 18] ; [20  7],[37.33333333 16.66666667] ; [18.66666667  8.33333333],0
u1,1,0.543997,0.368182,[ 9 45] ; [ 6 21],[10. 44.] ; [ 5. 22.],0
d4,1,0.57075,0.321429,[41 13] ; [22  5],[42. 12.] ; [21.  6.],0
s3,1,0.577037,0.311049,[25 28] ; [14 12],[26.16455696 26.83544304] ; [12.83544304 13.16455696],0
p3,1,0.582702,0.301887,[21 32] ; [ 9 18],[19.875 33.125] ; [10.125 16.875],0
r2,1,0.59373,0.284557,[49  4] ; [24  3],[48.3625  4.6375] ; [24.6375  2.3625],0
v3,1,0.606208,0.265734,[20 30] ; [12 14],[21.05263158 28.94736842] ; [10.94736842 15.05263158],0
p12,1,0.622582,0.242255,[ 1 52] ; [ 1 26],[ 1.325 51.675] ; [ 0.675 26.325],0
a3,1,0.652265,0.203056,[38 16] ; [17  9],[37.125 16.875] ; [17.875  8.125],0
s5,1,0.667138,0.184968,[12 39] ; [ 5 21],[11.25974026 39.74025974] ; [ 5.74025974 20.25974026],0
s6,1,0.676028,0.174632,[30 23] ; [16 10],[30.86075949 22.13924051] ; [15.13924051 10.86075949],0
p1,1,0.744073,0.106579,[ 3 51] ; [ 2 25],[ 3.33333333 50.66666667] ; [ 1.66666667 25.33333333],0
n5,1,0.758931,0.094178,[27 25] ; [15 12],[27.64556962 24.35443038] ; [14.35443038 12.64556962],0
p9,1,0.775246,0.081521,[19 35] ; [10 16],[19.575 34.425] ; [ 9.425 16.575],0
r3,1,0.813089,0.055905,[48  5] ; [24  3],[47.7  5.3] ; [24.3  2.7],0
a8,1,0.874969,0.024759,[ 9 40] ; [ 4 16],[ 9.23188406 39.76811594] ; [ 3.76811594 16.23188406],0
b1,1,0.875129,0.024695,[27 27] ; [13 14],[26.66666667 27.33333333] ; [13.33333333 13.66666667],0
n4,1,0.942041,0.005286,[37 15] ; [19  8],[36.86075949 15.13924051] ; [19.13924051  7.86075949],0
s2,1,0.946104,0.00457,[22 31] ; [11 15],[22.13924051 30.86075949] ; [10.86075949 15.13924051],0
s4,1,0.977169,0.000819,[ 6 47] ; [ 3 23],[ 6.03797468 46.96202532] ; [ 2.96202532 23.03797468],0
a4,1,0.99045,0.000143,[25 29] ; [12 14],[24.975 29.025] ; [12.025 13.975],0
d2,1,1.0,0.0,[28 26] ; [14 13],[28. 26.] ; [14. 13.],0
a1,1,1.0,0.0,[ 2 52] ; [ 1 26],[ 2. 52.] ; [ 1. 26.],0
p11,1,1.0,0.0,[28 26] ; [14 13],[28. 26.] ; [14. 13.],0
