Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.009919,6.649327,[33 29] ; [62 22],[40.34246575 21.65753425] ; [54.65753425 29.34246575],0
u2,1,0.020015,5.410628,[4 8] ; [17  6],[7.2 4.8] ; [13.8  9.2],0
p3,1,0.023314,5.144968,[19 43] ; [41 42],[25.65517241 36.34482759] ; [34.34482759 48.65517241],0
s6,1,0.050787,3.815279,[36 26] ; [61 22],[41.47586207 20.52413793] ; [55.52413793 27.47586207],0
n2,1,0.069949,3.284211,[16  4] ; [10  9],[13.33333333  6.66666667] ; [12.66666667  6.33333333],0
p2,1,0.084239,2.98115,[38 24] ; [62 21],[42.75862069 19.24137931] ; [57.24137931 25.75862069],0
s4,1,0.093229,2.817723,[12 50] ; [ 8 75],[ 8.55172414 53.44827586] ; [11.44827586 71.55172414],0
v2,1,0.103376,2.652679,[38 22] ; [63 20],[42.37762238 17.62237762] ; [58.62237762 24.37762238],0
s2,1,0.135844,2.224422,[27 35] ; [46 36],[31.43055556 30.56944444] ; [41.56944444 40.43055556],0
r4,1,0.141405,2.162607,[50 12] ; [75  9],[53.08219178  8.91780822] ; [71.91780822 12.08219178],0
u1,1,0.15301,2.041984,[12 50] ; [25 59],[15.71232877 46.28767123] ; [21.28767123 62.71232877],0
s1,1,0.18847,1.729539,[ 1 60] ; [ 5 77],[ 2.55944056 58.44055944] ; [ 3.44055944 78.55944056],0
a3,1,0.201557,1.631057,[50 12] ; [60 24],[46.71232877 15.28767123] ; [63.28767123 20.71232877],0
a8,1,0.225303,1.470268,[ 5 50] ; [12 61],[ 7.3046875 47.6953125] ; [ 9.6953125 63.3046875],0
r1,1,0.25984,1.269609,[47 15] ; [70 14],[49.68493151 12.31506849] ; [67.31506849 16.68493151],0
a1,1,0.289076,1.123919,[ 3 59] ; [ 8 76],[ 4.67123288 57.32876712] ; [ 6.32876712 77.67123288],0
p5,1,0.296251,1.090993,[ 2 60] ; [ 6 77],[ 3.42068966 58.57931034] ; [ 4.57931034 78.42068966],0
d5,1,0.304786,1.053135,[50 12] ; [73 11],[52.23287671  9.76712329] ; [70.76712329 13.23287671],0
