Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-06,23.621128,[13 28] ; [50 13],[24.83653846 16.16346154] ; [38.16346154 24.83653846],1
p12,1,0.362345,0.829749,[ 1 40] ; [ 4 59],[ 1.97115385 39.02884615] ; [ 3.02884615 59.97115385],0
s4,1,0.48639,0.484501,[ 8 33] ; [16 47],[ 9.46153846 31.53846154] ; [14.53846154 48.46153846],0
d4,1,0.534924,0.385028,[29 12] ; [48 15],[30.35576923 10.64423077] ; [46.64423077 16.35576923],0
b1,1,0.537628,0.379954,[24 17] ; [33 30],[22.47115385 18.52884615] ; [34.52884615 28.47115385],0
u3,1,0.564143,0.332581,[14  6] ; [11  7],[13.15789474  6.84210526] ; [11.84210526  6.15789474],0
n5,1,0.593607,0.284747,[25 16] ; [41 21],[26.27184466 14.72815534] ; [39.72815534 22.27184466],0
a8,1,0.60913,0.261443,[ 3 35] ; [ 6 48],[ 3.7173913 34.2826087] ; [ 5.2826087 48.7173913],0
p3,1,0.669341,0.182374,[23 18] ; [38 25],[24.04807692 16.95192308] ; [36.95192308 26.04807692],0
p8,1,0.709158,0.139119,[18 22] ; [26 37],[17.08737864 22.91262136] ; [26.91262136 36.08737864],0
r1,1,0.763093,0.090855,[30 11] ; [47 15],[30.65048544 10.34951456] ; [46.34951456 15.65048544],0
p7,1,0.764287,0.089914,[24 17] ; [35 28],[23.25961538 17.74038462] ; [35.74038462 27.25961538],0
b5,1,0.876484,0.024158,[26 15] ; [39 24],[25.625 15.375] ; [39.375 23.625],0
s1,1,0.881716,0.02214,[ 3 38] ; [ 4 57],[ 2.81372549 38.18627451] ; [ 4.18627451 56.81372549],0
n1,1,0.924813,0.008906,[6 8] ; [ 7 10],[5.87096774 8.12903226] ; [7.12903226 9.87096774],0
p5,1,0.976424,0.000873,[ 5 35] ; [ 8 55],[ 5.04854369 34.95145631] ; [ 7.95145631 55.04854369],0
b2,1,0.982954,0.000457,[ 6 19] ; [ 8 25],[ 6.03448276 18.96551724] ; [ 7.96551724 25.03448276],0
b3,1,0.982954,0.000457,[ 6 19] ; [ 8 25],[ 6.03448276 18.96551724] ; [ 7.96551724 25.03448276],0
a7,1,0.996692,1.7e-05,[28 13] ; [43 20],[27.99038462 13.00961538] ; [43.00961538 19.99038462],0
