Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,77.664071,[ 24 473] ; [29 54],[ 45.41551724 451.58448276] ; [ 7.58448276 75.41551724],1
p12,1,0.0,38.508517,[ 29 467] ; [22 60],[ 43.76470588 452.23529412] ; [ 7.23529412 74.76470588],1
s5,1,0.0,35.054432,[155 330] ; [50 24],[177.86225403 307.13774597] ; [27.13774597 46.86225403],1
p3,1,0.0,34.812637,[246 251] ; [70 13],[270.77931034 226.22068966] ; [45.22068966 37.77931034],1
p4,1,0.0,28.612925,[321 176] ; [78  5],[341.90172414 155.09827586] ; [57.09827586 25.90172414],1
p6,1,0.0,26.178163,[188 305] ; [56 26],[209.20347826 283.79652174] ; [34.79652174 47.20347826],1
a1,1,0.0,26.077199,[ 12 486] ; [12 71],[ 20.57142857 477.42857143] ; [ 3.42857143 79.57142857],1
p8,1,3e-06,22.068848,[277 211] ; [69 13],[296.2245614 191.7754386] ; [49.7754386 32.2245614],1
s7,1,0.0002,13.834898,[243 231] ; [57 20],[258.07622505 215.92377495] ; [41.92377495 35.07622505],1
p7,1,0.001384,10.227155,[330 158] ; [69 12],[342.20035149 145.79964851] ; [56.79964851 24.20035149],0
b5,1,0.001856,9.68716,[312 186] ; [37 46],[299.14285714 198.85714286] ; [49.85714286 33.14285714],0
s6,1,0.003976,8.294926,[339 151] ; [64 11],[349.50442478 140.49557522] ; [53.49557522 21.50442478],0
s8,1,0.005324,7.765861,[223 272] ; [50 31],[234.609375 260.390625] ; [38.390625 42.609375],0
u4,1,0.010902,6.481224,[  8 490] ; [ 5 77],[ 11.16206897 486.83793103] ; [ 1.83793103 80.16206897],0
s1,1,0.013456,6.108103,[  8 479] ; [ 5 78],[ 11.10701754 475.89298246] ; [ 1.89298246 81.10701754],0
v3,1,0.016901,5.706584,[198 288] ; [44 36],[207.795053 278.204947] ; [34.204947 45.795053],0
v1,1,0.020476,5.370851,[285 203] ; [57 22],[294.34920635 193.65079365] ; [47.65079365 31.34920635],0
n4,1,0.021885,5.254899,[437  60] ; [80  3],[443.01551724  53.98448276] ; [73.98448276  9.01551724],0
p9,1,0.036054,4.394542,[436  55] ; [79  3],[441.30017452  49.69982548] ; [73.69982548  8.30017452],0
n3,1,0.048314,3.899047,[72 25] ; [8 8],[68.67256637 28.32743363] ; [11.32743363  4.67256637],0
n1,1,0.064557,3.416264,[36 59] ; [10  6],[39.36936937 55.63063063] ; [6.63063063 9.36936937],0
n6,1,0.071254,3.253897,[448  48] ; [80  3],[452.31088083  43.68911917] ; [75.68911917  7.31088083],0
a6,1,0.075522,3.158718,[348 149] ; [50 33],[341.04482759 155.95517241] ; [56.95517241 26.04482759],0
b2,1,0.088553,2.900478,[109 182] ; [30 31],[114.91193182 176.08806818] ; [24.08806818 36.91193182],0
b3,1,0.088553,2.900478,[109 182] ; [30 31],[114.91193182 176.08806818] ; [24.08806818 36.91193182],0
a3,1,0.110569,2.546075,[359 137] ; [67 16],[364.93264249 131.06735751] ; [61.06735751 21.93264249],0
p10,1,0.116526,2.463403,[427  66] ; [77  6],[431.375  61.625] ; [72.625 10.375],0
s2,1,0.151297,2.059125,[261 230] ; [50 31],[266.95979021 224.04020979] ; [44.04020979 36.95979021],0
b1,1,0.173262,1.854489,[183 315] ; [37 46],[188.57142857 309.42857143] ; [31.42857143 51.57142857],0
s3,1,0.210259,1.569642,[285 206] ; [53 28],[290.13636364 200.86363636] ; [47.86363636 33.13636364],0
d2,1,0.293562,1.103212,[244 252] ; [46 37],[248.4283247 247.5716753] ; [41.5716753 41.4283247],0
