Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,6e-06,20.46113,[18 27] ; [59 14],[29.36440678 15.63559322] ; [47.63559322 25.36440678],1
a1,1,0.591169,0.288523,[ 2 43] ; [ 5 68],[ 2.66949153 42.33050847] ; [ 4.33050847 68.66949153],0
b4,1,0.606805,0.264854,[25 20] ; [37 36],[23.6440678 21.3559322] ; [38.3559322 34.6440678],0
d1,1,0.619171,0.247035,[ 2 43] ; [ 2 71],[ 1.52542373 43.47457627] ; [ 2.47457627 70.52542373],0
u2,1,0.629114,0.233265,[13 16] ; [14 22],[12.04615385 16.95384615] ; [14.95384615 21.04615385],0
a8,1,0.721696,0.126873,[ 4 39] ; [ 8 62],[ 4.56637168 38.43362832] ; [ 7.43362832 62.56637168],0
u3,1,0.726525,0.122326,[13 16] ; [15 22],[12.3030303 16.6969697] ; [15.6969697 21.3030303],0
b5,1,0.738281,0.111644,[23 22] ; [35 38],[22.11864407 22.88135593] ; [35.88135593 37.11864407],0
b1,1,0.751207,0.10052,[19 26] ; [33 40],[19.83050847 25.16949153] ; [32.16949153 40.83050847],0
d2,1,0.766517,0.088169,[ 9 36] ; [13 60],[ 8.38983051 36.61016949] ; [13.61016949 59.38983051],0
p9,1,0.793604,0.068452,[30 15] ; [45 25],[29.34782609 15.65217391] ; [45.65217391 24.34782609],0
v4,1,0.808271,0.058882,[36  8] ; [61 12],[36.47863248  7.52136752] ; [60.52136752 12.47863248],0
d3,1,0.841972,0.039749,[14 31] ; [24 49],[14.49152542 30.50847458] ; [23.50847458 49.49152542],0
s5,1,0.854026,0.03385,[ 9 36] ; [15 55],[ 9.39130435 35.60869565] ; [14.60869565 55.39130435],0
a2,1,0.862286,0.03009,[ 1 44] ; [ 2 71],[ 1.1440678 43.8559322] ; [ 1.8559322 71.1440678],0
p8,1,0.949493,0.004012,[14 31] ; [22 50],[13.84615385 31.15384615] ; [22.15384615 49.84615385],0
n3,1,0.974697,0.001006,[12  7] ; [14  8],[12.04878049  6.95121951] ; [13.95121951  8.04878049],0
v1,1,0.994468,4.8e-05,[17 27] ; [27 43],[16.98245614 27.01754386] ; [27.01754386 42.98245614],0
