Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,1.1e-05,19.268318,[47 11] ; [16 26],[36.54 21.46] ; [26.46 15.54],1
p11,1,6.3e-05,16.013633,[42 17] ; [13 29],[32.12871287 26.87128713] ; [22.87128713 19.12871287],1
p9,1,0.000216,13.689395,[44 15] ; [14 24],[35.27835052 23.72164948] ; [22.72164948 15.27835052],1
d2,1,0.000841,11.148969,[15 44] ; [24 17],[23.01 35.99] ; [15.99 25.01],1
s6,1,0.001148,10.571786,[30 29] ; [ 8 34],[22.1980198 36.8019802] ; [15.8019802 26.1980198],0
p7,1,0.001688,9.86135,[30 27] ; [ 9 33],[22.45454545 34.54545455] ; [16.54545455 25.45454545],0
p1,1,0.002554,9.101787,[ 1 58] ; [ 8 34],[ 5.25742574 53.74257426] ; [ 3.74257426 38.25742574],0
p10,1,0.003721,8.415406,[35 22] ; [13 28],[27.91836735 29.08163265] ; [20.08163265 20.91836735],0
s2,1,0.003806,8.374073,[26 33] ; [ 7 35],[19.27722772 39.72277228] ; [13.72277228 28.27722772],0
p4,1,0.004587,8.035435,[29 30] ; [ 9 33],[22.1980198 36.8019802] ; [15.8019802 26.1980198],0
p6,1,0.00526,7.787774,[18 40] ; [ 3 37],[12.42857143 45.57142857] ; [ 8.57142857 31.42857143],0
s8,1,0.007069,7.255271,[17 42] ; [ 3 39],[11.68316832 47.31683168] ; [ 8.31683168 33.68316832],0
r3,1,0.009032,6.816472,[40 18] ; [18 24],[33.64 24.36] ; [24.36 17.64],0
a1,1,0.009413,6.742829,[ 2 57] ; [ 8 34],[ 5.84158416 53.15841584] ; [ 4.15841584 37.84158416],0
s3,1,0.012198,6.281915,[27 31] ; [ 9 32],[21.09090909 36.90909091] ; [14.90909091 26.09090909],0
s7,1,0.021912,5.25279,[22 34] ; [ 7 33],[16.91666667 39.08333333] ; [12.08333333 27.91666667],0
s1,1,0.032403,4.577056,[ 1 58] ; [ 5 37],[ 3.5049505 55.4950495] ; [ 2.4950495 39.5049505],0
p8,1,0.03328,4.53131,[23 35] ; [ 8 33],[18.16161616 39.83838384] ; [12.83838384 28.16161616],0
s5,1,0.034982,4.446073,[11 45] ; [ 2 39],[ 7.50515464 48.49484536] ; [ 5.49484536 35.50515464],0
p3,1,0.038396,4.287411,[23 36] ; [ 8 33],[18.29 40.71] ; [12.71 28.29],0
a4,1,0.040678,4.189387,[12 47] ; [16 25],[16.52 42.48] ; [11.48 29.52],0
