Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,111.778916,[230  52] ; [157 229],[163.3742515 118.6257485] ; [223.6257485 162.3742515],1
v1,1,0.0,33.996493,[196  87] ; [182 208],[158.95096582 124.04903418] ; [219.04903418 170.95096582],1
p3,1,3.8e-05,16.957514,[177 107] ; [186 215],[150.49927007 133.50072993] ; [212.50072993 188.49927007],1
p12,1,4.5e-05,16.632896,[ 42 244] ; [ 22 378],[ 26.68221574 259.31778426] ; [ 37.31778426 362.68221574],1
p5,1,0.000234,13.533842,[ 52 233] ; [ 35 365],[ 36.19708029 248.80291971] ; [ 50.80291971 349.19708029],1
s7,1,0.000255,13.378391,[164 106] ; [179 208],[140.95890411 129.04109589] ; [202.04109589 184.95890411],1
n5,1,0.000403,12.516277,[243  43] ; [294 105],[224.20729927  61.79270073] ; [312.79270073  86.20729927],1
n4,1,0.001244,10.424007,[242  44] ; [299 103],[224.89244186  61.10755814] ; [316.10755814  85.89244186],0
s8,1,0.001276,10.376931,[155 128] ; [170 232],[134.27007299 148.72992701] ; [190.72992701 211.27007299],0
a1,1,0.001554,10.01381,[ 23 263] ; [ 11 391],[ 14.13372093 271.86627907] ; [ 19.86627907 382.13372093],0
d1,1,0.001844,9.699151,[191  95] ; [221 181],[171.26744186 114.73255814] ; [240.73255814 161.26744186],0
u4,1,0.003739,8.406579,[  8 278] ; [  1 401],[  3.74127907 282.25872093] ; [  5.25872093 396.74127907],0
r1,1,0.006812,7.321881,[247  39] ; [313  87],[233.46938776  52.53061224] ; [326.53061224  73.46938776],0
r4,1,0.008851,6.852587,[274  12] ; [364  38],[265.21511628  20.78488372] ; [372.78488372  29.21511628],0
p7,1,0.009318,6.760884,[204  74] ; [249 141],[188.5239521  89.4760479] ; [264.4760479 125.5239521],0
s4,1,0.012996,6.169659,[ 39 245] ; [ 84 313],[ 51.29515419 232.70484581] ; [ 71.70484581 325.29515419],0
d2,1,0.017817,5.614028,[150 134] ; [175 226],[134.74452555 149.25547445] ; [190.25547445 210.74452555],0
p1,1,0.018446,5.553307,[ 34 251] ; [ 27 374],[ 25.3425656 259.6574344] ; [ 35.6574344 365.3425656],0
n6,1,0.019624,5.445026,[258  26] ; [341  61],[247.98250729  36.01749271] ; [351.01749271  50.98250729],0
a5,1,0.030538,4.678749,[227  59] ; [290 112],[214.91569767  71.08430233] ; [302.08430233  99.91569767],0
b3,1,0.033376,4.526386,[ 78 100] ; [ 76 151],[ 67.68395062 110.31604938] ; [ 86.31604938 140.68395062],0
b2,1,0.033376,4.526386,[ 78 100] ; [ 76 151],[ 67.68395062 110.31604938] ; [ 86.31604938 140.68395062],0
a3,1,0.036353,4.380448,[219  65] ; [281 121],[206.99708455  77.00291545] ; [293.00291545 108.99708455],0
u1,1,0.037247,4.339061,[ 61 225] ; [ 61 341],[ 50.71511628 235.28488372] ; [ 71.28488372 330.71511628],0
p8,1,0.049085,3.872451,[175 108] ; [216 182],[162.48604993 120.51395007] ; [228.51395007 169.48604993],0
p4,1,0.060685,3.51856,[189  95] ; [238 162],[177.29239766 106.70760234] ; [249.70760234 150.29239766],0
s2,1,0.074381,3.183592,[165 120] ; [204 196],[153.52554745 131.47445255] ; [215.47445255 184.52554745],0
r3,1,0.089098,2.890603,[278   8] ; [379  22],[273.51091703  12.48908297] ; [383.48908297  17.51091703],0
d4,1,0.125329,2.34943,[243  41] ; [326  76],[235.56268222  48.43731778] ; [333.43731778  68.56268222],0
d5,1,0.157495,1.998113,[240  44] ; [322  79],[233.00437956  50.99562044] ; [328.99562044  72.00437956],0
s5,1,0.15815,1.991823,[112 167] ; [135 253],[103.31784108 175.68215892] ; [143.68215892 244.31784108],0
d3,1,0.256834,1.285743,[206  79] ; [273 127],[199.2919708  85.7080292] ; [279.7080292 120.2919708],0
p6,1,0.256931,1.285219,[117 165] ; [148 250],[109.89705882 172.10294118] ; [155.10294118 242.89705882],0
a4,1,0.271564,1.208828,[134 151] ; [172 230],[126.94323144 158.05676856] ; [179.05676856 222.94323144],0
b5,1,0.317582,0.998878,[162 124] ; [243 159],[168.35755814 117.64244186] ; [236.64244186 165.35755814],0
p2,1,0.337158,0.921208,[251  34] ; [343  58],[246.77842566  38.22157434] ; [347.22157434  53.77842566],0
n3,1,0.352711,0.86368,[35 16] ; [69 22],[37.35211268 13.64788732] ; [66.64788732 24.35211268],0
n1,1,0.379766,0.77146,[15 35] ; [34 57],[17.37588652 32.62411348] ; [31.62411348 59.37588652],0
p11,1,0.383671,0.758905,[244  42] ; [333  69],[239.85755814  46.14244186] ; [337.14244186  64.85755814],0
a2,1,0.395846,0.720909,[ 72 214] ; [ 90 312],[ 67.34302326 218.65697674] ; [ 94.65697674 307.34302326],0
s3,1,0.397724,0.715197,[166 116] ; [223 178],[160.61200586 121.38799414] ; [228.38799414 172.61200586],0
n2,1,0.466308,0.530711,[37 13] ; [73 19],[38.73239437 11.26760563] ; [71.26760563 20.73239437],0
s6,1,0.500156,0.454606,[200  80] ; [274 123],[196.04135894  83.95864106] ; [277.95864106 119.04135894],0
r2,1,0.53034,0.39374,[273  10] ; [382  18],[271.39824305  11.60175695] ; [383.60175695  16.39824305],0
a6,1,0.54013,0.3753,[193  91] ; [282 120],[196.64723032  87.35276968] ; [278.35276968 123.64723032],0
b4,1,0.559583,0.340427,[170 116] ; [230 172],[166.27906977 119.72093023] ; [233.72093023 168.27906977],0
b1,1,0.572202,0.319012,[100 186] ; [149 253],[103.50872093 182.49127907] ; [145.49127907 256.50872093],0
u3,1,0.585479,0.29746,[38 28] ; [74 46],[39.74193548 26.25806452] ; [72.25806452 47.74193548],0
p9,1,0.592658,0.286212,[270  15] ; [376  25],[268.3819242  16.6180758] ; [377.6180758  23.3819242],0
s1,1,0.628295,0.23438,[  8 274] ; [  9 391],[  7.02932551 274.97067449] ; [  9.97067449 390.02932551],0
a7,1,0.642129,0.215968,[208  77] ; [299 102],[210.63411079  74.36588921] ; [296.36588921 104.63411079],0
u2,1,0.702534,0.145849,[41 26] ; [70 50],[39.77005348 27.22994652] ; [71.22994652 48.77005348],0
a8,1,0.883199,0.021584,[ 32 222] ; [ 49 328],[ 32.60538827 221.39461173] ; [ 48.39461173 328.60538827],0
