Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,88.340148,[ 4 65] ; [193  89],[38.72649573 30.27350427] ; [158.27350427 123.72649573],1
d4,1,0.0,32.883535,[40 28] ; [248  33],[56.11461318 11.88538682] ; [231.88538682  49.11461318],1
d2,1,0.0,28.925194,[14 55] ; [158 122],[34.00573066 34.99426934] ; [137.99426934 142.00573066],1
a5,1,2e-06,22.943198,[33 36] ; [217  65],[49.14529915 19.85470085] ; [200.85470085  81.14529915],1
a4,1,1.9e-05,18.326426,[17 51] ; [152 130],[32.83428571 35.16571429] ; [136.16571429 145.83428571],1
a2,1,0.000127,14.681491,[ 6 63] ; [ 89 193],[18.67521368 50.32478632] ; [ 76.32478632 205.67521368],1
u1,1,0.000143,14.456083,[ 3 66] ; [ 71 211],[14.54700855 54.45299145] ; [ 59.45299145 222.54700855],1
d3,1,0.000183,13.994296,[34 35] ; [205  77],[46.98290598 22.01709402] ; [192.01709402  89.98290598],1
s6,1,0.000389,12.582574,[32 37] ; [193  86],[44.61206897 24.38793103] ; [180.38793103  98.61206897],1
a3,1,0.000489,12.156847,[36 32] ; [210  72],[47.79428571 20.20571429] ; [198.20571429  83.79428571],1
p4,1,0.001201,10.488634,[17 50] ; [133 149],[28.7965616 38.2034384] ; [121.2034384 160.7965616],0
s7,1,0.002977,8.82125,[18 45] ; [133 137],[28.56756757 34.43243243] ; [122.43243243 147.56756757],0
v2,1,0.003367,8.597085,[24 39] ; [158 112],[34.43243243 28.56756757] ; [147.56756757 122.43243243],0
p10,1,0.00496,7.893816,[39 28] ; [211  69],[48.27089337 18.72910663] ; [201.72910663  78.27089337],0
s8,1,0.005866,7.590891,[17 52] ; [120 161],[27.00857143 41.99142857] ; [109.99142857 171.00857143],0
p3,1,0.009823,6.666701,[14 55] ; [103 178],[23.06571429 45.93428571] ; [ 93.93428571 187.06571429],0
a7,1,0.01037,6.570257,[40 29] ; [207  74],[48.69428571 20.30571429] ; [198.30571429  82.69428571],0
p9,1,0.012278,6.270303,[43 26] ; [215  64],[51.15517241 17.84482759] ; [206.84482759  72.15517241],0
s5,1,0.019533,5.453117,[11 54] ; [ 86 187],[18.65384615 46.34615385] ; [ 78.34615385 194.65384615],0
a6,1,0.023768,5.111509,[40 29] ; [203  79],[47.76923077 21.23076923] ; [195.23076923  86.76923077],0
s2,1,0.023809,5.108494,[25 42] ; [147 132],[33.30635838 33.69364162] ; [138.69364162 140.30635838],0
p2,1,0.035558,4.418201,[42 27] ; [207  74],[49.08857143 19.91142857] ; [199.91142857  81.08857143],0
b5,1,0.038405,4.286986,[36 33] ; [185  97],[43.44444444 25.55555556] ; [177.55555556 104.44444444],0
n5,1,0.043311,4.083204,[39 29] ; [195  83],[45.98843931 22.01156069] ; [188.01156069  89.98843931],0
r2,1,0.044338,4.04364,[63  6] ; [271   9],[66.03438395  2.96561605] ; [267.96561605  12.03438395],0
v3,1,0.052093,3.772773,[17 49] ; [103 164],[23.78378378 42.21621622] ; [ 96.21621622 170.78378378],0
n4,1,0.063424,3.445504,[45 24] ; [214  67],[51.06 17.94] ; [207.94  73.06],0
n6,1,0.099824,2.708353,[49 19] ; [227  53],[53.93103448 14.06896552] ; [222.06896552  57.93103448],0
v4,1,0.101808,2.676995,[61  7] ; [265  14],[63.88472622  4.11527378] ; [262.11527378  16.88472622],0
s1,1,0.11558,2.476212,[ 6 60] ; [ 12 267],[ 3.44347826 62.55652174] ; [ 14.55652174 264.44347826],0
r3,1,0.137932,2.200883,[63  6] ; [268  12],[65.44126074  3.55873926] ; [265.55873926  14.44126074],0
