Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.045497,4.000131,[ 3 14] ; [17 20],[ 6.2962963 10.7037037] ; [13.7037037 23.2962963],0
p3,1,0.057585,3.605617,[ 3 14] ; [16 20],[ 6.09433962 10.90566038] ; [12.90566038 23.09433962],0
a4,1,0.100906,2.691162,[9 8] ; [11 26],[ 6.2962963 10.7037037] ; [13.7037037 23.2962963],0
p2,1,0.108294,2.578936,[9 8] ; [27  9],[11.54716981  5.45283019] ; [24.45283019 11.54716981],0
n3,1,0.146145,2.112029,[4 7] ; [8 4],[5.73913043 5.26086957] ; [6.26086957 5.73913043],0
d1,1,0.149477,2.077583,[10  7] ; [14 23],[7.55555556 9.44444444] ; [16.44444444 20.55555556],0
p5,1,0.170936,1.874715,[ 3 14] ; [ 2 33],[ 1.63461538 15.36538462] ; [ 3.36538462 31.63461538],0
v3,1,0.177597,1.81762,[ 5 12] ; [ 5 31],[ 3.20754717 13.79245283] ; [ 6.79245283 29.20754717],0
b4,1,0.20005,1.64201,[11  6] ; [17 20],[8.81481481 8.18518519] ; [19.18518519 17.81481481],0
d4,1,0.21023,1.569839,[15  2] ; [27 10],[13.22222222  3.77777778] ; [28.77777778  8.22222222],0
d2,1,0.210784,1.566033,[10  7] ; [15 22],[7.87037037 9.12962963] ; [17.12962963 19.87037037],0
v4,1,0.285992,1.138393,[9 7] ; [25 10],[10.66666667  5.33333333] ; [23.33333333 11.66666667],0
p6,1,0.29326,1.104593,[ 3 14] ; [11 24],[ 4.57692308 12.42307692] ; [ 9.42307692 25.57692308],0
s1,1,0.300239,1.073132,[ 3 14] ; [ 3 34],[ 1.88888889 15.11111111] ; [ 4.11111111 32.88888889],0
n4,1,0.332879,0.937666,[12  5] ; [21 16],[10.38888889  6.61111111] ; [22.61111111 14.38888889],0
u3,1,0.361466,0.832792,[2 5] ; [6 6],[2.94736842 4.05263158] ; [5.05263158 6.94736842],0
s7,1,0.361499,0.83268,[10  5] ; [19 17],[8.52941176 6.47058824] ; [20.47058824 15.52941176],0
n6,1,0.383863,0.758294,[7 9] ; [21 16],[8.45283019 7.54716981] ; [19.54716981 17.45283019],0
n2,1,0.386476,0.75,[7 5] ; [9 3],[8. 4.] ; [8. 4.],0
p11,1,0.403848,0.696839,[9 8] ; [24 13],[10.38888889  6.61111111] ; [22.61111111 14.38888889],0
s5,1,0.409667,0.679767,[ 6 11] ; [ 8 25],[ 4.76 12.24] ; [ 9.24 23.76],0
r2,1,0.426349,0.632748,[12  4] ; [21 12],[10.7755102  5.2244898] ; [22.2244898 10.7755102],0
p8,1,0.4305,0.621475,[ 4 13] ; [12 23],[ 5.23076923 11.76923077] ; [10.76923077 24.23076923],0
r3,1,0.445795,0.581321,[10  6] ; [27 10],[11.16981132  4.83018868] ; [25.83018868 11.16981132],0
a3,1,0.446007,0.580779,[10  7] ; [25 11],[11.22641509  5.77358491] ; [23.77358491 12.22641509],0
d3,1,0.462222,0.540509,[11  6] ; [20 17],[9.75925926 7.24074074] ; [21.24074074 15.75925926],0
b5,1,0.462222,0.540509,[11  6] ; [20 17],[9.75925926 7.24074074] ; [21.24074074 15.75925926],0
b1,1,0.487054,0.483027,[ 7 10] ; [19 18],[8.18518519 8.81481481] ; [17.81481481 19.18518519],0
u2,1,0.502335,0.45,[4 2] ; [6 6],[3.33333333 2.66666667] ; [6.66666667 5.33333333],0
d5,1,0.50577,0.442808,[13  4] ; [25 12],[11.96296296  5.03703704] ; [26.03703704 10.96296296],0
s2,1,0.532025,0.390523,[10  7] ; [25 12],[11.01851852  5.98148148] ; [23.98148148 13.01851852],0
s8,1,0.547045,0.362638,[ 5 12] ; [14 23],[ 5.98148148 11.01851852] ; [13.01851852 23.98148148],0
v2,1,0.556638,0.345558,[7 8] ; [14 23],[6.05769231 8.94230769] ; [14.94230769 22.05769231],0
a1,1,0.561714,0.336744,[ 1 16] ; [ 4 33],[ 1.57407407 15.42592593] ; [ 3.42592593 33.57407407],0
a2,1,0.561714,0.336744,[ 1 16] ; [ 4 33],[ 1.57407407 15.42592593] ; [ 3.42592593 33.57407407],0
p12,1,0.565545,0.330194,[ 1 16] ; [ 1 36],[ 0.62962963 16.37037037] ; [ 1.37037037 35.62962963],0
p10,1,0.602093,0.271851,[11  6] ; [20 15],[10.13461538  6.86538462] ; [20.86538462 14.13461538],0
a6,1,0.669399,0.182306,[10  7] ; [24 13],[10.7037037  6.2962963] ; [23.2962963 13.7037037],0
