Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000931,10.959151,[590  85] ; [8 6],[585.8490566  89.1509434] ; [12.1509434  1.8490566],1
p5,1,0.00388,8.33902,[ 73 596] ; [5 9],[ 76.4011713 592.5988287] ; [ 1.5988287 12.4011713],0
v4,1,0.005569,7.684766,[661  16] ; [12  2],[659.36468886  17.63531114] ; [13.63531114  0.36468886],0
a5,1,0.013858,6.056186,[527 150] ; [7 7],[523.18089725 153.81910275] ; [10.81910275  3.18089725],0
s3,1,0.027921,4.832938,[387 281] ; [ 4 10],[382.97360704 285.02639296] ; [8.02639296 5.97360704],0
a4,1,0.035243,4.433349,[337 339] ; [ 3 11],[333.10144928 342.89855072] ; [6.89855072 7.10144928],0
d5,1,0.047706,3.920322,[600  77] ; [10  4],[597.64109986  79.35890014] ; [12.35890014  1.64109986],0
s7,1,0.077737,3.111601,[328 319] ; [3 9],[324.97268589 322.02731411] ; [6.02731411 5.97268589],0
d1,1,0.095253,2.78328,[478 199] ; [7 7],[475.17366136 201.82633864] ; [9.82633864 4.17366136],0
n3,1,0.128572,2.309656,[103  38] ; [1 2],[101.83333333  39.16666667] ; [2.16666667 0.83333333],0
v1,1,0.12943,2.299329,[370 290] ; [5 9],[367.21068249 292.78931751] ; [7.78931751 6.21068249],0
n5,1,0.141649,2.159948,[500 171] ; [8 6],[497.61751825 173.38248175] ; [10.38248175  3.61751825],0
n6,1,0.145391,2.11995,[574  98] ; [10  4],[572.08163265  99.91836735] ; [11.91836735  2.08163265],0
s2,1,0.163505,1.941509,[366 306] ; [5 9],[363.42857143 308.57142857] ; [7.57142857 6.42857143],0
p11,1,0.221201,1.496563,[539 138] ; [13  1],[540.81620839 136.18379161] ; [11.18379161  2.81620839],0
p3,1,0.254048,1.300905,[345 330] ; [5 9],[342.88824383 332.11175617] ; [7.11175617 6.88824383],0
p7,1,0.279556,1.169246,[424 232] ; [11  3],[425.91044776 230.08955224] ; [9.08955224 4.91044776],0
a6,1,0.288873,1.124864,[475 201] ; [8 6],[473.2 202.8] ; [9.8 4.2],0
s5,1,0.317224,1.000358,[239 408] ; [7 7],[240.78971256 406.21028744] ; [5.21028744 8.78971256],0
s1,1,0.318451,0.995296,[ 18 648] ; [ 1 13],[ 18.60882353 647.39117647] ; [ 0.39117647 13.60882353],0
a7,1,0.331186,0.944256,[511 165] ; [9 5],[509.44927536 166.55072464] ; [10.55072464  3.44927536],0
a3,1,0.332978,0.937282,[510 165] ; [9 5],[508.45428157 166.54571843] ; [10.54571843  3.45428157],0
a8,1,0.374136,0.789881,[ 88 527] ; [ 3 10],[ 89.11624204 525.88375796] ; [ 1.88375796 11.11624204],0
p12,1,0.402851,0.699799,[ 54 614] ; [ 2 12],[ 54.85043988 613.14956012] ; [ 1.14956012 12.85043988],0
p4,1,0.440181,0.595811,[410 259] ; [10  4],[411.3909224 257.6090776] ; [8.6090776 5.3909224],0
p8,1,0.440942,0.593829,[358 306] ; [9 5],[359.42182891 304.57817109] ; [7.57817109 6.42182891],0
n4,1,0.554982,0.348467,[526 148] ; [10  4],[525.09302326 148.90697674] ; [10.90697674  3.09302326],0
b1,1,0.674667,0.176191,[253 424] ; [6 8],[253.75253256 423.24746744] ; [5.24746744 8.75253256],0
b3,1,0.691638,0.157318,[170 241] ; [2 4],[169.52517986 241.47482014] ; [2.47482014 3.52517986],0
b2,1,0.691638,0.157318,[170 241] ; [2 4],[169.52517986 241.47482014] ; [2.47482014 3.52517986],0
v2,1,0.70666,0.141636,[386 265] ; [9 5],[386.68421053 264.31578947] ; [8.31578947 5.68421053],0
a1,1,0.720215,0.128287,[ 34 643] ; [ 1 13],[ 34.29088278 642.70911722] ; [ 0.70911722 13.29088278],0
p6,1,0.72381,0.124871,[253 409] ; [6 8],[253.63609467 408.36390533] ; [5.36390533 8.63609467],0
b4,1,0.735911,0.113753,[405 272] ; [9 5],[405.6121563 271.3878437] ; [8.3878437 5.6121563],0
s8,1,0.773952,0.082489,[314 358] ; [6 8],[313.46938776 358.53061224] ; [6.53061224 7.46938776],0
d2,1,0.779028,0.078728,[363 312] ; [7 7],[362.48185776 312.51814224] ; [7.51814224 6.48185776],0
b5,1,0.78615,0.073611,[411 266] ; [9 5],[411.49059334 265.50940666] ; [8.50940666 5.49059334],0
s4,1,0.80189,0.062952,[112 554] ; [ 2 12],[111.65294118 554.34705882] ; [ 2.34705882 11.65294118],0
u3,1,0.823143,0.049954,[107  58] ; [3 2],[106.76470588  58.23529412] ; [3.23529412 1.76470588],0
v3,1,0.897781,0.016503,[265 379] ; [6 8],[265.23404255 378.76595745] ; [5.76595745 8.23404255],0
p2,1,0.90292,0.014877,[568 104] ; [12  2],[568.16326531 103.83673469] ; [11.83673469  2.16326531],0
s6,1,0.910952,0.012508,[463 198] ; [10  4],[463.18962963 197.81037037] ; [9.81037037 4.18962963],0
d3,1,0.948224,0.004217,[527 150] ; [11  3],[527.09985528 149.90014472] ; [10.90014472  3.09985528],0
p1,1,0.94897,0.004096,[ 51 620] ; [ 1 13],[ 50.93722628 620.06277372] ; [ 1.06277372 12.93722628],0
p9,1,0.976198,0.00089,[571  93] ; [12  2],[570.96165192  93.03834808] ; [12.03834808  1.96165192],0
