Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,27.721714,[38 17] ; [28 79],[22.40740741 32.59259259] ; [43.59259259 63.40740741],1
p7,1,3.6e-05,17.082047,[40 14] ; [41 63],[27.6835443 26.3164557] ; [53.3164557 50.6835443],1
p1,1,8.6e-05,15.419799,[ 9 44] ; [  1 105],[ 3.33333333 49.66666667] ; [ 6.66666667 99.33333333],1
s6,1,0.000398,12.541846,[41 14] ; [47 57],[30.44025157 24.55974843] ; [57.55974843 46.44025157],1
p8,1,0.000652,11.621534,[33 22] ; [34 72],[22.88819876 32.11180124] ; [44.11180124 61.88819876],1
s5,1,0.002409,9.208498,[26 28] ; [25 78],[17.54140127 36.45859873] ; [33.45859873 69.54140127],0
a5,1,0.006816,7.320925,[38 17] ; [50 57],[29.87654321 25.12345679] ; [58.12345679 48.87654321],0
p2,1,0.01177,6.34525,[45  9] ; [68 38],[38.1375 15.8625] ; [74.8625 31.1375],0
p5,1,0.013061,6.160857,[ 6 49] ; [  2 103],[ 2.75 52.25] ; [ 5.25 99.75],0
p6,1,0.015329,5.878199,[17 35] ; [17 90],[11.11949686 40.88050314] ; [22.88050314 84.11949686],0
s8,1,0.017775,5.618162,[21 34] ; [22 84],[14.68944099 40.31055901] ; [28.31055901 77.68944099],0
r4,1,0.020851,5.339235,[48  7] ; [76 31],[42.09876543 12.90123457] ; [81.90123457 25.09876543],0
u3,1,0.049501,3.858287,[17  4] ; [27 21],[13.39130435  7.60869565] ; [30.60869565 17.39130435],0
s7,1,0.063966,3.431448,[19 32] ; [24 80],[14.1483871 36.8516129] ; [28.8516129 75.1483871],0
a1,1,0.080297,3.058872,[ 5 50] ; [  3 104],[ 2.71604938 52.28395062] ; [  5.28395062 101.71604938],0
p12,1,0.087069,2.927748,[ 4 51] ; [  2 104],[ 2.04968944 52.95031056] ; [  3.95031056 102.04968944],0
s3,1,0.091988,2.839241,[30 24] ; [44 62],[24.975 29.025] ; [49.025 56.975],0
s4,1,0.131645,2.272994,[16 39] ; [20 87],[12.22222222 42.77777778] ; [23.77777778 83.22222222],0
b4,1,0.136686,2.214878,[37 18] ; [59 48],[32.59259259 22.40740741] ; [63.40740741 43.59259259],0
p9,1,0.17424,1.846081,[41 13] ; [68 36],[37.25316456 16.74683544] ; [71.74683544 32.25316456],0
v1,1,0.175399,1.836186,[22 29] ; [34 72],[18.1910828 32.8089172] ; [37.8089172 68.1910828],0
d4,1,0.18691,1.741805,[47  8] ; [82 25],[43.7962963 11.2037037] ; [85.2037037 21.7962963],0
s2,1,0.188277,1.731053,[27 28] ; [41 66],[23.08641975 31.91358025] ; [44.91358025 62.08641975],0
n2,1,0.204985,1.606498,[11  3] ; [27 18],[9.01694915 4.98305085] ; [28.98305085 16.01694915],0
n1,1,0.230553,1.437445,[6 8] ; [12 34],[4.2 9.8] ; [13.8 32.2],0
d1,1,0.245479,1.348853,[31 24] ; [50 57],[27.5 27.5] ; [53.5 53.5],0
v4,1,0.249191,1.327832,[51  4] ; [91 14],[48.8125  6.1875] ; [93.1875 11.8125],0
d2,1,0.252195,1.311103,[23 32] ; [35 72],[19.69135802 35.30864198] ; [38.30864198 68.69135802],0
r2,1,0.257082,1.284402,[51  4] ; [92 14],[48.85093168  6.14906832] ; [94.14906832 11.85093168],0
b5,1,0.320948,0.985078,[30 25] ; [67 40],[32.93209877 22.06790123] ; [64.06790123 42.93209877],0
a4,1,0.325906,0.965096,[19 36] ; [29 78],[16.2962963 38.7037037] ; [31.7037037 75.2962963],0
d3,1,0.325975,0.964823,[40 15] ; [69 37],[37.23602484 17.76397516] ; [71.76397516 34.23602484],0
a3,1,0.328806,0.953594,[34 21] ; [57 49],[31.08695652 23.91304348] ; [59.91304348 46.08695652],0
u2,1,0.364079,0.823776,[13  7] ; [26 23],[11.30434783  8.69565217] ; [27.69565217 21.30434783],0
a8,1,0.365877,0.817619,[ 1 50] ; [ 5 95],[ 2.02649007 48.97350993] ; [ 3.97350993 96.02649007],0
u1,1,0.461563,0.542103,[ 6 49] ; [ 8 99],[ 4.75308642 50.24691358] ; [ 9.24691358 97.75308642],0
a7,1,0.462822,0.53906,[38 17] ; [79 27],[39.9689441 15.0310559] ; [77.0310559 28.9689441],0
b1,1,0.488049,0.480824,[21 34] ; [35 72],[19.01234568 35.98765432] ; [36.98765432 70.01234568],0
v3,1,0.503855,0.446807,[14 35] ; [24 78],[12.33112583 36.66887417] ; [25.66887417 76.33112583],0
a2,1,0.506043,0.44224,[ 7 48] ; [10 97],[ 5.77160494 49.22839506] ; [11.22839506 95.77160494],0
p10,1,0.525886,0.402334,[36 18] ; [64 40],[34.17721519 19.82278481] ; [65.82278481 38.17721519],0
r3,1,0.531713,0.391117,[51  4] ; [96 11],[49.90740741  5.09259259] ; [97.09259259  9.90740741],0
p11,1,0.556174,0.346372,[34 21] ; [61 46],[32.25308642 22.74691358] ; [62.74691358 44.25308642],0
n6,1,0.699658,0.148827,[33 21] ; [62 45],[31.86335404 22.13664596] ; [63.13664596 43.86335404],0
n3,1,0.739119,0.110902,[10  4] ; [30 15],[9.49152542 4.50847458] ; [30.50847458 14.49152542],0
s1,1,0.758649,0.094406,[ 2 53] ; [  5 102],[ 2.37654321 52.62345679] ; [  4.62345679 102.37654321],0
v2,1,0.808925,0.058473,[22 28] ; [47 55],[22.69736842 27.30263158] ; [46.30263158 55.69736842],0
