Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,48.900776,[ 1 36] ; [79 36],[19.47368421 17.52631579] ; [60.52631579 54.47368421],1
d4,1,0.0,39.411064,[13 24] ; [100  15],[27.50657895  9.49342105] ; [85.49342105 29.50657895],1
a4,1,1e-06,24.930797,[ 4 32] ; [67 47],[17.04 18.96] ; [53.96 60.04],1
a3,1,3e-06,21.928575,[13 22] ; [90 24],[24.19463087 10.80536913] ; [78.80536913 35.19463087],1
d2,1,4e-06,21.09643,[ 8 29] ; [74 40],[20.09271523 16.90728477] ; [61.90728477 52.09271523],1
a5,1,1.6e-05,18.646913,[15 22] ; [90 25],[25.55921053 11.44078947] ; [79.44078947 35.55921053],1
a7,1,0.000198,13.852156,[15 22] ; [85 30],[24.34210526 12.65789474] ; [75.65789474 39.34210526],1
d3,1,0.000198,13.852156,[15 22] ; [85 30],[24.34210526 12.65789474] ; [75.65789474 39.34210526],1
a2,1,0.00203,9.52234,[ 2 35] ; [35 80],[ 9.00657895 27.99342105] ; [27.99342105 87.00657895],0
s8,1,0.010878,6.485062,[ 7 30] ; [48 66],[13.47682119 23.52317881] ; [41.52317881 72.47682119],0
r1,1,0.011314,6.415245,[21 16] ; [89 25],[26.95364238 10.04635762] ; [83.04635762 30.95364238],0
v4,1,0.011485,6.388762,[25 12] ; [99 16],[30.18421053  6.81578947] ; [93.81578947 21.18421053],0
v2,1,0.013495,6.102987,[10 26] ; [58 55],[16.4295302 19.5704698] ; [51.5704698 61.4295302],0
r4,1,0.017172,5.678739,[22 15] ; [91 24],[27.50657895  9.49342105] ; [85.49342105 29.50657895],0
p3,1,0.017241,5.671682,[ 9 28] ; [53 61],[15.19205298 21.80794702] ; [46.80794702 67.19205298],0
p10,1,0.019376,5.46729,[13 22] ; [68 46],[19.02684564 15.97315436] ; [61.97315436 52.02684564],0
r3,1,0.024463,5.061535,[24 13] ; [94 20],[28.91390728  8.08609272] ; [89.08609272 24.91390728],0
