Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,47.873042,[78 20] ; [ 3 27],[62.015625 35.984375] ; [18.984375 11.015625],1
v4,1,5e-06,20.956009,[83 15] ; [13 17],[73.5 24.5] ; [22.5  7.5],1
p2,1,2.6e-05,17.702484,[56 42] ; [ 4 26],[45.9375 52.0625] ; [14.0625 15.9375],1
r1,1,3.6e-05,17.066434,[73 25] ; [10 20],[63.546875 34.453125] ; [19.453125 10.546875],1
a1,1,0.000204,13.789851,[ 4 94] ; [ 8 22],[ 9.1875 88.8125] ; [ 2.8125 27.1875],1
p11,1,0.00036,12.728084,[49 49] ; [ 4 26],[40.578125 57.421875] ; [12.421875 17.578125],1
d4,1,0.000529,12.011327,[80 18] ; [15 15],[72.734375 25.265625] ; [22.265625  7.734375],1
p4,1,0.001208,10.478531,[37 61] ; [ 2 28],[29.859375 68.140625] ; [ 9.140625 20.859375],0
s6,1,0.002355,9.25017,[50 47] ; [ 6 24],[42.77165354 54.22834646] ; [13.22834646 16.77165354],0
r2,1,0.002374,9.235142,[86 11] ; [18 10],[80.704 16.296] ; [23.296  4.704],0
n5,1,0.003147,8.720459,[45 53] ; [23  7],[52.0625 45.9375] ; [15.9375 14.0625],0
p3,1,0.003596,8.477431,[28 69] ; [ 1 29],[22.1496063 74.8503937] ; [ 6.8503937 23.1496063],0
v2,1,0.006623,7.372453,[42 53] ; [ 5 25],[35.72 59.28] ; [11.28 18.72],0
d3,1,0.007357,7.183717,[63 35] ; [11 19],[56.65625 41.34375] ; [17.34375 12.65625],0
v1,1,0.012616,6.222222,[40 56] ; [ 5 25],[34.28571429 61.71428571] ; [10.71428571 19.28571429],0
a7,1,0.013533,6.098058,[64 34] ; [12 18],[58.1875 39.8125] ; [17.8125 12.1875],0
d5,1,0.017458,5.649729,[77 21] ; [17 13],[71.96875 26.03125] ; [22.03125  7.96875],0
s8,1,0.020062,5.406457,[26 71] ; [ 2 28],[21.38582677 75.61417323] ; [ 6.61417323 23.38582677],0
n6,1,0.031479,4.626651,[64 34] ; [13 17],[58.953125 39.046875] ; [18.046875 11.953125],0
s2,1,0.031879,4.604989,[32 63] ; [ 4 26],[27.36 67.64] ; [ 8.64 21.36],0
u3,1,0.034013,4.494059,[18 13] ; [ 3 10],[14.79545455 16.20454545] ; [6.20454545 6.79545455],0
n3,1,0.038667,4.275419,[26 14] ; [ 6 11],[22.45614035 17.54385965] ; [9.54385965 7.45614035],0
p8,1,0.042705,4.107022,[18 80] ; [ 1 29],[14.546875 83.453125] ; [ 4.453125 25.546875],0
p9,1,0.051875,3.779805,[35 61] ; [ 5 24],[30.72 65.28] ; [ 9.28 19.72],0
b1,1,0.062073,3.481121,[43 55] ; [19 11],[47.46875 50.53125] ; [14.53125 15.46875],0
p6,1,0.068784,3.311797,[16 80] ; [ 1 28],[13.056 82.944] ; [ 3.944 25.056],0
b5,1,0.083255,3.000189,[60 38] ; [13 17],[55.890625 42.109375] ; [17.109375 12.890625],0
b4,1,0.084569,2.974824,[63 35] ; [14 16],[58.953125 39.046875] ; [18.046875 11.953125],0
s4,1,0.092231,2.835,[13 83] ; [ 8 22],[16. 80.] ; [ 5. 25.],0
s7,1,0.095955,2.771518,[31 59] ; [ 5 23],[27.45762712 62.54237288] ; [ 8.54237288 19.45762712],0
s3,1,0.100957,2.690355,[37 60] ; [ 6 22],[33.368 63.632] ; [ 9.632 18.368],0
d1,1,0.116035,2.470033,[52 46] ; [11 19],[48.234375 49.765625] ; [14.765625 15.234375],0
a8,1,0.145517,2.11863,[12 77] ; [ 1 27],[ 9.88888889 79.11111111] ; [ 3.11111111 24.88888889],0
u2,1,0.146212,2.111335,[14 16] ; [ 3 10],[11.86046512 18.13953488] ; [5.13953488 7.86046512],0
b2,1,0.1771,1.821795,[22 43] ; [11 11],[24.65517241 40.34482759] ; [ 8.34482759 13.65517241],0
b3,1,0.1771,1.821795,[22 43] ; [11 11],[24.65517241 40.34482759] ; [ 8.34482759 13.65517241],0
a5,1,0.194091,1.686285,[62 36] ; [15 15],[58.953125 39.046875] ; [18.046875 11.953125],0
p1,1,0.203958,1.613807,[ 6 91] ; [ 4 26],[ 7.63779528 89.36220472] ; [ 2.36220472 27.63779528],0
u1,1,0.222444,1.488532,[15 83] ; [ 2 28],[13.015625 84.984375] ; [ 3.984375 26.015625],0
n2,1,0.238939,1.386845,[25 16] ; [ 8 10],[22.93220339 18.06779661] ; [10.06779661  7.93220339],0
a6,1,0.274773,1.192761,[60 38] ; [15 15],[57.421875 40.578125] ; [17.578125 12.421875],0
p12,1,0.376028,0.783647,[ 1 96] ; [ 1 29],[ 1.52755906 95.47244094] ; [ 0.47244094 29.52755906],0
d2,1,0.435857,0.607164,[52 46] ; [13 16],[50.15748031 47.84251969] ; [14.84251969 14.15748031],0
n4,1,0.438573,0.600013,[61 37] ; [21  9],[62.78125 35.21875] ; [19.21875 10.78125],0
s5,1,0.44317,0.588061,[15 78] ; [ 3 26],[13.72131148 79.27868852] ; [ 4.27868852 24.72131148],0
a3,1,0.448682,0.57398,[67 31] ; [17 11],[65.33333333 32.66666667] ; [18.66666667  9.33333333],0
a2,1,0.496972,0.461398,[22 76] ; [ 5 25],[20.671875 77.328125] ; [ 6.328125 23.671875],0
v3,1,0.597771,0.278371,[26 66] ; [ 7 23],[24.8852459 67.1147541] ; [ 8.1147541 21.8852459],0
s1,1,0.620807,0.244734,[ 7 90] ; [ 3 27],[ 7.63779528 89.36220472] ; [ 2.36220472 27.63779528],0
n1,1,0.696368,0.152278,[16 25] ; [ 8 10],[16.6779661 24.3220339] ; [ 7.3220339 10.6779661],0
a4,1,0.886275,0.020455,[47 51] ; [13 15],[46.66666667 51.33333333] ; [13.33333333 14.66666667],0
