Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3.8e-05,16.985003,[15 47] ; [25 13],[24.8 37.2] ; [15.2 22.8],1
p3,1,5.1e-05,16.418681,[10 53] ; [21 18],[19.14705882 43.85294118] ; [11.85294118 27.14705882],1
s2,1,0.000447,12.322975,[13 51] ; [21 18],[21.12621359 42.87378641] ; [12.87378641 26.12621359],1
s8,1,0.000965,10.89433,[ 6 58] ; [14 25],[12.42718447 51.57281553] ; [ 7.57281553 31.42718447],1
p8,1,0.00212,9.442974,[13 50] ; [19 19],[19.96039604 43.03960396] ; [12.03960396 25.96039604],0
p6,1,0.002678,9.014933,[ 7 54] ; [14 24],[12.93939394 48.06060606] ; [ 8.06060606 29.93939394],0
p2,1,0.004587,8.035435,[30 33] ; [29  9],[36.8019802 26.1980198] ; [22.1980198 15.8019802],0
p11,1,0.008734,6.876428,[29 35] ; [28 11],[35.41747573 28.58252427] ; [21.58252427 17.41747573],0
n1,1,0.01683,5.713995,[ 6 23] ; [8 6],[ 9.44186047 19.55813953] ; [4.55813953 9.44186047],0
s6,1,0.018151,5.581506,[18 46] ; [20 19],[23.61165049 40.38834951] ; [14.38834951 24.61165049],0
u3,1,0.024303,5.072852,[ 6 23] ; [9 8],[ 9.45652174 19.54347826] ; [ 5.54347826 11.45652174],0
n6,1,0.037366,4.333672,[32 32] ; [27 11],[37.01960784 26.98039216] ; [21.98039216 16.01960784],0
a5,1,0.056745,3.630057,[27 37] ; [24 15],[31.68932039 32.31067961] ; [19.31067961 19.68932039],0
b4,1,0.056745,3.630057,[37 27] ; [15 24],[32.31067961 31.68932039] ; [19.68932039 19.31067961],0
s7,1,0.06441,3.420018,[14 47] ; [15 22],[18.05102041 42.94897959] ; [10.94897959 26.05102041],0
p9,1,0.066225,3.374201,[32 28] ; [28 11],[36.36363636 23.63636364] ; [23.63636364 15.36363636],0
v4,1,0.068469,3.319346,[35 28] ; [28 10],[39.2970297 23.7029703] ; [23.7029703 14.2970297],0
p1,1,0.079497,3.075164,[ 8 55] ; [ 1 38],[ 5.55882353 57.44117647] ; [ 3.44117647 35.55882353],0
p10,1,0.083147,3.002285,[26 35] ; [23 15],[30.19191919 30.80808081] ; [18.80808081 19.19191919],0
r3,1,0.092891,2.823548,[33 30] ; [27 12],[37.05882353 25.94117647] ; [22.94117647 16.05882353],0
