Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,95.17683,[30 68] ; [137  15],[65.464 32.536] ; [101.536  50.464],1
s6,1,9.2e-05,15.302795,[37 62] ; [94 56],[52.08433735 46.91566265] ; [78.91566265 71.08433735],1
p11,1,0.000106,15.021409,[49 51] ; [111  41],[63.49206349 36.50793651] ; [96.50793651 55.49206349],1
v4,1,0.00013,14.643193,[80 20] ; [143   7],[89.2 10.8] ; [133.8  16.2],1
s8,1,0.000275,13.235266,[16 83] ; [57 95],[28.79282869 70.20717131] ; [ 44.20717131 107.79282869],1
p2,1,0.000303,13.050754,[60 40] ; [122  29],[72.50996016 27.49003984] ; [109.49003984  41.50996016],1
a7,1,0.000717,11.444234,[59 41] ; [119  32],[70.91633466 29.08366534] ; [107.08366534  43.91633466],1
s2,1,0.00103,10.773628,[27 73] ; [72 79],[39.44223108 60.55776892] ; [59.55776892 91.44223108],0
p7,1,0.00158,9.983204,[40 60] ; [90 59],[52.20883534 47.79116466] ; [77.79116466 71.20883534],0
b1,1,0.002325,9.273625,[50 50] ; [ 47 105],[38.49206349 61.50793651] ; [58.50793651 93.49206349],0
d5,1,0.004942,7.900452,[65 35] ; [122  29],[74.50199203 25.49800797] ; [112.49800797  38.50199203],0
r4,1,0.004985,7.884767,[71 29] ; [130  22],[79.76190476 20.23809524] ; [121.23809524  30.76190476],0
d3,1,0.006376,7.440888,[60 40] ; [115  36],[69.72111554 30.27888446] ; [105.27888446  45.72111554],0
r2,1,0.008293,6.969115,[81 17] ; [140  10],[87.33064516 10.66935484] ; [133.66935484  16.33064516],0
s3,1,0.008993,6.824276,[36 62] ; [80 69],[46.0242915 51.9757085] ; [69.9757085 79.0242915],0
s7,1,0.009689,6.691223,[21 71] ; [58 91],[30.15767635 61.84232365] ; [ 48.84232365 100.15767635],0
n6,1,0.011689,6.357385,[51 49] ; [101  50],[60.55776892 39.44223108] ; [91.44223108 59.55776892],0
p8,1,0.012497,6.238908,[29 70] ; [68 83],[38.412 60.588] ; [58.588 92.412],0
s5,1,0.01492,5.925926,[16 80] ; [ 44 100],[24. 72.] ; [ 36. 108.],0
u2,1,0.017475,5.648043,[18 24] ; [35 17],[23.68085106 18.31914894] ; [29.31914894 22.68085106],0
s4,1,0.02036,5.38072,[13 87] ; [ 38 114],[20.23809524 79.76190476] ; [ 30.76190476 121.23809524],0
d1,1,0.023524,5.129379,[42 58] ; [86 66],[50.79365079 49.20634921] ; [77.20634921 74.79365079],0
a5,1,0.046948,3.94726,[54 46] ; [101  51],[61.50793651 38.49206349] ; [93.49206349 58.50793651],0
r1,1,0.054645,3.692885,[65 35] ; [115  36],[71.71314741 28.28685259] ; [108.28685259  42.71314741],0
u3,1,0.080488,3.05503,[21 22] ; [34 17],[25.15957447 17.84042553] ; [29.84042553 21.15957447],0
p6,1,0.094417,2.797399,[19 77] ; [ 44 106],[24.58536585 71.41463415] ; [ 38.41463415 111.58536585],0
a6,1,0.106509,2.605263,[55 45] ; [99 53],[61.11111111 38.88888889] ; [92.88888889 59.11111111],0
a2,1,0.142153,2.154497,[11 89] ; [ 27 125],[15.07936508 84.92063492] ; [ 22.92063492 129.07936508],0
p4,1,0.156315,2.009517,[36 63] ; [69 83],[41.41434263 57.58565737] ; [63.58565737 88.41434263],0
p12,1,0.167199,1.907882,[ 1 98] ; [  6 146],[ 2.76095618 96.23904382] ; [  4.23904382 147.76095618],0
r3,1,0.21412,1.543349,[89 11] ; [142  10],[91.66666667  8.33333333] ; [139.33333333  12.66666667],0
a3,1,0.227725,1.455016,[57 42] ; [99 53],[61.52988048 37.47011952] ; [94.47011952 57.52988048],0
a8,1,0.266245,1.235991,[ 8 85] ; [  7 134],[ 5.96153846 87.03846154] ; [  9.03846154 131.96153846],0
d4,1,0.268242,1.225717,[78 22] ; [127  25],[81.34920635 18.65079365] ; [123.65079365  28.34920635],0
a4,1,0.348162,0.880144,[33 67] ; [59 93],[36.50793651 63.49206349] ; [55.49206349 96.50793651],0
b4,1,0.353262,0.861704,[58 42] ; [97 55],[61.50793651 38.49206349] ; [93.49206349 58.50793651],0
p3,1,0.378336,0.7761,[33 66] ; [59 93],[36.28685259 62.71314741] ; [55.71314741 96.28685259],0
p1,1,0.448412,0.574663,[ 6 93] ; [ 13 137],[ 7.55421687 91.44578313] ; [ 11.44578313 138.55421687],0
u1,1,0.577071,0.310994,[ 9 91] ; [ 17 135],[10.31746032 89.68253968] ; [ 15.68253968 136.31746032],0
v2,1,0.602342,0.271478,[46 52] ; [73 72],[47.99176955 50.00823045] ; [71.00823045 73.99176955],0
s1,1,0.624335,0.239821,[ 6 94] ; [  7 145],[ 5.15873016 94.84126984] ; [  7.84126984 144.15873016],0
b5,1,0.689868,0.159228,[60 40] ; [95 57],[61.50793651 38.49206349] ; [93.49206349 58.50793651],0
b3,1,0.722345,0.126256,[16 42] ; [24 55],[16.93430657 41.06569343] ; [23.06569343 55.93430657],0
b2,1,0.722345,0.126256,[16 42] ; [24 55],[16.93430657 41.06569343] ; [23.06569343 55.93430657],0
n2,1,0.785336,0.074186,[24 13] ; [26 16],[23.41772152 13.58227848] ; [26.58227848 15.41772152],0
a1,1,0.818037,0.052933,[ 4 96] ; [  7 145],[ 4.36507937 95.63492063] ; [  6.63492063 145.36507937],0
v1,1,0.871355,0.026224,[37 61] ; [54 93],[36.4 61.6] ; [54.6 92.4],0
n4,1,0.89071,0.01888,[41 59] ; [61 91],[40.47619048 59.52380952] ; [61.52380952 90.47619048],0
d2,1,0.900591,0.015604,[40 60] ; [62 90],[40.47619048 59.52380952] ; [61.52380952 90.47619048],0
n3,1,0.964404,0.001992,[26 11] ; [29 12],[26.08974359 10.91025641] ; [28.91025641 12.08974359],0
v3,1,0.981962,0.000511,[24 69] ; [ 38 110],[23.9253112 69.0746888] ; [ 38.0746888 109.9253112],0
n1,1,0.98985,0.000162,[10 28] ; [11 31],[ 9.975 28.025] ; [11.025 30.975],0
