Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,88.414086,[159   3] ; [25 30],[137.3640553  24.6359447] ; [46.6359447  8.3640553],1
r2,1,0.0,63.250532,[153   9] ; [26 29],[133.63133641  28.36866359] ; [45.36866359  9.63133641],1
v4,1,0.0,50.663245,[155   7] ; [32 24],[138.96330275  23.03669725] ; [48.03669725  7.96330275],1
r1,1,0.0,47.591937,[124  38] ; [14 42],[102.55045872  59.44954128] ; [35.44954128 20.55045872],1
p11,1,1e-06,24.863432,[126  36] ; [24 33],[110.95890411  51.04109589] ; [39.04109589 17.95890411],1
p3,1,1.1e-05,19.277234,[76 86] ; [ 8 49],[62.1369863 99.8630137] ; [21.8630137 35.1369863],1
p9,1,3.4e-05,17.168827,[127  32] ; [28 27],[115.1635514  43.8364486] ; [39.8364486 15.1635514],1
n6,1,0.000116,14.854356,[131  31] ; [30 25],[120.19354839  41.80645161] ; [40.80645161 14.19354839],1
d5,1,0.000307,13.026855,[101  60] ; [20 37],[89.36238532 71.63761468] ; [31.63761468 25.36238532],1
a6,1,0.000332,12.879027,[104  58] ; [21 36],[92.46575342 69.53424658] ; [32.53424658 24.46575342],1
p4,1,0.000425,12.417972,[83 78] ; [14 43],[71.63761468 89.36238532] ; [25.36238532 31.63761468],1
a7,1,0.000869,11.087699,[112  49] ; [25 31],[101.64516129  59.35483871] ; [35.35483871 20.64516129],1
p10,1,0.00097,10.884294,[119  40] ; [28 27],[109.21962617  49.78037383] ; [37.78037383 17.21962617],1
a5,1,0.001544,10.025857,[99 63] ; [21 36],[88.76712329 73.23287671] ; [31.23287671 25.76712329],0
s5,1,0.00165,9.902799,[ 38 117] ; [ 3 54],[ 29.97641509 125.02358491] ; [11.02358491 45.97641509],0
s6,1,0.002315,9.281733,[72 85] ; [13 44],[62.35981308 94.64018692] ; [22.64018692 34.35981308],0
v2,1,0.0024,9.214956,[76 79] ; [14 41],[66.42857143 88.57142857] ; [23.57142857 31.42857143],0
p2,1,0.002448,9.179393,[125  37] ; [32 25],[116.1369863  45.8630137] ; [40.8630137 16.1369863],0
p6,1,0.006546,7.393574,[ 53 106] ; [ 8 48],[ 45.11162791 113.88837209] ; [15.88837209 40.11162791],0
d4,1,0.013705,6.075692,[96 66] ; [23 34],[88.02739726 73.97260274] ; [30.97260274 26.02739726],0
p7,1,0.013973,6.041534,[86 74] ; [19 36],[78.13953488 81.86046512] ; [26.86046512 28.13953488],0
u3,1,0.019197,5.48345,[39 32] ; [10 23],[33.45192308 37.54807692] ; [15.54807692 17.45192308],0
a4,1,0.020279,5.387702,[ 48 114] ; [ 8 49],[ 41.42465753 120.57534247] ; [14.57534247 42.42465753],0
v3,1,0.025195,5.010424,[ 53 104] ; [10 46],[ 46.43661972 110.56338028] ; [16.56338028 39.43661972],0
p8,1,0.025858,4.965477,[74 84] ; [17 40],[66.8744186 91.1255814] ; [24.1255814 32.8744186],0
u2,1,0.030375,4.687916,[42 29] ; [12 21],[36.86538462 34.13461538] ; [17.13461538 15.86538462],0
s8,1,0.040461,4.198433,[ 37 123] ; [ 6 51],[ 31.70506912 128.29493088] ; [11.29493088 45.70506912],0
a3,1,0.051126,3.804139,[91 71] ; [23 33],[84.71559633 77.28440367] ; [29.28440367 26.71559633],0
n3,1,0.052719,3.75282,[29  9] ; [15 13],[25.33333333 12.66666667] ; [18.66666667  9.33333333],0
p5,1,0.054863,3.68624,[ 20 141] ; [ 2 55],[ 16.24770642 144.75229358] ; [ 5.75229358 51.24770642],0
v1,1,0.055333,3.672024,[75 85] ; [18 38],[68.88888889 91.11111111] ; [24.11111111 31.88888889],0
n4,1,0.065732,3.38651,[109  53] ; [30 26],[103.29357798  58.70642202] ; [35.70642202 20.29357798],0
s7,1,0.080556,3.053651,[ 43 109] ; [ 9 46],[ 38.18357488 113.81642512] ; [13.81642512 41.18357488],0
b1,1,0.101247,2.685795,[65 97] ; [30 27],[70.2739726 91.7260274] ; [24.7260274 32.2739726],0
d3,1,0.115783,2.473462,[65 96] ; [16 40],[ 60.09677419 100.90322581] ; [20.90322581 35.09677419],0
b5,1,0.129469,2.298861,[101  61] ; [29 28],[96.16438356 65.83561644] ; [33.83561644 23.16438356],0
a1,1,0.137988,2.200249,[  8 154] ; [ 6 51],[ 10.35616438 151.64383562] ; [ 3.64383562 53.35616438],0
a8,1,0.139808,2.180067,[ 20 133] ; [ 3 50],[ 17.08252427 135.91747573] ; [ 5.91747573 47.08252427],0
s2,1,0.17895,1.806321,[ 22 138] ; [ 4 53],[ 19.17050691 140.82949309] ; [ 6.82949309 50.17050691],0
s1,1,0.191831,1.703502,[  5 156] ; [ 4 52],[  6.67741935 154.32258065] ; [ 2.32258065 53.67741935],0
p12,1,0.193475,1.690954,[ 10 151] ; [ 1 55],[  8.16129032 152.83870968] ; [ 2.83870968 53.16129032],0
s4,1,0.29506,1.096386,[ 17 144] ; [ 9 48],[ 19.20183486 141.79816514] ; [ 6.79816514 50.20183486],0
b2,1,0.295588,1.093994,[33 60] ; [13 15],[35.3553719 57.6446281] ; [10.6446281 17.3553719],0
b3,1,0.295588,1.093994,[33 60] ; [13 15],[35.3553719 57.6446281] ; [10.6446281 17.3553719],0
u1,1,0.30235,1.063799,[  4 158] ; [ 3 54],[  5.17808219 156.82191781] ; [ 1.82191781 55.17808219],0
n2,1,0.340811,0.907377,[28 11] ; [17 11],[26.19402985 12.80597015] ; [18.80597015  9.19402985],0
n1,1,0.474181,0.512217,[13 25] ; [12 16],[14.39393939 23.60606061] ; [10.60606061 17.39393939],0
d2,1,0.555323,0.347866,[ 23 138] ; [10 47],[ 24.37155963 136.62844037] ; [ 8.62844037 48.37155963],0
p1,1,0.692406,0.156493,[ 14 147] ; [ 4 53],[ 13.29357798 147.70642202] ; [ 4.70642202 52.29357798],0
b4,1,0.763643,0.09042,[89 73] ; [30 27],[88.02739726 73.97260274] ; [30.97260274 26.02739726],0
a2,1,0.802605,0.062489,[ 10 152] ; [ 3 54],[  9.61643836 152.38356164] ; [ 3.38356164 53.61643836],0
n5,1,0.953185,0.003447,[109  52] ; [37 18],[108.82407407  52.17592593] ; [37.17592593 17.82407407],0
