Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.295448,[234 103] ; [122 135],[201.97306397 135.02693603] ; [154.02693603 102.97306397],1
v3,1,0.0,28.429397,[178 159] ; [ 81 180],[145.95819398 191.04180602] ; [113.04180602 147.95819398],1
p4,1,3.4e-05,17.179865,[241 104] ; [140 122],[216.54859967 128.45140033] ; [164.45140033  97.54859967],1
n5,1,8.6e-05,15.415496,[303  44] ; [198  66],[284.52864157  62.47135843] ; [216.47135843  47.52864157],1
p6,1,0.000278,13.213543,[156 184] ; [ 83 182],[134.31404959 205.68595041] ; [104.68595041 160.31404959],1
p9,1,0.000314,12.987491,[309  34] ; [208  53],[293.59437086  49.40562914] ; [223.40562914  37.59437086],1
p8,1,0.000647,11.63503,[209 130] ; [125 137],[188.39600666 150.60399334] ; [145.60399334 116.39600666],1
s8,1,0.001186,10.512298,[184 158] ; [107 157],[164.22772277 177.77227723] ; [126.77227723 137.22772277],0
p7,1,0.00119,10.505908,[242  93] ; [155 105],[223.5210084 111.4789916] ; [173.4789916  86.5210084],0
p10,1,0.002756,8.962291,[302  41] ; [208  55],[288.66336634  54.33663366] ; [221.33663366  41.66336634],0
p3,1,0.003812,8.371237,[195 150] ; [118 146],[177.31527094 167.68472906] ; [135.68472906 128.31527094],0
a5,1,0.005622,7.66753,[284  63] ; [192  73],[269.88888889  77.11111111] ; [206.11111111  58.88888889],0
b5,1,0.008547,6.915056,[218 129] ; [139 127],[202.08646003 144.91353997] ; [154.91353997 111.08646003],0
u4,1,0.00866,6.891588,[ 12 335] ; [  1 265],[  7.3588907 339.6411093] ; [  5.6411093 260.3588907],0
p2,1,0.012311,6.265525,[303  41] ; [214  51],[292.03284072  51.96715928] ; [224.96715928  40.03284072],0
b2,1,0.015394,5.87079,[ 99 131] ; [ 45 102],[ 87.85145889 142.14854111] ; [56.14854111 90.85145889],0
b3,1,0.015394,5.87079,[ 99 131] ; [ 45 102],[ 87.85145889 142.14854111] ; [56.14854111 90.85145889],0
a4,1,0.015499,5.858845,[182 162] ; [114 151],[167.19868637 176.80131363] ; [128.80131363 136.19868637],0
n4,1,0.017206,5.675223,[299  48] ; [209  56],[288.03267974  58.96732026] ; [219.96732026  45.03267974],0
r3,1,0.029115,4.760825,[339   8] ; [248  15],[333.91639344  13.08360656] ; [253.08360656   9.91639344],0
n2,1,0.031319,4.635396,[45  9] ; [47 24],[39.744 14.256] ; [52.256 18.744],0
p11,1,0.03622,4.386733,[293  54] ; [207  59],[283.03425775  63.96574225] ; [216.96574225  49.03425775],0
p5,1,0.040249,4.207339,[ 53 290] ; [ 26 239],[ 44.56743421 298.43256579] ; [ 34.43256579 230.56743421],0
a3,1,0.047675,3.921408,[267  77] ; [187  78],[256.44663383  87.55336617] ; [197.55336617  67.44663383],0
r4,1,0.054013,3.712312,[338   9] ; [251  15],[333.41435563  13.58564437] ; [255.58564437  10.41435563],0
r2,1,0.065883,3.382727,[339   5] ; [254  10],[335.51315789   8.48684211] ; [257.48684211   6.51315789],0
a2,1,0.070471,3.272008,[105 242] ; [ 63 203],[ 95.0995106 251.9004894] ; [ 72.9004894 193.0995106],0
v4,1,0.071835,3.240585,[340   6] ; [254  11],[336.37315876   9.62684124] ; [257.62684124   7.37315876],0
s5,1,0.074007,3.191826,[137 198] ; [ 87 171],[126.54300169 208.45699831] ; [ 97.45699831 160.54300169],0
a8,1,0.074258,3.186299,[ 54 254] ; [ 29 212],[ 46.56466302 261.43533698] ; [ 36.43533698 204.56466302],0
u1,1,0.077044,3.126179,[ 86 261] ; [ 50 216],[ 76.98531811 270.01468189] ; [ 59.01468189 206.98531811],0
s2,1,0.110731,2.543764,[189 151] ; [129 134],[179.30348259 160.69651741] ; [138.69651741 124.30348259],0
s7,1,0.15848,1.98867,[185 145] ; [128 127],[176.56410256 153.43589744] ; [136.43589744 118.56410256],0
n1,1,0.162975,1.946402,[26 28] ; [25 45],[22.20967742 31.79032258] ; [28.79032258 41.20967742],0
p12,1,0.168104,1.899768,[ 36 308] ; [ 19 244],[ 31.16968699 312.83031301] ; [ 23.83031301 239.16968699],0
s4,1,0.170948,1.874607,[ 52 288] ; [ 51 210],[ 58.26955075 281.73044925] ; [ 44.73044925 216.26955075],0
d1,1,0.18032,1.794981,[227 120] ; [160 106],[219.0685155 127.9314845] ; [167.9314845  98.0685155],0
s6,1,0.237668,1.394373,[249  92] ; [177  81],[242.51419032  98.48580968] ; [183.48580968  74.51419032],0
d5,1,0.238243,1.390958,[291  55] ; [214  52],[285.50653595  60.49346405] ; [219.49346405  46.50653595],0
a6,1,0.261544,1.260566,[247  99] ; [178  87],[240.6710311 105.3289689] ; [184.3289689  80.6710311],0
u3,1,0.269708,1.21823,[51 29] ; [43 35],[47.59493671 32.40506329] ; [46.40506329 31.59493671],0
p1,1,0.273006,1.201582,[ 35 310] ; [ 20 244],[ 31.15763547 313.84236453] ; [ 23.84236453 240.15763547],0
a1,1,0.280713,1.163634,[ 18 329] ; [  9 257],[ 15.28384992 331.71615008] ; [ 11.71615008 254.28384992],0
d2,1,0.309043,1.034762,[188 158] ; [133 132],[181.77741408 164.22258592] ; [139.22258592 125.77741408],0
b1,1,0.316376,1.003871,[122 225] ; [104 162],[127.9314845 219.0685155] ; [ 98.0685155 167.9314845],0
d3,1,0.367568,0.811869,[255  92] ; [186  79],[250.04411765  96.95588235] ; [190.95588235  74.04411765],0
d4,1,0.438483,0.60025,[295  51] ; [219  45],[291.54754098  54.45245902] ; [222.45245902  41.54754098],0
s1,1,0.543355,0.369357,[ 10 332] ; [ 10 252],[ 11.32450331 330.67549669] ; [  8.67549669 253.32450331],0
u2,1,0.581348,0.30406,[43 37] ; [38 39],[41.27388535 38.72611465] ; [39.72611465 37.27388535],0
b4,1,0.609372,0.26109,[208 139] ; [154 112],[204.91680261 142.08319739] ; [157.08319739 108.91680261],0
n3,1,0.698596,0.149937,[41 13] ; [51 19],[40.06451613 13.93548387] ; [51.93548387 18.06451613],0
a7,1,0.799416,0.064568,[260  86] ; [196  68],[258.64918033  87.35081967] ; [197.35081967  66.64918033],0
s3,1,0.972785,0.001164,[194 145] ; [149 112],[193.795 145.205] ; [149.205 111.795],0
