Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,73.78334,[571  85] ; [94 69],[532.64957265 123.35042735] ; [132.35042735  30.64957265],1
p9,1,0.0,45.610739,[581  73] ; [110  53],[553.13831089 100.86168911] ; [137.86168911  25.13831089],1
p8,1,1e-06,24.680698,[369 280] ; [ 59 108],[340.40686275 308.59313725] ; [87.59313725 79.40686275],1
p2,1,9e-06,19.79995,[565  92] ; [121  48],[545.6440678 111.3559322] ; [140.3559322  28.6440678],1
n4,1,1.2e-05,19.088754,[530 131] ; [108  60],[508.70687575 152.29312425] ; [129.29312425  38.70687575],1
n6,1,1.3e-05,19.036954,[576  83] ; [124  44],[557.79927449 101.20072551] ; [142.20072551  25.79927449],1
n5,1,2.3e-05,17.951014,[509 149] ; [103  65],[487.52542373 170.47457627] ; [124.47457627  43.52542373],1
p7,1,0.000258,13.350634,[435 206] ; [88 79],[414.90470297 226.09529703] ; [108.09529703  58.90470297],1
b1,1,0.000906,11.010106,[228 434] ; [82 88],[246.65865385 415.34134615] ; [ 63.34134615 106.65865385],1
p12,1,0.002652,9.032657,[ 62 592] ; [  4 163],[ 52.57490865 601.42509135] ; [ 13.42509135 153.57490865],0
v4,1,0.003053,8.775383,[649  12] ; [159  10],[643.47951807  17.52048193] ; [164.52048193   4.47951807],0
p3,1,0.011194,6.434236,[344 313] ; [70 99],[329.29539952 327.70460048] ; [84.70460048 84.29539952],0
v1,1,0.016755,5.721882,[363 280] ; [78 91],[349.21551724 293.78448276] ; [91.78448276 77.21551724],0
p4,1,0.019895,5.421068,[406 249] ; [87 80],[392.8406326 262.1593674] ; [100.1593674  66.8406326],0
s1,1,0.021496,5.286131,[ 16 634] ; [ 10 158],[ 20.6601467 629.3398533] ; [  5.3398533 162.6601467],0
s4,1,0.037326,4.335454,[ 99 552] ; [ 37 132],[107.97073171 543.02926829] ; [ 28.02926829 140.97073171],0
b5,1,0.040851,4.182178,[391 271] ; [115  55],[402.61057692 259.38942308] ; [103.38942308  66.61057692],0
v2,1,0.051659,3.786764,[372 261] ; [82 81],[361.03266332 271.96733668] ; [92.96733668 70.03266332],0
b3,1,0.057508,3.607846,[166 249] ; [25 61],[158.21357285 256.78642715] ; [32.78642715 53.21357285],0
b2,1,0.057508,3.607846,[166 249] ; [25 61],[158.21357285 256.78642715] ; [32.78642715 53.21357285],0
a6,1,0.120477,2.411109,[462 197] ; [108  61],[453.65942029 205.34057971] ; [116.34057971  52.65942029],0
a3,1,0.124861,2.355261,[477 183] ; [112  57],[468.92641737 191.07358263] ; [120.07358263  48.92641737],0
v3,1,0.163673,1.939956,[267 370] ; [ 57 102],[259.28140704 377.71859296] ; [64.71859296 94.28140704],0
p5,1,0.171533,1.869498,[ 79 575] ; [ 14 154],[ 73.99270073 580.00729927] ; [ 19.00729927 148.99270073],0
a5,1,0.195791,1.673499,[495 166] ; [119  51],[488.39229844 172.60770156] ; [125.60770156  44.39229844],0
d2,1,0.205676,1.601605,[315 344] ; [90 79],[322.33695652 336.66304348] ; [82.66304348 86.33695652],0
d4,1,0.207619,1.587951,[549 110] ; [133  35],[543.45586457 115.54413543] ; [138.54413543  29.45586457],0
d1,1,0.213403,1.54819,[397 265] ; [93 77],[389.87980769 272.12019231] ; [100.12019231  69.87980769],0
r1,1,0.220399,1.501772,[567  93] ; [138  30],[561.95652174  98.04347826] ; [143.04347826  24.95652174],0
n1,1,0.239078,1.386022,[41 76] ; [24 30],[44.47368421 72.52631579] ; [20.52631579 33.47368421],0
r2,1,0.242261,1.367387,[641  18] ; [167   2],[643.0821256  15.9178744] ; [164.9178744   4.0821256],0
p6,1,0.270959,1.211888,[245 404] ; [ 55 111],[238.89570552 410.10429448] ; [ 61.10429448 104.89570552],0
u2,1,0.288527,1.12648,[110  74] ; [29 27],[106.56666667  77.43333333] ; [32.43333333 23.56666667],0
s2,1,0.338086,0.917676,[329 325] ; [92 77],[334.54921021 319.45078979] ; [86.45078979 82.54921021],0
s8,1,0.342901,0.899554,[301 357] ; [70 98],[295.54237288 362.45762712] ; [75.45762712 92.54237288],0
a2,1,0.343277,0.898155,[156 506] ; [ 46 124],[160.72596154 501.27403846] ; [ 41.27403846 128.72596154],0
b4,1,0.497266,0.460767,[389 273] ; [95 75],[385.10576923 276.89423077] ; [98.89423077 71.10576923],0
s6,1,0.5347,0.385452,[438 210] ; [115  49],[441.31034483 206.68965517] ; [111.68965517  52.31034483],0
a1,1,0.566685,0.328261,[ 30 632] ; [  6 164],[ 28.64423077 633.35576923] ; [  7.35576923 162.64423077],0
d3,1,0.589943,0.290434,[462 198] ; [114  54],[459.13043478 200.86956522] ; [116.86956522  51.13043478],0
a4,1,0.616906,0.25024,[296 363] ; [80 90],[298.89505428 360.10494572] ; [77.10494572 92.89505428],0
n2,1,0.662301,0.19074,[90 28] ; [41 15],[88.83908046 29.16091954] ; [42.16091954 13.83908046],0
u1,1,0.665604,0.186787,[119 543] ; [ 33 137],[120.94230769 541.05769231] ; [ 31.05769231 138.94230769],0
s5,1,0.744189,0.106479,[217 420] ; [ 56 102],[218.74339623 418.25660377] ; [ 54.25660377 103.74339623],0
s7,1,0.751356,0.100395,[309 327] ; [78 78],[310.77272727 325.22727273] ; [76.22727273 79.77272727],0
a8,1,0.752188,0.099702,[ 90 513] ; [ 21 130],[ 88.77055703 514.22944297] ; [ 22.22944297 128.77055703],0
n3,1,0.758243,0.094734,[90 29] ; [42 12],[90.79768786 28.20231214] ; [41.20231214 12.79768786],0
d5,1,0.816282,0.053977,[537 123] ; [138  30],[538.04347826 121.95652174] ; [136.95652174  31.04347826],0
a7,1,0.837323,0.042156,[483 177] ; [125  44],[484.053076 175.946924] ; [123.946924  45.053076],0
u3,1,0.848443,0.036521,[113  72] ; [35 21],[113.60995851  71.39004149] ; [34.39004149 21.60995851],0
