Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,41.748822,[323  44] ; [28 25],[306.70714286  60.29285714] ; [44.29285714  8.70714286],1
n4,1,0.0,34.032465,[312  54] ; [28 26],[296.28571429  69.71428571] ; [43.71428571 10.28571429],1
r4,1,0.0,28.053227,[348  19] ; [40 14],[338.2327791  28.7672209] ; [49.7672209  4.2327791],1
p10,1,1.2e-05,19.187665,[348  17] ; [42 11],[340.55023923  24.44976077] ; [49.44976077  3.55023923],1
r3,1,9.7e-05,15.194212,[355  11] ; [46  8],[349.44285714  16.55714286] ; [51.55714286  2.44285714],1
p11,1,0.000359,12.73539,[320  47] ; [37 17],[311.20902613  55.79097387] ; [45.79097387  8.20902613],1
p7,1,0.000949,10.924049,[259  98] ; [26 26],[248.76528117 108.23471883] ; [36.23471883 15.76528117],1
p4,1,0.001313,10.324613,[260 106] ; [26 27],[249.82338902 116.17661098] ; [36.17661098 16.82338902],0
b1,1,0.001667,9.88465,[123 244] ; [30 24],[133.37529691 233.62470309] ; [19.62470309 34.37529691],0
r2,1,0.002452,9.175828,[353  10] ; [47  6],[349.03846154  13.96153846] ; [50.96153846  2.03846154],0
p3,1,0.010403,6.564498,[220 146] ; [22 31],[211.38902148 154.61097852] ; [30.61097852 22.38902148],0
r1,1,0.010945,6.474207,[309  57] ; [38 16],[302.38571429  63.61428571] ; [44.61428571  9.38571429],0
p2,1,0.012948,6.176217,[326  39] ; [41 12],[320.46650718  44.53349282] ; [46.53349282  6.46650718],0
p8,1,0.014982,5.918569,[226 134] ; [24 29],[217.91767554 142.08232446] ; [32.08232446 20.91767554],0
a5,1,0.02019,5.39541,[290  77] ; [35 19],[283.31353919  83.68646081] ; [41.68646081 12.31353919],0
d1,1,0.024752,5.041169,[235 132] ; [26 28],[227.52256532 139.47743468] ; [33.47743468 20.52256532],0
d2,1,0.030445,4.683997,[187 180] ; [19 35],[179.57719715 187.42280285] ; [26.42280285 27.57719715],0
u2,1,0.030547,4.678232,[47 42] ; [11  2],[50.60784314 38.39215686] ; [7.39215686 5.60784314],0
u1,1,0.032099,4.593216,[ 80 287] ; [ 5 49],[ 74.09738717 292.90261283] ; [10.90261283 43.09738717],0
a4,1,0.036657,4.36626,[184 181] ; [19 35],[176.83770883 188.16229117] ; [26.16229117 27.83770883],0
p6,1,0.039516,4.238541,[169 193] ; [16 35],[162.15496368 199.84503632] ; [22.84503632 28.15496368],0
s7,1,0.053213,3.737229,[195 155] ; [22 31],[188.46153846 161.53846154] ; [28.53846154 24.46153846],0
v3,1,0.056515,3.636814,[183 174] ; [18 31],[176.74137931 180.25862069] ; [24.25862069 24.74137931],0
d3,1,0.056988,3.622929,[264 103] ; [32 22],[258.03325416 108.96674584] ; [37.96674584 16.03325416],0
s5,1,0.076099,3.146298,[147 205] ; [15 37],[141.14851485 210.85148515] ; [20.85148515 31.14851485],0
a7,1,0.079869,3.067566,[272  94] ; [34 20],[266.65714286  99.34285714] ; [39.34285714 14.65714286],0
d5,1,0.092042,2.838297,[311  55] ; [41 13],[306.74285714  59.25714286] ; [45.25714286  8.74285714],0
a6,1,0.094001,2.804482,[252 114] ; [31 23],[246.61428571 119.38571429] ; [36.38571429 17.61428571],0
v2,1,0.094507,2.79588,[249 108] ; [29 21],[243.84766585 113.15233415] ; [34.15233415 15.84766585],0
a2,1,0.113747,2.501373,[ 98 269] ; [ 9 45],[ 93.27553444 273.72446556] ; [13.72446556 40.27553444],0
s2,1,0.121898,2.392758,[206 158] ; [24 29],[200.76738609 163.23261391] ; [29.23261391 23.76738609],0
a8,1,0.127821,2.318765,[ 56 275] ; [ 4 44],[ 52.40105541 278.59894459] ; [ 7.59894459 40.40105541],0
s6,1,0.13962,2.182141,[267  92] ; [35 19],[262.51331719  96.48668281] ; [39.48668281 14.51331719],0
d4,1,0.142029,2.155835,[313  53] ; [42 12],[309.35714286  56.64285714] ; [45.64285714  8.35714286],0
p5,1,0.172289,1.862911,[ 61 303] ; [ 5 48],[ 57.61151079 306.38848921] ; [ 8.38848921 44.61151079],0
s3,1,0.196419,1.6688,[209 154] ; [25 27],[204.67951807 158.32048193] ; [29.32048193 22.67951807],0
u3,1,0.197024,1.664301,[54 35] ; [11  3],[56.16504854 32.83495146] ; [8.83495146 5.16504854],0
a1,1,0.227056,1.459209,[ 19 348] ; [ 5 49],[ 20.9216152 346.0783848] ; [ 3.0783848 50.9216152],0
v4,1,0.250532,1.320336,[356  10] ; [50  3],[354.64439141  11.35560859] ; [51.35560859  1.64439141],0
s4,1,0.327423,0.959061,[ 59 303] ; [ 6 48],[ 56.5625 305.4375] ; [ 8.4375 45.5625],0
b5,1,0.404808,0.693996,[230 137] ; [37 17],[232.75296912 134.24703088] ; [34.24703088 19.75296912],0
s8,1,0.445624,0.581759,[196 169] ; [26 28],[193.38902148 171.61097852] ; [28.61097852 25.38902148],0
p12,1,0.452912,0.563353,[ 40 326] ; [ 4 49],[ 38.43436754 327.56563246] ; [ 5.56563246 47.43436754],0
p1,1,0.522684,0.408594,[ 37 329] ; [ 7 47],[ 38.34285714 327.65714286] ; [ 5.65714286 48.34285714],0
a3,1,0.711659,0.136625,[278  86] ; [40 14],[276.91866029  87.08133971] ; [41.08133971 12.91866029],0
s1,1,0.806734,0.05985,[  9 354] ; [ 1 51],[  8.74698795 354.25301205] ; [ 1.25301205 50.74698795],0
n3,1,0.807761,0.059202,[41 16] ; [12  4],[41.38356164 15.61643836] ; [11.61643836  4.38356164],0
n2,1,0.864333,0.029193,[46 12] ; [13  3],[46.24324324 11.75675676] ; [12.75675676  3.24324324],0
b2,1,0.935778,0.006493,[103 139] ; [13 17],[103.20588235 138.79411765] ; [12.79411765 17.20588235],0
b3,1,0.935778,0.006493,[103 139] ; [13 17],[103.20588235 138.79411765] ; [12.79411765 17.20588235],0
n1,1,0.938806,0.005894,[26 32] ; [7 9],[25.86486486 32.13513514] ; [7.13513514 8.86486486],0
b4,1,0.98539,0.000335,[217 150] ; [32 22],[217.06175772 149.93824228] ; [31.93824228 22.06175772],0
