Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,60.930438,[83  1] ; [21 31],[64.23529412 19.76470588] ; [39.76470588 12.23529412],1
r1,1,0.0,55.230964,[75  9] ; [14 38],[54.97058824 29.02941176] ; [34.02941176 17.97058824],1
v4,1,0.0,36.872959,[77  6] ; [24 28],[62.0962963 20.9037037] ; [38.9037037 13.0962963],1
r2,1,0.0,33.329393,[82  3] ; [29 22],[69.375 15.625] ; [41.625  9.375],1
p2,1,3.1e-05,17.369143,[61 23] ; [18 32],[49.52238806 34.47761194] ; [29.47761194 20.52238806],1
a1,1,0.000428,12.407196,[ 1 84] ; [ 9 43],[ 6.20437956 78.79562044] ; [ 3.79562044 48.20437956],1
u3,1,0.000906,11.011114,[19  8] ; [ 5 17],[13.2244898 13.7755102] ; [10.7755102 11.2244898],1
p11,1,0.001042,10.751084,[49 36] ; [15 37],[39.7080292 45.2919708] ; [24.2919708 27.7080292],0
p8,1,0.006344,7.449886,[32 50] ; [ 8 41],[25.03816794 56.96183206] ; [14.96183206 34.03816794],0
d4,1,0.006474,7.413415,[66 17] ; [30 22],[59.02222222 23.97777778] ; [36.97777778 15.02222222],0
p4,1,0.007255,7.208763,[35 48] ; [10 41],[27.87313433 55.12686567] ; [17.12686567 33.87313433],0
b3,1,0.011669,6.360549,[ 6 35] ; [12 17],[10.54285714 30.45714286] ; [ 7.45714286 21.54285714],0
b2,1,0.011669,6.360549,[ 6 35] ; [12 17],[10.54285714 30.45714286] ; [ 7.45714286 21.54285714],0
p3,1,0.014338,5.995996,[30 54] ; [ 8 42],[23.82089552 60.17910448] ; [14.17910448 35.82089552],0
n3,1,0.015319,5.879447,[19  4] ; [14 14],[14.88235294  8.11764706] ; [18.11764706  9.88235294],0
b1,1,0.023522,5.129526,[37 48] ; [33 19],[43.43065693 41.56934307] ; [26.56934307 25.43065693],0
a6,1,0.02633,4.93424,[58 26] ; [26 26],[51.88235294 32.11764706] ; [32.11764706 19.88235294],0
p10,1,0.027982,4.829164,[44 38] ; [17 33],[37.89393939 44.10606061] ; [23.10606061 26.89393939],0
s6,1,0.030345,4.689623,[35 50] ; [12 40],[29.16058394 55.83941606] ; [17.83941606 34.16058394],0
a5,1,0.032947,4.548528,[55 30] ; [24 28],[49.01459854 35.98540146] ; [29.98540146 22.01459854],0
d3,1,0.040962,4.177606,[53 31] ; [23 28],[47.28888889 36.71111111] ; [28.71111111 22.28888889],0
b5,1,0.046246,3.972593,[54 31] ; [24 28],[48.39416058 36.60583942] ; [29.60583942 22.39416058],0
p9,1,0.05364,3.723882,[51 31] ; [23 28],[45.62406015 36.37593985] ; [28.37593985 22.62406015],0
a7,1,0.056224,3.645411,[58 27] ; [27 25],[52.73722628 32.26277372] ; [32.26277372 19.73722628],0
v2,1,0.060706,3.517989,[37 40] ; [16 35],[31.8828125 45.1171875] ; [21.1171875 29.8828125],0
d5,1,0.072204,3.232195,[61 23] ; [30 22],[56.20588235 27.79411765] ; [34.79411765 17.20588235],0
s2,1,0.081955,3.025692,[28 57] ; [10 42],[23.57664234 61.42335766] ; [14.42335766 37.57664234],0
u2,1,0.11112,2.538225,[19  9] ; [10 12],[16.24 11.76] ; [12.76  9.24],0
s3,1,0.140419,2.173366,[41 44] ; [18 33],[36.875 48.125] ; [22.125 28.875],0
n2,1,0.167071,1.909032,[18  7] ; [15 13],[15.56603774  9.43396226] ; [17.43396226 10.56603774],0
v3,1,0.188798,1.726971,[21 56] ; [ 9 43],[17.90697674 59.09302326] ; [12.09302326 39.90697674],0
a8,1,0.194855,1.680525,[ 8 71] ; [ 2 49],[ 6.07692308 72.92307692] ; [ 3.92307692 47.07692308],0
b4,1,0.220065,1.503947,[50 35] ; [25 27],[46.53284672 38.46715328] ; [28.46715328 23.53284672],0
s7,1,0.231942,1.42891,[18 59] ; [ 7 41],[15.4 61.6] ; [ 9.6 38.4],0
n5,1,0.243053,1.362797,[33 50] ; [26 26],[36.27407407 46.72592593] ; [22.72592593 29.27407407],0
d2,1,0.257628,1.281461,[29 55] ; [23 29],[32.11764706 51.88235294] ; [19.88235294 32.11764706],0
s4,1,0.258567,1.276415,[ 9 76] ; [ 9 43],[11.16788321 73.83211679] ; [ 6.83211679 45.16788321],0
a2,1,0.25972,1.270251,[16 69] ; [ 6 46],[13.64963504 71.35036496] ; [ 8.35036496 43.64963504],0
