Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,77.23949,[59 37] ; [ 43 238],[25.9734748 70.0265252] ; [ 76.0265252 204.9734748],1
s6,1,0.0,26.238191,[66 35] ; [106 188],[43.97974684 57.02025316] ; [128.02025316 165.97974684],1
s2,1,6.5e-05,15.958827,[27 74] ; [ 31 265],[14.75566751 86.24433249] ; [ 43.24433249 252.75566751],1
p6,1,8.9e-05,15.35883,[49 51] ; [ 81 212],[33.07888041 66.92111959] ; [ 96.92111959 196.07888041],1
v3,1,0.000311,13.005486,[50 48] ; [ 89 200],[35.19896641 62.80103359] ; [103.80103359 185.19896641],1
s5,1,0.000846,11.137598,[34 64] ; [ 54 239],[22.05626598 75.94373402] ; [ 65.94373402 227.05626598],1
u1,1,0.001561,10.00551,[24 77] ; [ 33 266],[14.3925 86.6075] ; [ 42.6075 256.3925],0
p3,1,0.001824,9.718535,[59 42] ; [120 176],[45.53904282 55.46095718] ; [133.46095718 162.53904282],0
d2,1,0.004936,7.902586,[56 45] ; [117 180],[43.90201005 57.09798995] ; [129.09798995 167.90201005],0
a5,1,0.006444,7.421669,[82 19] ; [200  99],[71.205 29.795] ; [210.795  88.205],0
p4,1,0.006944,7.287338,[66 35] ; [147 148],[54.32575758 46.67424242] ; [158.67424242 136.32575758],0
p9,1,0.00712,7.242323,[89 11] ; [224  69],[79.6437659 20.3562341] ; [233.3562341  59.6437659],0
r1,1,0.007324,7.191733,[86 15] ; [214  84],[75.93984962 25.06015038] ; [224.06015038  73.93984962],0
p7,1,0.009946,6.644621,[69 31] ; [159 134],[58.01526718 41.98473282] ; [169.98473282 123.01526718],0
r4,1,0.014687,5.953658,[95  6] ; [253  46],[87.87 13.13] ; [260.13  38.87],0
v1,1,0.015088,5.906145,[60 40] ; [136 160],[49.49494949 50.50505051] ; [146.50505051 149.49494949],0
n4,1,0.015771,5.828267,[81 20] ; [202  97],[71.4575 29.5425] ; [211.5425  87.4575],0
p10,1,0.02144,5.290705,[85 15] ; [216  77],[76.59033079 23.40966921] ; [224.40966921  68.59033079],0
u2,1,0.025674,4.977855,[19  6] ; [55 52],[14.01515152 10.98484848] ; [59.98484848 47.01515152],0
a3,1,0.034278,4.480763,[76 25] ; [190 108],[67.33333333 33.66666667] ; [198.66666667  99.33333333],0
a6,1,0.03617,4.389068,[61 40] ; [214  85],[69.4375 31.5625] ; [205.5625  93.4375],0
