Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,59.033256,[36 45] ; [450  95],[62.88498403 18.11501597] ; [423.11501597 121.88498403],1
n4,1,0.0,27.838839,[47 34] ; [455  92],[64.74840764 16.25159236] ; [437.25159236 109.74840764],1
p10,1,1e-05,19.457934,[59 22] ; [488  54],[71.1187801  9.8812199] ; [475.8812199  66.1187801],1
p9,1,0.000385,12.601647,[64 17] ; [496  45],[72.92604502  8.07395498] ; [487.07395498  53.92604502],1
v3,1,0.001231,10.443828,[18 59] ; [228 306],[31.00163666 45.99836334] ; [214.99836334 319.00163666],0
d2,1,0.001433,10.162833,[25 56] ; [272 274],[38.36842105 42.63157895] ; [258.63157895 287.36842105],0
r4,1,0.001944,9.601249,[66 15] ; [505  43],[73.53100159  7.46899841] ; [497.46899841  50.53100159],0
d1,1,0.00319,8.695532,[36 45] ; [338 210],[48.16216216 32.83783784] ; [325.83783784 222.16216216],0
r2,1,0.007202,7.221874,[69 10] ; [514  27],[74.28548387  4.71451613] ; [508.71451613  32.28548387],0
b1,1,0.008701,6.883186,[38 43] ; [176 372],[27.55802862 53.44197138] ; [186.44197138 361.55802862],0
s5,1,0.009547,6.717445,[17 63] ; [190 338],[27.23684211 52.76315789] ; [179.76315789 348.23684211],0
p6,1,0.010869,6.486621,[21 58] ; [225 316],[31.34516129 47.65483871] ; [214.65483871 326.34516129],0
a2,1,0.011015,6.462836,[10 71] ; [138 410],[19.05882353 61.94117647] ; [128.94117647 419.05882353],0
a4,1,0.011543,6.379731,[25 56] ; [250 296],[35.52631579 45.47368421] ; [239.47368421 306.52631579],0
p3,1,0.014842,5.935078,[33 48] ; [302 245],[43.20859873 37.79140127] ; [291.79140127 255.20859873],0
s7,1,0.01898,5.503322,[28 48] ; [270 257],[37.55887231 38.44112769] ; [260.44112769 266.55887231],0
s2,1,0.020416,5.375987,[30 50] ; [278 263],[39.67793881 40.32206119] ; [268.32206119 272.67793881],0
p5,1,0.022015,5.244577,[ 4 77] ; [ 77 470],[10.44745223 70.55254777] ; [ 70.55254777 476.44745223],0
u1,1,0.022747,5.187751,[ 7 74] ; [104 444],[14.29411765 66.70588235] ; [ 96.70588235 451.29411765],0
b5,1,0.046548,3.961653,[56 25] ; [315 233],[47.77583466 33.22416534] ; [323.22416534 224.77583466],0
a5,1,0.047193,3.938503,[54 27] ; [421 127],[61.16852146 19.83147854] ; [413.83147854 134.16852146],0
a3,1,0.048641,3.887683,[52 29] ; [408 139],[59.33121019 21.66878981] ; [400.66878981 146.33121019],0
p8,1,0.055247,3.674618,[41 39] ; [336 202],[48.802589 31.197411] ; [328.197411 209.802589],0
s6,1,0.060441,3.525237,[47 34] ; [366 168],[54.39512195 26.60487805] ; [358.60487805 175.39512195],0
p4,1,0.063351,3.447397,[45 36] ; [361 185],[52.44976077 28.55023923] ; [353.55023923 192.44976077],0
v1,1,0.075883,3.150952,[36 41] ; [307 227],[43.22585925 33.77414075] ; [299.77414075 234.22585925],0
u2,1,0.083765,2.990302,[21  8] ; [77 63],[16.81656805 12.18343195] ; [81.18343195 58.81656805],0
b2,1,0.091213,2.85284,[13 34] ; [140 206],[18.29770992 28.70229008] ; [134.70229008 211.29770992],0
b3,1,0.091213,2.85284,[13 34] ; [140 206],[18.29770992 28.70229008] ; [134.70229008 211.29770992],0
d4,1,0.091857,2.841528,[62 19] ; [459  87],[67.3062201 13.6937799] ; [453.6937799  92.3062201],0
a8,1,0.093613,2.811123,[ 6 66] ; [ 79 419],[10.73684211 61.26315789] ; [ 74.26315789 423.73684211],0
v2,1,0.093736,2.80901,[38 39] ; [315 215],[44.77924217 32.22075783] ; [308.22075783 221.77924217],0
p12,1,0.094761,2.791579,[ 3 77] ; [ 51 493],[ 6.92307692 73.07692308] ; [ 47.07692308 496.92307692],0
d5,1,0.131754,2.271715,[62 19] ; [456  91],[66.81210191 14.18789809] ; [451.18789809  95.81210191],0
r1,1,0.143702,2.13786,[60 20] ; [447  99],[64.79233227 15.20766773] ; [442.20766773 103.79233227],0
v4,1,0.148261,2.090056,[74  5] ; [528  17],[76.21474359  2.78525641] ; [525.78525641  19.21474359],0
r3,1,0.164928,1.928449,[76  5] ; [527  17],[78.1488  2.8512] ; [524.8512  19.1488],0
n1,1,0.265684,1.238894,[ 8 10] ; [32 71],[ 5.95041322 12.04958678] ; [34.04958678 68.95041322],0
s8,1,0.276461,1.184407,[32 49] ; [250 294],[36.5472 44.4528] ; [245.4528 298.5472],0
n2,1,0.28502,1.142995,[16  3] ; [74 28],[14.1322314  4.8677686] ; [75.8677686 26.1322314],0
d3,1,0.291047,1.11477,[53 28] ; [390 158],[57.04769475 23.95230525] ; [385.95230525 162.04769475],0
u3,1,0.316412,1.003721,[19 10] ; [77 62],[16.57142857 12.42857143] ; [79.42857143 59.57142857],0
s1,1,0.324158,0.972096,[ 3 76] ; [ 11 530],[ 1.78387097 77.21612903] ; [ 12.21612903 528.78387097],0
p7,1,0.384598,0.755953,[52 26] ; [383 153],[55.26058632 22.73941368] ; [379.73941368 156.26058632],0
s4,1,0.599168,0.276253,[14 67] ; [ 81 458],[12.41129032 68.58870968] ; [ 82.58870968 456.41129032],0
b4,1,0.606888,0.264732,[45 36] ; [321 227],[47.13195548 33.86804452] ; [318.86804452 229.13195548],0
p1,1,0.630782,0.231002,[ 6 74] ; [ 50 497],[ 7.14513557 72.85486443] ; [ 48.85486443 498.14513557],0
s3,1,0.659184,0.194517,[43 36] ; [307 231],[44.81361426 34.18638574] ; [305.18638574 232.81361426],0
a1,1,0.676732,0.173828,[ 3 78] ; [ 26 522],[ 3.73449921 77.26550079] ; [ 25.26550079 522.73449921],0
a7,1,0.700936,0.1475,[58 23] ; [402 144],[59.42583732 21.57416268] ; [400.57416268 145.42583732],0
n3,1,0.776672,0.080462,[14  5] ; [79 24],[14.48360656  4.51639344] ; [78.51639344 24.48360656],0
a6,1,0.895588,0.017223,[57 24] ; [381 166],[56.49363057 24.50636943] ; [381.50636943 165.49363057],0
