Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,27.480589,[26  9] ; [28 83],[12.94520548 22.05479452] ; [41.05479452 69.94520548],1
s6,1,1e-06,23.26937,[24 11] ; [27 85],[12.14285714 22.85714286] ; [38.85714286 73.14285714],1
p8,1,0.025701,4.976025,[15 20] ; [26 85],[ 9.82876712 25.17123288] ; [31.17123288 79.82876712],0
p7,1,0.033627,4.513568,[20 14] ; [42 68],[14.63888889 19.36111111] ; [47.36111111 62.63888889],0
n2,1,0.042012,4.134721,[9 2] ; [22 24],[5.98245614 5.01754386] ; [25.01754386 20.98245614],0
a3,1,0.060357,3.52755,[24 11] ; [56 55],[19.17808219 15.82191781] ; [60.82191781 50.17808219],0
s7,1,0.060815,3.515004,[10 22] ; [17 88],[ 6.30656934 25.69343066] ; [20.69343066 84.30656934],0
p6,1,0.098773,2.725242,[ 9 26] ; [15 94],[ 5.83333333 29.16666667] ; [18.16666667 90.83333333],0
v1,1,0.113693,2.502128,[15 20] ; [32 80],[11.19047619 23.80952381] ; [35.80952381 76.19047619],0
r3,1,0.117854,2.445606,[30  5] ; [80 30],[26.55172414  8.44827586] ; [83.44827586 26.55172414],0
s1,1,0.138441,2.1952,[ 5 30] ; [  7 103],[ 2.89655172 32.10344828] ; [  9.10344828 100.89655172],0
a8,1,0.145848,2.115153,[ 5 28] ; [ 7 95],[ 2.93333333 30.06666667] ; [ 9.06666667 92.93333333],0
u1,1,0.173199,1.855033,[ 6 29] ; [ 10 102],[ 3.80952381 31.19047619] ; [12.19047619 99.80952381],0
p3,1,0.173219,1.854864,[13 21] ; [29 82],[ 9.84827586 24.15172414] ; [32.15172414 78.84827586],0
n6,1,0.200373,1.639655,[24 11] ; [62 48],[20.75862069 14.24137931] ; [65.24137931 44.75862069],0
p11,1,0.200816,1.636427,[19 16] ; [47 65],[15.71428571 19.28571429] ; [50.28571429 61.71428571],0
d4,1,0.229909,1.441421,[27  8] ; [73 37],[24.13793103 10.86206897] ; [75.86206897 34.13793103],0
p4,1,0.27434,1.194919,[15 20] ; [36 74],[12.31034483 22.68965517] ; [38.68965517 71.31034483],0
s4,1,0.304325,1.055146,[ 7 27] ; [15 97],[ 5.12328767 28.87671233] ; [16.87671233 95.12328767],0
b4,1,0.330453,0.947122,[18 17] ; [68 44],[20.47619048 14.52380952] ; [65.52380952 46.47619048],0
d3,1,0.334293,0.932195,[22 13] ; [60 52],[19.52380952 15.47619048] ; [62.47619048 49.52380952],0
r4,1,0.352136,0.865745,[24 11] ; [67 45],[21.66666667 13.33333333] ; [69.33333333 42.66666667],0
v3,1,0.387916,0.745463,[11 24] ; [26 82],[ 9.05594406 25.94405594] ; [27.94405594 80.05594406],0
b2,1,0.414001,0.667282,[ 4 13] ; [24 47],[ 5.40909091 11.59090909] ; [22.59090909 48.40909091],0
b3,1,0.414001,0.667282,[ 4 13] ; [24 47],[ 5.40909091 11.59090909] ; [22.59090909 48.40909091],0
s5,1,0.416649,0.659748,[ 7 28] ; [16 96],[ 5.47619048 29.52380952] ; [17.52380952 94.47619048],0
b1,1,0.416819,0.659266,[16 19] ; [60 52],[18.0952381 16.9047619] ; [57.9047619 54.0952381],0
u3,1,0.471111,0.519369,[4 7] ; [27 29],[5.08955224 5.91044776] ; [25.91044776 30.08955224],0
a6,1,0.491355,0.473558,[18 17] ; [65 47],[19.76190476 15.23809524] ; [63.23809524 48.76190476],0
a4,1,0.530067,0.394263,[11 24] ; [41 69],[12.55172414 22.44827586] ; [39.44827586 70.55172414],0
r1,1,0.534055,0.386669,[25 10] ; [73 38],[23.49315068 11.50684932] ; [74.50684932 36.49315068],0
p10,1,0.541653,0.372485,[ 8 27] ; [20 90],[ 6.75862069 28.24137931] ; [21.24137931 88.75862069],0
d1,1,0.561795,0.336606,[16 19] ; [45 67],[14.52380952 20.47619048] ; [46.47619048 65.52380952],0
v4,1,0.563137,0.334302,[28  7] ; [82 27],[26.73611111  8.26388889] ; [83.26388889 25.73611111],0
a5,1,0.564894,0.331302,[21 14] ; [61 51],[19.52380952 15.47619048] ; [62.47619048 49.52380952],0
p2,1,0.592752,0.286068,[19 16] ; [55 57],[17.61904762 17.38095238] ; [56.38095238 55.61904762],0
p1,1,0.671643,0.179687,[ 4 31] ; [ 10 101],[ 3.35616438 31.64383562] ; [ 10.64383562 100.35616438],0
d5,1,0.727306,0.121599,[22 13] ; [74 38],[22.85714286 12.14285714] ; [73.14285714 38.85714286],0
b5,1,0.780941,0.077336,[20 15] ; [61 51],[19.28571429 15.71428571] ; [61.71428571 50.28571429],0
a2,1,0.799629,0.064428,[ 5 30] ; [18 94],[ 5.47619048 29.52380952] ; [17.52380952 94.47619048],0
r2,1,0.827608,0.047424,[28  7] ; [89 20],[28.4375  6.5625] ; [88.5625 20.4375],0
u2,1,0.861303,0.030526,[5 6] ; [23 31],[4.73846154 6.26153846] ; [23.26153846 30.73846154],0
d2,1,0.872158,0.025895,[16 19] ; [52 58],[16.4137931 18.5862069] ; [51.5862069 58.4137931],0
v2,1,0.881956,0.022049,[12 22] ; [40 69],[12.36363636 21.63636364] ; [39.63636364 69.36363636],0
a1,1,0.908135,0.013315,[ 2 33] ; [  7 105],[ 2.14285714 32.85714286] ; [  6.85714286 105.14285714],0
n1,1,0.921373,0.009743,[4 7] ; [16 30],[3.85964912 7.14035088] ; [16.14035088 29.85964912],0
a7,1,0.923596,0.009198,[21 14] ; [67 43],[21.24137931 13.75862069] ; [66.75862069 43.24137931],0
n3,1,0.925099,0.008838,[7 5] ; [25 19],[6.85714286 5.14285714] ; [25.14285714 18.85714286],0
n4,1,0.941022,0.005474,[22 13] ; [69 42],[21.81506849 13.18493151] ; [69.18493151 41.81506849],0
p5,1,0.961075,0.002382,[ 1 34] ; [  3 108],[ 0.95890411 34.04109589] ; [  3.04109589 107.95890411],0
n5,1,0.993641,6.4e-05,[18 17] ; [57 54],[17.97945205 17.02054795] ; [57.02054795 53.97945205],0
