Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000675,11.55648,[13  4] ; [30 62],[ 6.70642202 10.29357798] ; [36.29357798 55.70642202],1
s7,1,0.015557,5.852211,[8 8] ; [18 67],[ 4.11881188 11.88118812] ; [21.88118812 63.11881188],0
d1,1,0.015794,5.825714,[11  6] ; [31 61],[ 6.55045872 10.44954128] ; [35.44954128 56.55045872],0
s2,1,0.016103,5.791633,[9 8] ; [22 69],[ 4.87962963 12.12037037] ; [26.12037037 64.87962963],0
u3,1,0.020388,5.378378,[8 1] ; [19 22],[4.86 4.14] ; [22.14 18.86],0
r4,1,0.024551,5.055302,[15  2] ; [55 37],[10.91743119  6.08256881] ; [59.08256881 32.91743119],0
d5,1,0.029608,4.731898,[15  2] ; [56 36],[11.0733945  5.9266055] ; [59.9266055 32.0733945],0
r3,1,0.029665,4.728574,[16  1] ; [63 29],[12.32110092  4.67889908] ; [66.67889908 25.32110092],0
p10,1,0.031248,4.639287,[ 7 10] ; [16 74],[ 3.65420561 13.34579439] ; [19.34579439 70.65420561],0
u2,1,0.034658,4.461944,[7 2] ; [16 25],[4.14 4.86] ; [18.86 22.14],0
n6,1,0.041942,4.137523,[14  3] ; [51 40],[10.23148148  6.76851852] ; [54.76851852 36.23148148],0
v4,1,0.047354,3.932773,[16  1] ; [65 26],[12.75  4.25] ; [68.25 22.75],0
n5,1,0.105569,2.619323,[13  4] ; [51 41],[9.98165138 7.01834862] ; [54.01834862 37.98165138],0
r1,1,0.122427,2.385994,[14  3] ; [58 34],[11.2293578  5.7706422] ; [60.7706422 31.2293578],0
b1,1,0.138217,2.197695,[12  5] ; [47 45],[9.20183486 7.79816514] ; [49.79816514 42.20183486],0
b4,1,0.138217,2.197695,[12  5] ; [47 45],[9.20183486 7.79816514] ; [49.79816514 42.20183486],0
p8,1,0.146554,2.107754,[ 7 10] ; [22 69],[ 4.56481481 12.43518519] ; [24.43518519 66.56481481],0
s3,1,0.165556,1.92273,[10  7] ; [37 54],[7.39814815 9.60185185] ; [39.60185185 51.39814815],0
r2,1,0.167142,1.908388,[16  1] ; [73 18],[14.00925926  2.99074074] ; [74.99074074 16.00925926],0
p11,1,0.210833,1.5657,[10  7] ; [39 53],[7.64220183 9.35779817] ; [41.35779817 50.64220183],0
d2,1,0.215666,1.532978,[11  6] ; [44 47],[8.65740741 8.34259259] ; [46.34259259 44.65740741],0
a4,1,0.227518,1.456312,[ 4 13] ; [35 55],[ 6.19626168 10.80373832] ; [32.80373832 57.19626168],0
u1,1,0.260303,1.267147,[ 3 14] ; [ 8 84],[ 1.71559633 15.28440367] ; [ 9.28440367 82.71559633],0
p2,1,0.264731,1.243848,[11  6] ; [46 46],[8.88990826 8.11009174] ; [48.11009174 43.88990826],0
n1,1,0.266225,1.236097,[4 3] ; [14 26],[2.68085106 4.31914894] ; [15.31914894 24.68085106],0
v3,1,0.268008,1.226915,[ 5 12] ; [16 74],[ 3.3364486 13.6635514] ; [17.6635514 72.3364486],0
n2,1,0.321311,0.983602,[5 2] ; [21 20],[3.79166667 3.20833333] ; [22.20833333 18.79166667],0
s5,1,0.326454,0.962914,[ 4 13] ; [13 79],[ 2.65137615 14.34862385] ; [14.34862385 77.65137615],0
n3,1,0.412906,0.670417,[4 2] ; [19 20],[3.06666667 2.93333333] ; [19.93333333 19.06666667],0
d4,1,0.447277,0.577543,[12  5] ; [56 36],[10.60550459  6.39449541] ; [57.39449541 34.60550459],0
d3,1,0.452748,0.563763,[10  7] ; [45 47],[8.57798165 8.42201835] ; [46.42201835 45.57798165],0
b3,1,0.45711,0.552963,[2 9] ; [18 44],[3.01369863 7.98630137] ; [16.98630137 45.01369863],0
b2,1,0.45711,0.552963,[2 9] ; [18 44],[3.01369863 7.98630137] ; [16.98630137 45.01369863],0
p6,1,0.483702,0.490504,[ 4 13] ; [15 76],[ 2.99074074 14.00925926] ; [16.00925926 74.99074074],0
a3,1,0.49457,0.466568,[8 9] ; [51 40],[9.28703704 7.71296296] ; [49.71296296 41.28703704],0
