Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,103.853302,[185 101] ; [ 2 85],[143.38337802 142.61662198] ; [43.61662198 43.38337802],1
d3,1,0.0,85.453419,[223  63] ; [21 66],[187.08847185  98.91152815] ; [56.91152815 30.08847185],1
d5,1,0.0,70.776404,[249  37] ; [38 49],[220.05898123  65.94101877] ; [66.94101877 20.05898123],1
a5,1,9e-06,19.66415,[216  70] ; [44 43],[199.35656836  86.64343164] ; [60.64343164 26.35656836],1
a3,1,2.3e-05,17.907088,[205  81] ; [41 46],[188.62198391  97.37801609] ; [57.37801609 29.62198391],1
d2,1,9.7e-05,15.195217,[136 149] ; [21 66],[120.28225806 164.71774194] ; [36.71774194 50.28225806],1
u1,1,0.000193,13.897977,[ 47 239] ; [ 1 86],[ 36.80428954 249.19571046] ; [11.19571046 75.80428954],1
a7,1,0.002425,9.196491,[210  76] ; [49 38],[198.58981233  87.41018767] ; [60.41018767 26.58981233],0
a4,1,0.002857,8.896421,[124 161] ; [22 64],[112.15633423 172.84366577] ; [33.84366577 52.15633423],0
r2,1,0.008039,7.024759,[261  19] ; [73 14],[254.82288828  25.17711172] ; [79.17711172  7.82288828],0
r1,1,0.009822,6.66684,[228  58] ; [57 29],[219.11290323  66.88709677] ; [65.88709677 20.11290323],0
r4,1,0.01449,5.977489,[258  28] ; [70 17],[251.49597855  34.50402145] ; [76.50402145 10.49597855],0
r3,1,0.01692,5.704642,[276   9] ; [78  8],[271.94070081  13.05929919] ; [82.05929919  3.94070081],0
p1,1,0.016935,5.703064,[ 19 264] ; [13 74],[ 24.47567568 258.52432432] ; [ 7.52432432 79.47567568],0
a2,1,0.024465,5.061394,[ 56 230] ; [ 8 79],[ 49.07238606 236.92761394] ; [14.92761394 72.07238606],0
a6,1,0.029869,4.716828,[209  77] ; [53 34],[200.89008043  85.10991957] ; [61.10991957 25.89008043],0
n3,1,0.050882,3.812142,[43 16] ; [23  2],[46.35714286 12.64285714] ; [19.64285714  5.35714286],0
v2,1,0.052314,3.765714,[162 115] ; [37 43],[154.40616246 122.59383754] ; [44.59383754 35.40616246],0
n6,1,0.072872,3.217103,[242  42] ; [67 20],[236.53908356  47.46091644] ; [72.46091644 14.53908356],0
s7,1,0.150932,2.062803,[ 80 192] ; [17 63],[ 74.95454545 197.04545455] ; [22.04545455 57.95454545],0
p12,1,0.169231,1.889741,[ 12 267] ; [ 7 80],[ 14.48360656 264.51639344] ; [ 4.51639344 82.48360656],0
v3,1,0.187851,1.734389,[102 175] ; [25 61],[ 96.91184573 180.08815427] ; [30.08815427 55.91184573],0
b4,1,0.189671,1.720168,[177 109] ; [47 40],[171.75335121 114.24664879] ; [52.24664879 34.75335121],0
p9,1,0.204809,1.607745,[245  37] ; [70 16],[241.38586957  40.61413043] ; [73.61413043 12.38586957],0
a1,1,0.211952,1.558046,[ 11 275] ; [ 1 86],[  9.20107239 276.79892761] ; [ 2.79892761 84.20107239],0
s1,1,0.21231,1.555602,[  4 278] ; [ 3 82],[  5.37874659 276.62125341] ; [ 1.62125341 83.37874659],0
p10,1,0.232619,1.424772,[231  49] ; [66 20],[227.21311475  52.78688525] ; [69.78688525 16.21311475],0
p3,1,0.240844,1.375645,[127 158] ; [45 42],[131.77419355 153.22580645] ; [40.22580645 46.77419355],0
b2,1,0.242104,1.368299,[ 70 106] ; [15 34],[ 66.48888889 109.51111111] ; [18.51111111 30.48888889],0
b3,1,0.242104,1.368299,[ 70 106] ; [15 34],[ 66.48888889 109.51111111] ; [18.51111111 30.48888889],0
a8,1,0.318084,0.996808,[ 32 222] ; [ 7 75],[ 29.48214286 224.51785714] ; [ 9.51785714 72.48214286],0
s3,1,0.330692,0.946186,[ 61 220] ; [23 63],[ 64.31607629 216.68392371] ; [19.68392371 66.31607629],0
n5,1,0.341187,0.905966,[195  86] ; [65 22],[198.5326087  82.4673913] ; [61.4673913 25.5326087],0
n4,1,0.366892,0.814164,[216  68] ; [62 25],[212.80862534  71.19137466] ; [65.19137466 21.80862534],0
v1,1,0.397399,0.716183,[143 137] ; [38 45],[139.61432507 140.38567493] ; [41.38567493 41.61432507],0
p6,1,0.42189,0.645044,[ 87 191] ; [23 63],[ 84.01098901 193.98901099] ; [25.98901099 60.01098901],0
s8,1,0.438354,0.600587,[ 78 206] ; [20 66],[ 75.22162162 208.77837838] ; [22.77837838 63.22162162],0
b1,1,0.453576,0.561699,[ 96 190] ; [33 54],[ 98.91152815 187.08847185] ; [30.08847185 56.91152815],0
n2,1,0.575525,0.313525,[42 18] ; [19  6],[43.05882353 16.94117647] ; [17.94117647  7.05882353],0
s5,1,0.580264,0.305808,[ 53 224] ; [14 71],[ 51.2679558 225.7320442] ; [15.7320442 69.2679558],0
n1,1,0.588239,0.293103,[18 42] ; [ 9 16],[19.05882353 40.94117647] ; [ 7.94117647 17.05882353],0
u3,1,0.613385,0.255275,[42 38] ; [22 24],[40.63492063 39.36507937] ; [23.36507937 22.63492063],0
v4,1,0.620649,0.244956,[264  21] ; [81  5],[265.02695418  19.97304582] ; [79.97304582  6.02695418],0
u2,1,0.630699,0.231114,[47 33] ; [25 21],[45.71428571 34.28571429] ; [26.28571429 19.71428571],0
p4,1,0.646256,0.210653,[157 125] ; [46 41],[155.13821138 126.86178862] ; [47.86178862 39.13821138],0
p7,1,0.705657,0.142654,[175 104] ; [52 34],[173.51506849 105.48493151] ; [53.48493151 32.51506849],0
p8,1,0.7152,0.133139,[153 127] ; [44 40],[151.53846154 128.46153846] ; [45.46153846 38.53846154],0
s6,1,0.759705,0.093555,[130 149] ; [38 47],[128.76923077 150.23076923] ; [39.23076923 45.76923077],0
b5,1,0.788068,0.072264,[163 123] ; [51 36],[164.08579088 121.91420912] ; [49.91420912 37.08579088],0
p2,1,0.849024,0.036238,[239  43] ; [73 14],[238.43902439  43.56097561] ; [73.56097561 13.43902439],0
p5,1,0.872196,0.025879,[ 31 254] ; [10 77],[ 31.41129032 253.58870968] ; [ 9.58870968 77.41129032],0
s4,1,0.932116,0.007256,[ 25 256] ; [ 8 79],[ 25.19836957 255.80163043] ; [ 7.80163043 79.19836957],0
