Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.009109,6.801349,[13  2] ; [17 19],[8.82352941 6.17647059] ; [21.17647059 14.82352941],0
p10,1,0.025327,5.001367,[8 9] ; [28  8],[11.54716981  5.45283019] ; [24.45283019 11.54716981],0
n6,1,0.097666,2.743249,[12  5] ; [32  4],[14.11320755  2.88679245] ; [29.88679245  6.11320755],0
u1,1,0.130416,2.287542,[ 6 11] ; [ 6 30],[ 3.8490566 13.1509434] ; [ 8.1509434 27.8490566],0
d3,1,0.171713,1.867926,[14  3] ; [23 13],[11.86792453  5.13207547] ; [25.13207547 10.86792453],0
a2,1,0.177597,1.81762,[ 5 12] ; [ 5 31],[ 3.20754717 13.79245283] ; [ 6.79245283 29.20754717],0
v4,1,0.186322,1.74646,[15  2] ; [35  1],[16.03773585  0.96226415] ; [33.96226415  2.03773585],0
u4,1,0.186322,1.74646,[ 2 15] ; [ 1 35],[ 0.96226415 16.03773585] ; [ 2.03773585 33.96226415],0
r1,1,0.198724,1.651726,[13  4] ; [21 15],[10.90566038  6.09433962] ; [23.09433962 12.90566038],0
s2,1,0.261059,1.263132,[12  5] ; [19 16],[10.13461538  6.86538462] ; [20.86538462 14.13461538],0
b2,1,0.283391,1.150758,[6 3] ; [10 12],[4.64516129 4.35483871] ; [11.35483871 10.64516129],0
b3,1,0.283391,1.150758,[6 3] ; [10 12],[4.64516129 4.35483871] ; [11.35483871 10.64516129],0
n5,1,0.313682,1.015107,[11  6] ; [28  8],[12.50943396  4.49056604] ; [26.49056604  9.50943396],0
p9,1,0.317854,0.997758,[14  3] ; [33  3],[15.0754717  1.9245283] ; [31.9245283  4.0754717],0
s6,1,0.329342,0.951482,[10  7] ; [26 10],[11.54716981  5.45283019] ; [24.45283019 11.54716981],0
n1,1,0.376954,0.780612,[5 2] ; [5 5],[4.11764706 2.88235294] ; [5.88235294 4.11764706],0
s4,1,0.408512,0.683126,[ 4 13] ; [ 5 30],[ 2.94230769 14.05769231] ; [ 6.05769231 28.94230769],0
u3,1,0.408961,0.681818,[2 2] ; [8 3],[2.66666667 1.33333333] ; [7.33333333 3.66666667],0
u2,1,0.408961,0.681818,[2 2] ; [8 3],[2.66666667 1.33333333] ; [7.33333333 3.66666667],0
a7,1,0.423644,0.640184,[14  3] ; [26 10],[12.83018868  4.16981132] ; [27.16981132  8.83018868],0
r3,1,0.424428,0.638022,[15  2] ; [34  2],[15.71698113  1.28301887] ; [33.28301887  2.71698113],0
s1,1,0.442452,0.589916,[ 2 15] ; [ 2 33],[ 1.30769231 15.69230769] ; [ 2.69230769 32.30769231],0
b1,1,0.446007,0.580779,[ 7 10] ; [11 25],[ 5.77358491 11.22641509] ; [12.22641509 23.77358491],0
p4,1,0.446007,0.580779,[10  7] ; [25 11],[11.22641509  5.77358491] ; [23.77358491 12.22641509],0
d1,1,0.468027,0.52663,[13  4] ; [24 12],[11.86792453  5.13207547] ; [25.13207547 10.86792453],0
d5,1,0.487028,0.483087,[15  2] ; [29  7],[14.11320755  2.88679245] ; [29.88679245  6.11320755],0
r4,1,0.511833,0.430317,[14  3] ; [32  4],[14.75471698  2.24528302] ; [31.24528302  4.75471698],0
n3,1,0.518217,0.41744,[6 1] ; [8 3],[5.44444444 1.55555556] ; [8.55555556 2.44444444],0
p2,1,0.550491,0.356438,[14  3] ; [27  9],[13.1509434  3.8490566] ; [27.8490566  8.1509434],0
v1,1,0.551764,0.354167,[8 9] ; [19 15],[9. 8.] ; [18. 16.],0
p8,1,0.578375,0.308869,[ 7 10] ; [12 24],[ 6.09433962 10.90566038] ; [12.90566038 23.09433962],0
