Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000376,12.647059,[43 43] ; [29  5],[51.6 34.4] ; [20.4 13.6],1
p10,1,0.000987,10.851303,[62 27] ; [34  1],[68.90322581 20.09677419] ; [27.09677419  7.90322581],1
p7,1,0.001088,10.67077,[34 56] ; [24 10],[42.09677419 47.90322581] ; [15.90322581 18.09677419],0
p4,1,0.015392,5.871064,[40 50] ; [24 11],[46.08 43.92] ; [17.92 17.08],0
s8,1,0.015949,5.80854,[38 53] ; [23 12],[44.05555556 46.94444444] ; [16.94444444 18.05555556],0
r4,1,0.02299,5.169231,[74 17] ; [34  1],[78. 13.] ; [30.  5.],0
a2,1,0.026223,4.941277,[23 68] ; [16 19],[28.16666667 62.83333333] ; [10.83333333 24.16666667],0
u1,1,0.043384,4.080377,[16 75] ; [12 23],[20.22222222 70.77777778] ; [ 7.77777778 27.22222222],0
p1,1,0.048954,3.876923,[ 7 84] ; [ 7 28],[10.11111111 80.88888889] ; [ 3.88888889 31.11111111],0
s2,1,0.057317,3.613369,[56 34] ; [28  7],[60.48 29.52] ; [23.52 11.48],0
p9,1,0.059914,3.539751,[69 21] ; [32  3],[72.72 17.28] ; [28.28  6.72],0
d5,1,0.068478,3.319127,[74 17] ; [33  2],[77.27777778 13.72222222] ; [29.72222222  5.27777778],0
a3,1,0.084831,2.969817,[67 23] ; [31  4],[70.56 19.44] ; [27.44  7.56],0
d1,1,0.091335,2.850679,[50 41] ; [25 10],[54.16666667 36.83333333] ; [20.83333333 14.16666667],0
d3,1,0.099097,2.720016,[59 32] ; [28  7],[62.83333333 28.16666667] ; [24.16666667 10.83333333],0
a4,1,0.144223,2.132308,[44 47] ; [22 13],[47.66666667 43.33333333] ; [18.33333333 16.66666667],0
p12,1,0.147508,2.097829,[10 81] ; [ 1 34],[ 7.94444444 83.05555556] ; [ 3.05555556 31.94444444],0
b2,1,0.156581,2.006943,[17 37] ; [12 13],[19.82278481 34.17721519] ; [ 9.17721519 15.82278481],0
b3,1,0.156581,2.006943,[17 37] ; [12 13],[19.82278481 34.17721519] ; [ 9.17721519 15.82278481],0
n1,1,0.16018,1.972522,[10 16] ; [7 4],[11.94594595 14.05405405] ; [5.05405405 5.94594595],0
n4,1,0.164664,1.930859,[60 29] ; [28  7],[63.16129032 25.83870968] ; [24.83870968 10.16129032],0
p2,1,0.186816,1.742553,[65 26] ; [29  6],[67.88888889 23.11111111] ; [26.11111111  8.88888889],0
n6,1,0.190597,1.712995,[73 16] ; [32  3],[75.36290323 13.63709677] ; [29.63709677  5.36290323],0
a7,1,0.20238,1.625116,[56 34] ; [26  9],[59.04 30.96] ; [22.96 12.04],0
v3,1,0.221173,1.496745,[29 60] ; [ 7 26],[26.26229508 62.73770492] ; [ 9.73770492 23.26229508],0
