Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000104,15.069285,[22 31] ; [ 39 189],[11.50533808 41.49466192] ; [ 49.49466192 178.50533808],1
p3,1,0.898946,0.016127,[19 34] ; [ 89 153],[19.40338983 33.59661017] ; [ 88.59661017 153.40338983],0
r3,1,0.90302,0.014847,[45  7] ; [207  34],[44.72354949  7.27645051] ; [207.27645051  33.72354949],0
p7,1,0.924795,0.00891,[26 25] ; [121 113],[26.30526316 24.69473684] ; [120.69473684 113.30526316],0
a7,1,0.929668,0.00779,[33 19] ; [152  90],[32.72108844 19.27891156] ; [152.27891156  89.72108844],0
d4,1,0.93256,0.007161,[30 23] ; [136 107],[29.72297297 23.27702703] ; [136.27702703 106.72297297],0
u1,1,0.93929,0.005801,[ 1 52] ; [  5 239],[ 1.07070707 51.92929293] ; [  4.92929293 239.07070707],0
r4,1,0.942632,0.005179,[40 13] ; [183  61],[39.79461279 13.20538721] ; [183.20538721  60.79461279],0
u2,1,0.943223,0.005072,[14 15] ; [58 64],[13.82781457 15.17218543] ; [58.17218543 63.82781457],0
p6,1,0.963756,0.002065,[12 40] ; [ 54 183],[11.87543253 40.12456747] ; [ 54.12456747 182.87543253],0
b5,1,0.987603,0.000241,[31 22] ; [143 101],[31.05050505 21.94949495] ; [142.94949495 101.05050505],0
p11,1,0.98778,0.000235,[36 17] ; [166  78],[36.04713805 16.95286195] ; [165.95286195  78.04713805],0
