Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,212.487107,[438  38] ; [25 66],[388.69135802  87.30864198] ; [74.30864198 16.69135802],1
p11,1,0.0,42.150306,[396  82] ; [48 44],[372.33684211 105.66315789] ; [71.66315789 20.33684211],1
p2,1,0.0,41.672679,[420  57] ; [56 36],[399.03690685  77.96309315] ; [76.96309315 15.03690685],1
v4,1,2e-06,22.656324,[462  11] ; [80 12],[453.74513274  19.25486726] ; [88.25486726  3.74513274],1
b1,1,5e-06,20.913903,[151 327] ; [52 40],[170.23508772 307.76491228] ; [32.76491228 59.23508772],1
s8,1,9e-06,19.742984,[224 251] ; [20 71],[204.77031802 270.22968198] ; [39.22968198 51.77031802],1
p7,1,1.6e-05,18.656937,[306 159] ; [38 53],[287.69784173 177.30215827] ; [56.30215827 34.69784173],1
r4,1,4.2e-05,16.798254,[441  37] ; [72 20],[430.2  47.8] ; [82.8  9.2],1
p3,1,5.5e-05,16.251602,[252 226] ; [27 64],[234.37961336 243.62038664] ; [44.62038664 46.37961336],1
s2,1,7.6e-05,15.664808,[263 210] ; [30 61],[245.7251773 227.2748227] ; [47.2748227 43.7251773],1
n6,1,0.000102,15.102577,[407  67] ; [63 28],[394.30088496  79.69911504] ; [75.69911504 15.30088496],1
p4,1,0.000117,14.842091,[307 170] ; [39 52],[290.56690141 186.43309859] ; [55.43309859 35.56690141],1
p6,1,0.000132,14.606952,[192 283] ; [17 72],[176.01950355 298.98049645] ; [32.98049645 56.01950355],1
p8,1,0.000189,13.938887,[265 208] ; [32 60],[248.63893805 224.36106195] ; [48.36106195 43.63893805],1
v1,1,0.00032,12.949806,[261 202] ; [33 59],[245.26486486 217.73513514] ; [48.73513514 43.26486486],1
n5,1,0.000479,12.197505,[353 121] ; [52 40],[339.16961131 134.83038869] ; [65.83038869 26.16961131],1
s5,1,0.00058,11.839402,[162 294] ; [15 74],[148.09541284 307.90458716] ; [28.90458716 60.09541284],1
s6,1,0.001765,9.779443,[331 138] ; [49 42],[318.25 150.75] ; [61.75 29.25],0
s7,1,0.002461,9.169615,[231 228] ; [28 58],[218.13027523 240.86972477] ; [40.86972477 45.13027523],0
s3,1,0.002704,8.99693,[274 196] ; [38 54],[260.9252669 209.0747331] ; [51.0747331 40.9252669],0
a5,1,0.006252,7.47622,[375 103] ; [60 32],[364.78947368 113.21052632] ; [70.21052632 21.78947368],0
d3,1,0.009752,6.679712,[418  60] ; [71 21],[410.07368421  67.92631579] ; [78.92631579 13.07368421],0
