Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000187,13.961544,[27  5] ; [35 42],[18.20183486 13.79816514] ; [43.79816514 33.20183486],1
s2,1,0.001315,10.321258,[23 10] ; [28 49],[15.3 17.7] ; [35.7 41.3],0
p9,1,0.001347,10.276501,[30  2] ; [49 28],[23.19266055  8.80733945] ; [55.80733945 21.19266055],0
s7,1,0.003481,8.536301,[21  9] ; [28 45],[14.27184466 15.72815534] ; [34.72815534 38.27184466],0
p12,1,0.003792,8.380952,[ 7 26] ; [ 3 74],[ 3. 30.] ; [ 7. 70.],0
p5,1,0.005844,7.597889,[10 23] ; [ 7 68],[ 5.19444444 27.80555556] ; [11.80555556 63.19444444],0
r4,1,0.016724,5.725108,[31  2] ; [57 20],[26.4  6.6] ; [61.6 15.4],0
p8,1,0.018599,5.538876,[25  7] ; [41 35],[19.55555556 12.44444444] ; [46.44444444 29.55555556],0
n5,1,0.040934,4.178748,[26  7] ; [45 32],[21.3 11.7] ; [49.7 27.3],0
s8,1,0.043578,4.072839,[17 15] ; [25 52],[12.33027523 19.66972477] ; [29.66972477 47.33027523],0
a5,1,0.045746,3.99093,[21 12] ; [33 44],[16.2 16.8] ; [37.8 39.2],0
p10,1,0.05335,3.732936,[27  6] ; [48 28],[22.70642202 10.29357798] ; [52.29357798 23.70642202],0
r1,1,0.058625,3.575851,[27  6] ; [49 28],[22.8 10.2] ; [53.2 23.8],0
p1,1,0.080461,3.055556,[ 7 26] ; [ 7 70],[ 4.2 28.8] ; [ 9.8 67.2],0
r2,1,0.093862,2.806851,[31  2] ; [62 14],[28.1559633  4.8440367] ; [64.8440367 11.1559633],0
v4,1,0.102947,2.659283,[32  1] ; [65 10],[29.63888889  3.36111111] ; [67.36111111  7.63888889],0
p6,1,0.10913,2.566776,[18 14] ; [30 46],[14.22222222 17.77777778] ; [33.77777778 42.22222222],0
s4,1,0.12959,2.29741,[ 7 26] ; [ 8 69],[ 4.5 28.5] ; [10.5 66.5],0
u1,1,0.134056,2.244898,[ 3 30] ; [ 2 75],[ 1.5 31.5] ; [ 3.5 73.5],0
a1,1,0.134056,2.244898,[ 3 30] ; [ 2 75],[ 1.5 31.5] ; [ 3.5 73.5],0
b4,1,0.145272,2.121212,[20 13] ; [35 42],[16.5 16.5] ; [38.5 38.5],0
s3,1,0.158199,1.991361,[23 10] ; [42 34],[19.67889908 13.32110092] ; [45.32110092 30.67889908],0
v3,1,0.169278,1.889326,[14 19] ; [22 54],[10.89908257 22.10091743] ; [25.10091743 50.89908257],0
n4,1,0.174128,1.847042,[23 10] ; [43 34],[19.8 13.2] ; [46.2 30.8],0
d1,1,0.19987,1.643324,[ 4 29] ; [ 4 73],[ 2.4 30.6] ; [ 5.6 71.4],0
n6,1,0.267735,1.228313,[28  5] ; [58 19],[25.8  7.2] ; [60.2 16.8],0
a4,1,0.315806,1.006237,[ 5 28] ; [18 58],[ 6.96330275 26.03669725] ; [16.03669725 59.96330275],0
a7,1,0.322327,0.979481,[23 10] ; [46 31],[20.7 12.3] ; [48.3 28.7],0
a2,1,0.32372,0.973859,[ 4 29] ; [ 5 72],[ 2.7 30.3] ; [ 6.3 70.7],0
p2,1,0.349426,0.87554,[29  4] ; [62 15],[27.3  5.7] ; [63.7 13.3],0
a3,1,0.349735,0.874417,[16 16] ; [46 31],[18.20183486 13.79816514] ; [43.79816514 33.20183486],0
b5,1,0.353416,0.861154,[17 16] ; [47 30],[19.2 13.8] ; [44.8 32.2],0
n2,1,0.4176,0.657059,[4 3] ; [14  5],[4.84615385 2.15384615] ; [13.15384615  5.84615385],0
v2,1,0.41928,0.652332,[17 15] ; [33 41],[15.09433962 16.90566038] ; [34.90566038 39.09433962],0
b2,1,0.42099,0.647549,[ 8 12] ; [15 35],[ 6.57142857 13.42857143] ; [16.42857143 33.57142857],0
b3,1,0.42099,0.647549,[ 8 12] ; [15 35],[ 6.57142857 13.42857143] ; [16.42857143 33.57142857],0
u3,1,0.423075,0.641759,[10  7] ; [14 16],[8.68085106 8.31914894] ; [15.31914894 14.68085106],0
n3,1,0.463238,0.538059,[5 2] ; [16  3],[5.65384615 1.34615385] ; [15.34615385  3.65384615],0
p11,1,0.503689,0.447154,[26  7] ; [56 21],[24.6  8.4] ; [57.4 19.6],0
d2,1,0.53929,0.376857,[10 23] ; [19 58],[ 8.7 24.3] ; [20.3 56.7],0
n1,1,0.591838,0.287483,[3 4] ; [ 6 13],[2.42307692 4.57692308] ; [ 6.57692308 12.42307692],0
s1,1,0.608679,0.262103,[ 1 32] ; [ 4 72],[ 1.51376147 31.48623853] ; [ 3.48623853 72.51376147],0
a8,1,0.612523,0.256518,[ 3 29] ; [ 9 61],[ 3.76470588 28.23529412] ; [ 8.23529412 61.76470588],0
b1,1,0.617475,0.249433,[15 18] ; [39 38],[16.2 16.8] ; [37.8 39.2],0
p3,1,0.617475,0.249433,[18 15] ; [38 39],[16.8 16.2] ; [39.2 37.8],0
v1,1,0.639057,0.219977,[14 18] ; [37 39],[15.11111111 16.88888889] ; [35.88888889 40.11111111],0
u2,1,0.640787,0.217715,[10  7] ; [15 14],[9.23913043 7.76086957] ; [15.76086957 13.23913043],0
r3,1,0.688835,0.16035,[30  3] ; [68  9],[29.4  3.6] ; [68.6  8.4],0
p4,1,0.832427,0.04477,[19 14] ; [46 31],[19.5 13.5] ; [45.5 31.5],0
a6,1,0.932768,0.007117,[19 14] ; [45 32],[19.2 13.8] ; [44.8 32.2],0
d3,1,0.966451,0.001769,[14 19] ; [33 44],[14.1 18.9] ; [32.9 44.1],0
d4,1,0.984735,0.000366,[17 16] ; [39 37],[16.95412844 16.04587156] ; [39.04587156 36.95412844],0
