Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,1e-05,19.547584,[15 49] ; [158 135],[31.0140056 32.9859944] ; [141.9859944 151.0140056],1
p3,1,8.2e-05,15.51971,[29 35] ; [208  85],[42.48739496 21.51260504] ; [194.51260504  98.48739496],1
p2,1,0.000326,12.914315,[52 13] ; [275  18],[59.37150838  5.62849162] ; [267.62849162  25.37150838],1
s5,1,0.000958,10.906204,[13 47] ; [127 157],[24.41860465 35.58139535] ; [115.58139535 168.41860465],1
p4,1,0.001255,10.408076,[40 25] ; [235  58],[49.9301676 15.0698324] ; [225.0698324  67.9301676],0
p11,1,0.00443,8.098723,[49 16] ; [261  33],[56.1281337  8.8718663] ; [253.8718663  40.1281337],0
s8,1,0.005287,7.778465,[22 41] ; [158 133],[32.03389831 30.96610169] ; [147.96610169 143.03389831],0
p10,1,0.010437,6.558763,[51 13] ; [267  27],[56.84916201  7.15083799] ; [261.15083799  32.84916201],0
a3,1,0.020324,5.383887,[43 22] ; [233  60],[50.11173184 14.88826816] ; [225.88826816  67.11173184],0
s6,1,0.033336,4.528426,[37 25] ; [208  76],[43.9017341 18.0982659] ; [201.0982659  82.9017341],0
s1,1,0.038841,4.267813,[ 4 61] ; [  5 287],[ 1.63865546 63.36134454] ; [  7.36134454 284.63865546],0
d5,1,0.083541,2.994634,[50 15] ; [250  42],[54.62184874 10.37815126] ; [245.37815126  46.62184874],0
a1,1,0.088227,2.906432,[ 1 64] ; [ 21 273],[ 3.98328691 61.01671309] ; [ 18.01671309 275.98328691],0
n1,1,0.109137,2.566667,[8 7] ; [12 28],[5.45454545 9.54545455] ; [14.54545455 25.45454545],0
n3,1,0.121483,2.398091,[8 7] ; [30 10],[10.36363636  4.63636364] ; [27.63636364 12.36363636],0
p9,1,0.127461,2.323153,[54 10] ; [266  27],[57.36694678  6.63305322] ; [262.63305322  30.36694678],0
s4,1,0.162778,1.948223,[ 6 58] ; [ 47 242],[ 9.60906516 54.39093484] ; [ 43.39093484 245.60906516],0
n6,1,0.176889,1.823567,[55 10] ; [262  28],[58.04225352  6.95774648] ; [258.95774648  31.04225352],0
r4,1,0.199286,1.6476,[59  6] ; [279  15],[61.19777159  3.80222841] ; [276.80222841  17.19777159],0
a7,1,0.210127,1.570548,[53 12] ; [218  76],[49.06685237 15.93314763] ; [221.93314763  72.06685237],0
d3,1,0.22308,1.484449,[45 20] ; [224  69],[48.84078212 16.15921788] ; [220.15921788  72.84078212],0
b1,1,0.234781,1.41166,[22 43] ; [123 171],[26.25348189 38.74651811] ; [118.74651811 175.25348189],0
s3,1,0.275239,1.19045,[31 32] ; [164 125],[34.90056818 28.09943182] ; [160.09943182 128.90056818],0
p5,1,0.296589,1.089467,[ 9 56] ; [ 57 237],[11.94986072 53.05013928] ; [ 54.05013928 239.94986072],0
r3,1,0.305273,1.051016,[61  4] ; [282  10],[62.45098039  2.54901961] ; [280.54901961  11.45098039],0
p1,1,0.316547,1.003161,[10 55] ; [ 32 260],[ 7.64705882 57.35294118] ; [ 34.35294118 257.64705882],0
v3,1,0.330003,0.948884,[26 39] ; [133 152],[29.52857143 35.47142857] ; [129.47142857 155.52857143],0
a8,1,0.337328,0.920559,[ 6 50] ; [ 42 225],[ 8.32198142 47.67801858] ; [ 39.67801858 227.32198142],0
p12,1,0.342303,0.901789,[ 5 59] ; [ 35 258],[ 7.17086835 56.82913165] ; [ 32.82913165 260.17086835],0
a4,1,0.362845,0.828023,[29 36] ; [149 144],[32.31843575 32.68156425] ; [145.68156425 147.31843575],0
d1,1,0.389354,0.74096,[42 23] ; [206  88],[44.90250696 20.09749304] ; [203.09749304  90.90250696],0
n5,1,0.390201,0.738315,[50 15] ; [239  54],[52.47206704 12.52793296] ; [236.52793296  56.47206704],0
s7,1,0.408609,0.682844,[30 31] ; [154 126],[32.91495601 28.08504399] ; [151.08504399 128.91495601],0
u4,1,0.425636,0.6347,[ 3 62] ; [  8 285],[ 1.9972067 63.0027933] ; [  9.0027933 283.9972067],0
n4,1,0.427091,0.630722,[51 14] ; [243  51],[53.23119777 11.76880223] ; [240.76880223  53.23119777],0
u2,1,0.439003,0.598887,[14  8] ; [33 28],[12.45783133  9.54216867] ; [34.54216867 26.45783133],0
r2,1,0.474541,0.511382,[63  2] ; [275  15],[61.88732394  3.11267606] ; [276.11267606  13.88732394],0
v1,1,0.482976,0.492135,[37 26] ; [184 106],[39.44192635 23.55807365] ; [181.55807365 108.44192635],0
a2,1,0.485746,0.485936,[16 49] ; [ 85 209],[18.28690808 46.71309192] ; [ 82.71309192 211.28690808],0
r1,1,0.512569,0.428819,[55 10] ; [255  36],[56.6011236  8.3988764] ; [253.3988764  37.6011236],0
v4,1,0.538583,0.378172,[62  3] ; [282   9],[62.80898876  2.19101124] ; [281.19101124   9.80898876],0
v2,1,0.558855,0.34169,[38 26] ; [181 105],[40.04571429 23.95428571] ; [178.95428571 107.04571429],0
u3,1,0.66438,0.188246,[14  8] ; [35 25],[13.14634146  8.85365854] ; [35.85365854 24.14634146],0
u1,1,0.678487,0.171833,[12 53] ; [ 61 233],[13.21727019 51.78272981] ; [ 59.78272981 234.21727019],0
b4,1,0.709894,0.138383,[39 26] ; [169 125],[37.66016713 27.33983287] ; [170.33983287 123.66016713],0
n2,1,0.711289,0.136993,[11  4] ; [32  9],[11.51785714  3.48214286] ; [31.48214286  9.51785714],0
b3,1,0.72352,0.125145,[15 24] ; [ 76 107],[15.98648649 23.01351351] ; [ 75.01351351 107.98648649],0
b2,1,0.72352,0.125145,[15 24] ; [ 76 107],[15.98648649 23.01351351] ; [ 75.01351351 107.98648649],0
a6,1,0.747993,0.103225,[45 20] ; [208  84],[46.06442577 18.93557423] ; [206.93557423  85.06442577],0
d4,1,0.877886,0.023608,[57  8] ; [254  38],[56.62464986  8.37535014] ; [254.37535014  37.62464986],0
s2,1,0.887062,0.02017,[33 29] ; [152 139],[32.49291785 29.50708215] ; [152.50708215 138.49291785],0
d2,1,0.888901,0.019515,[37 28] ; [164 129],[36.49441341 28.50558659] ; [164.50558659 128.49441341],0
