Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,60.179171,[ 22 454] ; [24 54],[ 39.5234657 436.4765343] ; [ 6.4765343 71.5234657],1
p1,1,0.0,36.79978,[ 28 448] ; [21 57],[ 42.10108303 433.89891697] ; [ 6.89891697 71.10108303],1
s5,1,0.0,32.881187,[158 313] ; [49 22],[179.88376384 291.11623616] ; [27.11623616 43.88376384],1
p4,1,0.0,26.06134,[307 170] ; [72  5],[326.32310469 150.67689531] ; [52.67689531 24.32310469],1
p6,1,2e-06,22.48647,[210 263] ; [56 20],[229.17668488 243.82331512] ; [36.82331512 39.17668488],1
p3,1,6e-06,20.471986,[267 211] ; [64 13],[285.07747748 192.92252252] ; [45.92252252 31.07747748],1
a1,1,4.5e-05,16.638698,[ 19 460] ; [12 66],[ 26.65888689 452.34111311] ; [ 4.34111311 73.65888689],1
s7,1,0.000106,15.028686,[231 230] ; [55 19],[246.4411215 214.5588785] ; [39.5588785 34.4411215],1
p8,1,0.000131,14.632982,[303 171] ; [67 11],[317.7173913 156.2826087] ; [52.2826087 25.7173913],1
v3,1,0.000332,12.881944,[183 283] ; [46 29],[197.25323475 268.74676525] ; [31.74676525 43.25323475],1
u4,1,0.000933,10.956365,[  5 474] ; [ 5 73],[  8.59964093 470.40035907] ; [ 1.40035907 76.59964093],1
s8,1,0.001053,10.732012,[220 257] ; [51 26],[233.33393502 243.66606498] ; [37.66606498 39.33393502],0
s6,1,0.001242,10.426405,[319 152] ; [63 10],[330.73897059 140.26102941] ; [51.26102941 21.73897059],0
n4,1,0.001416,10.185266,[364 113] ; [72  6],[374.72432432 102.27567568] ; [61.27567568 16.72432432],0
n5,1,0.00298,8.819966,[354 122] ; [70  8],[364.3032491 111.6967509] ; [59.6967509 18.3032491],0
b5,1,0.004881,7.922829,[290 189] ; [34 44],[278.62836625 200.37163375] ; [45.37163375 32.62836625],0
p9,1,0.008579,6.908461,[406  70] ; [75  3],[413.27797834  62.72202166] ; [67.72202166 10.27797834],0
p10,1,0.026147,4.946271,[398  77] ; [72  5],[404.4384058  70.5615942] ; [65.5615942 11.4384058],0
b2,1,0.026798,4.903808,[100 189] ; [29 29],[107.43804035 181.56195965] ; [21.56195965 36.43804035],0
b3,1,0.026798,4.903808,[100 189] ; [29 29],[107.43804035 181.56195965] ; [21.56195965 36.43804035],0
v1,1,0.03224,4.585666,[260 210] ; [52 24],[268.57142857 201.42857143] ; [43.42857143 32.57142857],0
n6,1,0.034699,4.459921,[401  74] ; [72  5],[407.01992754  67.98007246] ; [65.98007246 11.01992754],0
p11,1,0.066458,3.368394,[389  90] ; [70  8],[394.72351885  84.27648115] ; [64.27648115 13.72351885],0
a2,1,0.141555,2.160974,[123 356] ; [14 64],[117.81508079 361.18491921] ; [19.18491921 58.81508079],0
u3,1,0.168009,1.900621,[72 64] ; [12  5],[74.66666667 61.33333333] ; [9.33333333 7.66666667],0
r2,1,0.208446,1.582187,[451  21] ; [71  6],[448.78688525  23.21311475] ; [73.21311475  3.78688525],0
s2,1,0.212062,1.55729,[245 232] ; [46 32],[250.1027027 226.8972973] ; [40.8972973 37.1027027],0
a3,1,0.228293,1.451463,[341 135] ; [61 17],[345.40072202 130.59927798] ; [56.59927798 21.40072202],0
s1,1,0.260101,1.26822,[ 13 460] ; [ 4 74],[ 14.59346642 458.40653358] ; [ 2.40653358 75.59346642],0
d5,1,0.30294,1.061207,[394  82] ; [60 17],[390.78481013  85.21518987] ; [63.21518987 13.78481013],0
r4,1,0.310733,1.027557,[446  33] ; [75  3],[448.04129264  30.95870736] ; [72.95870736  5.04129264],0
v4,1,0.31445,1.01189,[461  14] ; [74  4],[459.53887884  15.46112116] ; [75.46112116  2.53887884],0
n3,1,0.341841,0.903516,[75 18] ; [9 4],[73.69811321 19.30188679] ; [10.30188679  2.69811321],0
u2,1,0.406055,0.690323,[73 62] ; [11  6],[74.60526316 60.39473684] ; [9.39473684 7.60526316],0
d4,1,0.418236,0.655266,[390  86] ; [66 11],[392.50632911  83.49367089] ; [63.49367089 13.50632911],0
a7,1,0.426078,0.63349,[345 132] ; [53 25],[342.06486486 134.93513514] ; [55.93513514 22.06486486],0
a6,1,0.434234,0.611472,[325 152] ; [49 28],[322.01805054 154.98194946] ; [51.98194946 25.01805054],0
d3,1,0.439251,0.598238,[336 140] ; [51 26],[333.11392405 142.88607595] ; [53.88607595 23.11392405],0
s3,1,0.448494,0.574456,[275 197] ; [49 29],[278.05090909 193.94909091] ; [45.94909091 32.05090909],0
v2,1,0.458541,0.549454,[276 188] ; [48 27],[278.91651206 185.08348794] ; [45.08348794 29.91651206],0
p2,1,0.467468,0.527955,[427  50] ; [71  6],[428.7833935  48.2166065] ; [69.2166065  7.7833935],0
a8,1,0.483796,0.490293,[ 70 364] ; [14 58],[ 72.04743083 361.95256917] ; [11.95256917 60.04743083],0
d2,1,0.630579,0.231276,[228 250] ; [39 38],[229.95675676 248.04324324] ; [37.04324324 39.95675676],0
n1,1,0.635459,0.22473,[29 62] ; [5 8],[29.75 61.25] ; [4.25 8.75],0
s4,1,0.646551,0.210276,[ 84 390] ; [12 65],[ 82.58439201 391.41560799] ; [13.41560799 63.58439201],0
u1,1,0.685301,0.16422,[ 89 390] ; [13 65],[ 87.71633752 391.28366248] ; [14.28366248 63.71633752],0
b1,1,0.707468,0.14082,[195 284] ; [30 48],[193.49192101 285.50807899] ; [31.50807899 46.49192101],0
a4,1,0.724595,0.124133,[212 265] ; [33 45],[210.56756757 266.43243243] ; [34.43243243 43.56756757],0
a5,1,0.745228,0.105585,[354 125] ; [59 19],[355.16517056 123.83482944] ; [57.83482944 20.16517056],0
r1,1,0.861551,0.030415,[392  83] ; [65 13],[392.54068716  82.45931284] ; [64.45931284 13.54068716],0
d1,1,0.871969,0.025972,[284 195] ; [47 31],[284.6481149 194.3518851] ; [46.3518851 31.6481149],0
b4,1,0.884924,0.020947,[266 213] ; [44 34],[266.58886894 212.41113106] ; [43.41113106 34.58886894],0
n2,1,0.897545,0.01658,[73 20] ; [10  3],[72.82075472 20.17924528] ; [10.17924528  2.82075472],0
