Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,199.14296,[28 74] ; [424  46],[80.6013986 21.3986014] ; [371.3986014  98.6013986],1
r3,1,0.0,62.959142,[80 26] ; [461  14],[98.70223752  7.29776248] ; [442.29776248  32.70223752],1
p2,1,0.0,62.510203,[57 49] ; [412  61],[85.86183074 20.13816926] ; [383.13816926  89.86183074],1
n6,1,0.0,62.393878,[61 45] ; [420  51],[88.36395147 17.63604853] ; [392.63604853  78.36395147],1
r4,1,0.0,52.809001,[67 39] ; [433  45],[90.75342466 15.24657534] ; [409.24657534  68.75342466],1
v4,1,0.0,34.076684,[84 21] ; [454  19],[97.73356401  7.26643599] ; [440.26643599  32.73356401],1
p8,1,0.0,26.6878,[27 77] ; [252 215],[50.81611208 53.18388792] ; [228.18388792 238.81611208],1
r2,1,0.0,26.482444,[84 21] ; [447  24],[96.796875  8.203125] ; [434.203125  36.796875],1
a7,1,9e-06,19.765242,[56 50] ; [355 121],[74.8556701 31.1443299] ; [336.1443299 139.8556701],1
n5,1,1.9e-05,18.300007,[57 49] ; [351 119],[75.08333333 30.91666667] ; [332.91666667 137.08333333],1
v2,1,2.3e-05,17.905034,[37 66] ; [272 190],[56.33097345 46.66902655] ; [252.66902655 209.33097345],1
r1,1,2.6e-05,17.661602,[64 42] ; [379  97],[80.6838488 25.3161512] ; [362.3161512 113.6838488],1
a6,1,0.00013,14.642266,[53 52] ; [333 143],[69.75903614 35.24096386] ; [316.24096386 159.75903614],1
p4,1,0.000167,14.175576,[41 65] ; [277 194],[58.41941075 47.58058925] ; [259.58058925 211.41941075],1
s8,1,0.000203,13.806032,[23 80] ; [199 275],[39.62911612 63.37088388] ; [182.37088388 291.62911612],1
s6,1,0.000217,13.676581,[49 54] ; [314 155],[65.36538462 37.63461538] ; [297.63461538 171.36538462],1
s7,1,0.000322,12.936452,[26 69] ; [218 241],[41.84115523 53.15884477] ; [202.15884477 256.84115523],1
v1,1,0.000423,12.426023,[37 69] ; [250 214],[53.37192982 52.62807018] ; [233.62807018 230.37192982],1
p7,1,0.000431,12.39103,[47 59] ; [289 170],[63.03716814 42.96283186] ; [272.96283186 186.03716814],1
d3,1,0.000637,11.665588,[55 50] ; [332 144],[69.93975904 35.06024096] ; [317.06024096 158.93975904],1
s2,1,0.001379,10.233485,[33 72] ; [229 242],[47.76041667 57.23958333] ; [214.23958333 256.76041667],0
d1,1,0.001508,10.068462,[43 63] ; [275 203],[57.71917808 48.28082192] ; [260.28082192 217.71917808],0
d5,1,0.002203,9.372357,[71 34] ; [387  90],[82.62886598 22.37113402] ; [375.37113402 101.62886598],0
a1,1,0.002271,9.316531,[10 96] ; [ 14 464],[  4.35616438 101.64383562] ; [ 19.64383562 458.35616438],0
a5,1,0.004339,8.136152,[60 46] ; [338 139],[72.36363636 33.63636364] ; [325.63636364 151.36363636],0
s5,1,0.004633,8.017238,[20 81] ; [158 303],[31.98932384 69.01067616] ; [146.01067616 314.98932384],0
s3,1,0.0057,7.642932,[41 64] ; [251 214],[53.78947368 51.21052632] ; [238.21052632 226.78947368],0
a3,1,0.007442,7.163058,[58 48] ; [326 151],[69.81818182 36.18181818] ; [314.18181818 162.81818182],0
p12,1,0.009239,6.776064,[  2 104] ; [ 45 427],[ 8.61937716 97.38062284] ; [ 38.38062284 433.61937716],0
d4,1,0.009915,6.65005,[73 31] ; [387  88],[82.62521589 21.37478411] ; [377.37478411  97.62521589],0
