Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.004644,8.013118,[82 15] ; [8 7],[77.94642857 19.05357143] ; [12.05357143  2.94642857],0
p1,1,0.069622,3.291912,[ 6 90] ; [ 3 12],[ 7.78378378 88.21621622] ; [ 1.21621622 13.78378378],0
b1,1,0.099691,2.71048,[31 67] ; [8 7],[33.82300885 64.17699115] ; [5.17699115 9.82300885],0
p11,1,0.307648,1.040746,[77 21] ; [10  5],[75.45132743 22.54867257] ; [11.54867257  3.45132743],0
p3,1,1.0,0.0,[28 70] ; [ 4 10],[28. 70.] ; [ 4. 10.],0
