Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.005073,7.853398,[44 15] ; [32 32],[36.45528455 22.54471545] ; [39.54471545 24.45528455],0
p3,1,0.76259,0.091253,[22 35] ; [23 41],[21.19834711 35.80165289] ; [23.80165289 40.19834711],0
n4,1,0.83337,0.04426,[26 33] ; [27 37],[25.42276423 33.57723577] ; [27.57723577 36.42276423],0
p4,1,0.83831,0.041639,[25 33] ; [26 37],[24.44628099 33.55371901] ; [26.55371901 36.44628099],0
n6,1,0.850287,0.035628,[39 19] ; [42 22],[38.50819672 19.49180328] ; [42.49180328 21.50819672],0
p5,1,0.901559,0.0153,[ 3 55] ; [ 3 61],[ 2.85245902 55.14754098] ; [ 3.14754098 60.85245902],0
s3,1,0.906462,0.013807,[27 31] ; [30 33],[27.32231405 30.67768595] ; [29.67768595 33.32231405],0
r3,1,0.953741,0.003365,[58  1] ; [63  1],[58.04065041  0.95934959] ; [62.95934959  1.04065041],0
r4,1,0.954671,0.003231,[50  9] ; [54 10],[49.88617886  9.11382114] ; [54.11382114  9.88617886],0
b4,1,0.980645,0.000589,[37 22] ; [40 24],[36.93495935 22.06504065] ; [40.06504065 23.93495935],0
n1,1,0.981629,0.00053,[ 4 11] ; [ 5 14],[ 3.97058824 11.02941176] ; [ 5.02941176 13.97058824],0
s2,1,0.995233,3.6e-05,[24 35] ; [26 38],[23.98373984 35.01626016] ; [26.01626016 37.98373984],0
