Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,37.221526,[111  23] ; [24 37],[92.76923077 41.23076923] ; [42.23076923 18.76923077],1
n6,1,4e-06,21.415002,[110  23] ; [31 30],[96.66494845 36.33505155] ; [44.33505155 16.66494845],1
d2,1,0.002094,9.465526,[68 64] ; [17 44],[58.13471503 73.86528497] ; [26.86528497 34.13471503],0
a5,1,0.022115,5.236745,[89 45] ; [30 31],[81.77435897 52.22564103] ; [37.22564103 23.77435897],0
s7,1,0.028383,4.804662,[50 80] ; [12 43],[43.56756757 86.43243243] ; [18.43243243 36.56756757],0
a3,1,0.045549,3.998184,[87 45] ; [31 30],[80.70466321 51.29533679] ; [37.29533679 23.70466321],0
a2,1,0.046399,3.96704,[ 29 105] ; [ 6 55],[ 24.05128205 109.94871795] ; [10.94871795 50.05128205],0
u1,1,0.046778,3.953349,[ 23 111] ; [ 4 57],[ 18.55384615 115.44615385] ; [ 8.44615385 52.55384615],0
a6,1,0.062544,3.4686,[89 45] ; [32 29],[83.14871795 50.85128205] ; [37.85128205 23.14871795],0
p10,1,0.068356,3.322064,[85 48] ; [30 30],[79.24870466 53.75129534] ; [35.75129534 24.24870466],0
p9,1,0.082686,3.011305,[93 39] ; [34 25],[87.76963351 44.23036649] ; [39.23036649 19.76963351],0
a7,1,0.082933,3.006469,[77 57] ; [43 18],[82.46153846 51.53846154] ; [37.53846154 23.46153846],0
u3,1,0.087894,2.91253,[22 25] ; [20 10],[25.63636364 21.36363636] ; [16.36363636 13.63636364],0
p5,1,0.112968,2.512197,[ 13 119] ; [ 2 59],[ 10.25906736 121.74093264] ; [ 4.74093264 56.25906736],0
p11,1,0.118291,2.439808,[84 50] ; [31 30],[79.02564103 54.97435897] ; [35.97435897 25.02564103],0
s6,1,0.120603,2.40947,[67 66] ; [23 37],[62.02072539 70.97927461] ; [27.97927461 32.02072539],0
p4,1,0.120857,2.40618,[50 83] ; [16 45],[45.24742268 87.75257732] ; [20.75257732 40.24742268],0
a4,1,0.123557,2.371642,[61 71] ; [21 40],[56.08290155 75.91709845] ; [25.91709845 35.08290155],0
d1,1,0.127237,2.325899,[64 70] ; [22 39],[59.0974359 74.9025641] ; [26.9025641 34.0974359],0
a1,1,0.136156,2.220877,[  9 125] ; [ 1 60],[  6.87179487 127.12820513] ; [ 3.12820513 57.87179487],0
p1,1,0.169531,1.887089,[ 18 116] ; [ 4 56],[ 15.19587629 118.80412371] ; [ 6.80412371 53.19587629],0
s3,1,0.215888,1.531493,[61 71] ; [22 38],[57.0625 74.9375] ; [25.9375 34.0625],0
d4,1,0.229773,1.442266,[92 42] ; [47 14],[95.51794872 38.48205128] ; [43.48205128 17.51794872],0
