Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,41.249876,[88  3] ; [1 4],[84.36458333  6.63541667] ; [4.63541667 0.36458333],1
p11,1,0.000154,14.321256,[82 10] ; [2 4],[78.85714286 13.14285714] ; [5.14285714 0.85714286],1
p2,1,0.0019,9.643724,[84  8] ; [3 3],[81.67346939 10.32653061] ; [5.32653061 0.67346939],0
a5,1,0.013155,6.148192,[72 20] ; [2 4],[69.46938776 22.53061224] ; [4.53061224 1.46938776],0
d4,1,0.021265,5.304977,[79 13] ; [3 3],[76.97959184 15.02040816] ; [5.02040816 0.97959184],0
a8,1,0.02616,4.945406,[12 70] ; [3 3],[13.97727273 68.02272727] ; [1.02272727 4.97727273],0
p8,1,0.050276,3.832228,[76 16] ; [3 3],[74.16326531 17.83673469] ; [4.83673469 1.16326531],0
d1,1,0.147849,2.094305,[58 34] ; [2 4],[56.32653061 35.67346939] ; [3.67346939 2.32653061],0
v3,1,0.202152,1.626757,[50 38] ; [5 1],[51.4893617 36.5106383] ; [3.5106383 2.4893617],0
b1,1,0.203186,1.619325,[37 55] ; [4 2],[38.48979592 53.51020408] ; [2.51020408 3.48979592],0
v2,1,0.239321,1.384589,[51 37] ; [2 4],[49.61702128 38.38297872] ; [3.38297872 2.61702128],0
b5,1,0.245641,1.347924,[39 53] ; [4 2],[40.36734694 51.63265306] ; [2.63265306 3.36734694],0
a7,1,0.258342,1.277622,[66 26] ; [3 3],[64.7755102 27.2244898] ; [4.2244898 1.7755102],0
p6,1,0.261295,1.261882,[59 32] ; [2 3],[57.82291667 33.17708333] ; [3.17708333 1.82291667],0
s3,1,0.28984,1.120363,[55 34] ; [5 1],[56.21052632 32.78947368] ; [3.78947368 2.21052632],0
p7,1,0.313958,1.013953,[72 19] ; [3 2],[71.09375 19.90625] ; [3.90625 1.09375],0
v1,1,0.326005,0.964702,[61 27] ; [3 3],[59.91489362 28.08510638] ; [4.08510638 1.91489362],0
s1,1,0.432371,0.616445,[ 7 85] ; [1 5],[ 7.51020408 84.48979592] ; [0.48979592 5.51020408],0
a6,1,0.451009,0.568116,[60 32] ; [3 3],[59.14285714 32.85714286] ; [3.85714286 2.14285714],0
b3,1,0.455761,0.556284,[32 33] ; [2 4],[31.12676056 33.87323944] ; [2.87323944 3.12676056],0
b2,1,0.455761,0.556284,[32 33] ; [2 4],[31.12676056 33.87323944] ; [2.87323944 3.12676056],0
p3,1,0.463268,0.537989,[73 19] ; [4 2],[72.28571429 19.71428571] ; [4.71428571 1.28571429],0
d5,1,0.463268,0.537989,[73 19] ; [4 2],[72.28571429 19.71428571] ; [4.71428571 1.28571429],0
a3,1,0.463268,0.537989,[73 19] ; [4 2],[72.28571429 19.71428571] ; [4.71428571 1.28571429],0
p4,1,0.594729,0.28302,[81 11] ; [4 1],[80.6185567 11.3814433] ; [4.3814433 0.6185567],0
r2,1,0.604739,0.267907,[81  9] ; [5 1],[80.625  9.375] ; [5.375 0.625],0
b4,1,0.626589,0.236715,[52 40] ; [4 2],[52.57142857 39.42857143] ; [3.42857143 2.57142857],0
s8,1,0.652576,0.202668,[54 37] ; [3 3],[53.4742268 37.5257732] ; [3.5257732 2.4742268],0
s2,1,0.707219,0.141071,[53 37] ; [4 2],[53.4375 36.5625] ; [3.5625 2.4375],0
a4,1,0.755108,0.097288,[40 52] ; [3 3],[40.36734694 51.63265306] ; [2.63265306 3.36734694],0
s7,1,0.824513,0.049171,[61 25] ; [4 2],[60.76086957 25.23913043] ; [4.23913043 1.76086957],0
u2,1,0.83008,0.046053,[11  8] ; [1 1],[10.85714286  8.14285714] ; [1.14285714 0.85714286],0
u3,1,0.83008,0.046053,[11  8] ; [1 1],[10.85714286  8.14285714] ; [1.14285714 0.85714286],0
u1,1,0.861858,0.030279,[18 74] ; [1 5],[17.83673469 74.16326531] ; [1.16326531 4.83673469],0
a1,1,0.863425,0.029589,[13 79] ; [1 5],[13.14285714 78.85714286] ; [0.85714286 5.14285714],0
d2,1,0.876764,0.024048,[49 43] ; [3 3],[48.81632653 43.18367347] ; [3.18367347 2.81632653],0
p1,1,0.926337,0.008548,[29 63] ; [2 4],[29.10204082 62.89795918] ; [1.89795918 4.10204082],0
s5,1,0.983686,0.000418,[55 27] ; [4 2],[54.97727273 27.02272727] ; [4.02272727 1.97727273],0
d3,1,0.985483,0.000331,[61 31] ; [4 2],[61.02040816 30.97959184] ; [3.97959184 2.02040816],0
