Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,50.183775,[84 10] ; [12 29],[66.84444444 27.15555556] ; [29.15555556 11.84444444],1
d1,1,0.0,43.440017,[60 34] ; [ 1 40],[42.47407407 51.52592593] ; [18.52592593 22.47407407],1
d3,1,7.8e-05,15.60566,[63 31] ; [12 28],[52.6119403 41.3880597] ; [22.3880597 17.6119403],1
d2,1,0.00063,11.685474,[50 43] ; [ 9 32],[40.94776119 52.05223881] ; [18.05223881 22.94776119],1
a4,1,0.000815,11.206252,[45 48] ; [ 7 33],[36.36090226 56.63909774] ; [15.63909774 24.36090226],1
r1,1,0.001196,10.496147,[65 28] ; [16 24],[56.63909774 36.36090226] ; [24.36090226 15.63909774],0
a3,1,0.001415,10.186626,[65 27] ; [16 23],[56.88549618 35.11450382] ; [24.11450382 14.88549618],0
s5,1,0.005481,7.71348,[20 72] ; [ 1 39],[14.63636364 77.36363636] ; [ 6.36363636 33.63636364],0
v2,1,0.006556,7.390817,[38 56] ; [ 6 32],[31.33333333 62.66666667] ; [12.66666667 25.33333333],0
a5,1,0.016471,5.751846,[62 32] ; [18 23],[55.7037037 38.2962963] ; [24.2962963 16.7037037],0
p10,1,0.01666,5.731799,[43 50] ; [ 9 29],[36.91603053 56.08396947] ; [15.08396947 22.91603053],0
a2,1,0.020132,5.40039,[23 71] ; [ 3 38],[18.1037037 75.8962963] ; [ 7.8962963 33.1037037],0
r3,1,0.026212,4.941992,[70 24] ; [22 18],[64.53731343 29.46268657] ; [27.46268657 12.53731343],0
s6,1,0.045115,4.014351,[37 56] ; [ 9 32],[31.92537313 61.07462687] ; [14.07462687 26.92537313],0
n5,1,0.062705,3.464345,[52 42] ; [29 11],[56.82089552 37.17910448] ; [24.17910448 15.82089552],0
v4,1,0.06698,3.355529,[77 17] ; [27 13],[72.95522388 21.04477612] ; [31.04477612  8.95522388],0
b4,1,0.067889,3.333341,[55 39] ; [17 24],[50.13333333 43.86666667] ; [21.86666667 19.13333333],0
p3,1,0.076173,3.14472,[32 60] ; [ 8 33],[27.66917293 64.33082707] ; [12.33082707 28.66917293],0
u1,1,0.082009,3.024629,[11 83] ; [ 1 40],[ 8.35555556 85.64444444] ; [ 3.64444444 37.35555556],0
a7,1,0.086501,2.938307,[64 30] ; [21 19],[59.62686567 34.37313433] ; [25.37313433 14.62686567],0
a6,1,0.092463,2.830964,[56 38] ; [18 23],[51.52592593 42.47407407] ; [22.47407407 18.52592593],0
p9,1,0.154808,2.024228,[45 47] ; [13 24],[41.36434109 50.63565891] ; [16.63565891 20.36434109],0
a1,1,0.160671,1.967903,[ 5 89] ; [ 5 36],[ 6.96296296 87.03703704] ; [ 3.03703704 37.96296296],0
s8,1,0.168062,1.900142,[15 78] ; [ 3 38],[12.49253731 80.50746269] ; [ 5.50746269 35.49253731],0
r4,1,0.169028,1.891541,[60 34] ; [21 20],[56.4 37.6] ; [24.6 16.4],0
p2,1,0.292728,1.107034,[50 43] ; [18 23],[47.19402985 45.80597015] ; [20.80597015 20.19402985],0
n6,1,0.321723,0.981927,[58 36] ; [21 19],[55.41791045 38.58208955] ; [23.58208955 16.41791045],0
r2,1,0.324209,0.971892,[77 14] ; [31  9],[75.02290076 15.97709924] ; [32.97709924  7.02290076],0
n4,1,0.328489,0.954846,[55 39] ; [27 13],[57.52238806 36.47761194] ; [24.47761194 15.52238806],0
u3,1,0.334971,0.929584,[13 16] ; [ 8 17],[11.27777778 17.72222222] ; [ 9.72222222 15.27777778],0
p5,1,0.363168,0.826907,[ 6 87] ; [ 1 38],[ 4.93181818 88.06818182] ; [ 2.06818182 36.93181818],0
a8,1,0.372178,0.796381,[ 7 80] ; [ 5 33],[ 8.352 78.648] ; [ 3.648 34.352],0
b5,1,0.395904,0.720731,[60 34] ; [23 18],[57.79259259 36.20740741] ; [25.20740741 15.79259259],0
s1,1,0.439851,0.596671,[ 4 90] ; [ 3 37],[ 4.91044776 89.08955224] ; [ 2.08955224 37.91044776],0
s7,1,0.449828,0.571086,[19 71] ; [ 6 33],[17.44186047 72.55813953] ; [ 7.55813953 31.44186047],0
p7,1,0.488663,0.479469,[39 53] ; [14 25],[37.22137405 54.77862595] ; [15.77862595 23.22137405],0
n3,1,0.51881,0.416259,[22 17] ; [8 9],[20.89285714 18.10714286] ; [9.10714286 7.89285714],0
