Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000189,13.933659,[6 1] ; [ 5 27],[1.97435897 5.02564103] ; [ 9.02564103 22.97435897],1
s7,1,0.061879,3.486288,[6 1] ; [15 17],[3.76923077 3.23076923] ; [17.23076923 14.76923077],0
p1,1,0.071355,3.251563,[2 5] ; [ 2 31],[0.7 6.3] ; [ 3.3 29.7],0
v3,1,0.077746,3.111398,[4 2] ; [10 24],[2.1 3.9] ; [11.9 22.1],0
v1,1,0.08827,2.905637,[5 2] ; [12 21],[2.975 4.025] ; [14.025 18.975],0
s8,1,0.125383,2.348762,[4 3] ; [ 9 24],[2.275 4.725] ; [10.725 22.275],0
p5,1,0.145946,2.114122,[2 5] ; [ 3 31],[0.85365854 6.14634146] ; [ 4.14634146 29.85365854],0
b3,1,0.166994,1.909722,[3 3] ; [ 6 21],[1.63636364 4.36363636] ; [ 7.36363636 19.63636364],0
b2,1,0.166994,1.909722,[3 3] ; [ 6 21],[1.63636364 4.36363636] ; [ 7.36363636 19.63636364],0
b1,1,0.188035,1.732943,[5 2] ; [15 19],[3.41463415 3.58536585] ; [16.58536585 17.41463415],0
s3,1,0.20586,1.600304,[6 1] ; [20 13],[4.55 2.45] ; [21.45 11.55],0
a7,1,0.211894,1.558442,[2 5] ; [18 15],[3.5 3.5] ; [16.5 16.5],0
b5,1,0.214974,1.53761,[3 4] ; [23 11],[4.43902439 2.56097561] ; [21.56097561 12.43902439],0
a5,1,0.214974,1.53761,[3 4] ; [23 11],[4.43902439 2.56097561] ; [21.56097561 12.43902439],0
a8,1,0.224114,1.477833,[3 4] ; [ 6 23],[1.75 5.25] ; [ 7.25 21.75],0
v2,1,0.269544,1.219065,[5 2] ; [16 17],[3.675 3.325] ; [17.325 15.675],0
n6,1,0.316422,1.003678,[4 3] ; [25  8],[5.075 1.925] ; [23.925  9.075],0
b4,1,0.338711,0.915302,[6 1] ; [23 11],[4.95121951 2.04878049] ; [24.04878049  9.95121951],0
d2,1,0.388237,0.744456,[3 4] ; [20 13],[4.025 2.975] ; [18.975 14.025],0
a3,1,0.388237,0.744456,[3 4] ; [20 13],[4.025 2.975] ; [18.975 14.025],0
d4,1,0.396021,0.720376,[5 2] ; [28  5],[5.775 1.225] ; [27.225  5.775],0
p9,1,0.409727,0.679592,[4 3] ; [12 18],[3.02702703 3.97297297] ; [12.97297297 17.02702703],0
r2,1,0.436884,0.604452,[6 1] ; [32  2],[6.48780488 0.51219512] ; [31.51219512  2.48780488],0
s2,1,0.447086,0.57803,[5 2] ; [19 15],[4.09756098 2.90243902] ; [19.90243902 14.09756098],0
p11,1,0.447086,0.57803,[5 2] ; [19 15],[4.09756098 2.90243902] ; [19.90243902 14.09756098],0
u2,1,0.481556,0.495338,[2 2] ; [4 9],[1.41176471 2.58823529] ; [4.58823529 8.41176471],0
d5,1,0.494209,0.467349,[6 1] ; [25  9],[5.29268293 1.70731707] ; [25.70731707  8.29268293],0
a4,1,0.529134,0.396054,[4 3] ; [15 19],[3.24390244 3.75609756] ; [15.75609756 18.24390244],0
r4,1,0.590536,0.289507,[6 1] ; [26  8],[5.46341463 1.53658537] ; [26.53658537  7.46341463],0
s6,1,0.677318,0.17316,[6 1] ; [26  7],[5.6 1.4] ; [26.4  6.6],0
n4,1,0.694618,0.154132,[5 2] ; [21 12],[4.55 2.45] ; [21.45 11.55],0
a2,1,0.701593,0.14682,[1 6] ; [ 7 27],[1.36585366 5.63414634] ; [ 6.63414634 27.36585366],0
a6,1,0.730626,0.118537,[4 3] ; [17 17],[3.58536585 3.41463415] ; [17.41463415 16.58536585],0
p2,1,0.732676,0.116669,[5 2] ; [22 12],[4.6097561 2.3902439] ; [22.3902439 11.6097561],0
u3,1,0.799846,0.064286,[2 2] ; [6 8],[1.77777778 2.22222222] ; [6.22222222 7.77777778],0
p3,1,0.819429,0.052111,[3 4] ; [13 21],[2.73170732 4.26829268] ; [13.26829268 20.73170732],0
n3,1,0.836813,0.042424,[2 1] ; [8 3],[2.14285714 0.85714286] ; [7.85714286 3.14285714],0
d3,1,0.839128,0.041213,[4 3] ; [18 16],[3.75609756 3.24390244] ; [18.24390244 15.75609756],0
d1,1,0.839128,0.041213,[3 4] ; [16 18],[3.24390244 3.75609756] ; [15.75609756 18.24390244],0
v4,1,0.852745,0.034454,[6 1] ; [30  4],[6.14634146 0.85365854] ; [29.85365854  4.14634146],0
n5,1,0.865103,0.02886,[4 3] ; [20 13],[4.2 2.8] ; [19.8 13.2],0
s4,1,0.909048,0.013051,[2 5] ; [ 9 25],[1.87804878 5.12195122] ; [ 9.12195122 24.87804878],0
r1,1,0.909048,0.013051,[5 2] ; [25  9],[5.12195122 1.87804878] ; [24.87804878  9.12195122],0
u1,1,0.977151,0.00082,[1 6] ; [ 5 29],[1.02439024 5.97560976] ; [ 4.97560976 29.02439024],0
