Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,53.708648,[118  23] ; [115 136],[83.80867347 57.19132653] ; [149.19132653 101.80867347],1
p4,1,0.0,45.29889,[113  29] ; [114 141],[81.19395466 60.80604534] ; [145.80604534 109.19395466],1
p8,1,0.0,29.593561,[98 44] ; [102 150],[72.08121827 69.91878173] ; [127.91878173 124.08121827],1
s8,1,0.0,25.91452,[78 64] ; [ 74 181],[54.36775819 87.63224181] ; [ 97.63224181 157.36775819],1
s2,1,2e-06,23.116514,[88 53] ; [ 95 160],[65.15909091 75.84090909] ; [117.84090909 137.15909091],1
p3,1,5e-06,20.877246,[85 57] ; [ 92 163],[63.30982368 78.69017632] ; [113.69017632 141.30982368],1
s5,1,1.7e-05,18.522834,[62 75] ; [ 60 190],[43.18863049 93.81136951] ; [ 78.81136951 171.18863049],1
s6,1,2.7e-05,17.589676,[109  29] ; [147 107],[90.12244898 47.87755102] ; [165.87755102  88.12244898],1
s7,1,0.000231,13.558932,[77 57] ; [ 93 153],[59.94736842 74.05263158] ; [110.05263158 135.94736842],1
p2,1,0.00048,12.190634,[128  14] ; [194  62],[114.88442211  27.11557789] ; [207.11557789  48.88442211],1
r1,1,0.001862,9.680721,[118  24] ; [174  79],[104.9721519  37.0278481] ; [187.0278481  65.9721519],0
d1,1,0.002494,9.144828,[89 53] ; [120 136],[74.5678392 67.4321608] ; [134.4321608 121.5678392],0
p5,1,0.002734,8.97706,[ 23 119] ; [ 17 236],[ 14.37974684 127.62025316] ; [ 25.62025316 227.37974684],0
s3,1,0.008885,6.845887,[89 53] ; [125 130],[76.5440806 65.4559194] ; [137.4559194 117.5440806],0
p9,1,0.010249,6.591169,[126  16] ; [196  54],[116.64285714  25.35714286] ; [205.35714286  44.64285714],0
v4,1,0.015603,5.847064,[136   6] ; [225  29],[129.44949495  12.55050505] ; [231.55050505  22.44949495],0
r3,1,0.017773,5.618381,[133   8] ; [221  34],[126.04545455  14.95454545] ; [227.95454545  27.04545455],0
r4,1,0.02042,5.375667,[127  15] ; [206  50],[118.80904523  23.19095477] ; [214.19095477  41.80904523],0
v1,1,0.022893,5.176585,[76 65] ; [104 144],[65.24421594 75.75578406] ; [114.75578406 133.24421594],0
p1,1,0.023553,5.127226,[ 16 126] ; [ 13 242],[ 10.37279597 131.62720403] ; [ 18.62720403 236.37279597],0
n6,1,0.024554,5.055083,[130  12] ; [212  42],[122.63636364  19.36363636] ; [219.36363636  34.63636364],0
d3,1,0.026255,4.939132,[98 43] ; [149 107],[87.72544081 53.27455919] ; [159.27455919  96.72544081],0
v2,1,0.032598,4.566783,[63 78] ; [ 83 163],[53.19379845 87.80620155] ; [ 92.80620155 153.19379845],0
d4,1,0.033691,4.510299,[117  25] ; [186  69],[108.37783375  33.62216625] ; [194.62216625  60.37783375],0
u1,1,0.041241,4.166078,[ 30 112] ; [ 34 222],[ 22.83417085 119.16582915] ; [ 41.16582915 214.83417085],0
r2,1,0.041245,4.16592,[134   7] ; [225  28],[128.47461929  12.52538071] ; [230.52538071  22.47461929],0
b2,1,0.054669,3.692146,[42 52] ; [ 48 100],[34.95867769 59.04132231] ; [55.04132231 92.95867769],0
b3,1,0.054669,3.692146,[42 52] ; [ 48 100],[34.95867769 59.04132231] ; [55.04132231 92.95867769],0
p10,1,0.060627,3.520138,[118  23] ; [192  62],[110.65822785  30.34177215] ; [199.34177215  54.65822785],0
a4,1,0.077737,3.111599,[69 72] ; [101 153],[60.6835443 80.3164557] ; [109.3164557 144.6835443],0
p12,1,0.098995,2.721659,[ 11 130] ; [ 10 245],[  7.47727273 133.52272727] ; [ 13.52272727 241.47727273],0
s4,1,0.116762,2.460219,[ 34 103] ; [ 46 208],[ 28.03069054 108.96930946] ; [ 51.96930946 202.03069054],0
d5,1,0.126427,2.335835,[115  27] ; [190  66],[108.81909548  33.18090452] ; [196.18090452  59.81909548],0
p11,1,0.14794,2.093363,[114  28] ; [189  67],[108.10552764  33.89447236] ; [194.89447236  61.10552764],0
n4,1,0.163652,1.940154,[124  18] ; [209  46],[119.10831234  22.89168766] ; [213.89168766  41.10831234],0
