Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.028081,4.823086,[ 2 42] ; [2 5],[ 3.45098039 40.54901961] ; [0.54901961 6.45098039],0
p6,1,0.040238,4.207825,[ 5 37] ; [3 4],[ 6.85714286 35.14285714] ; [1.14285714 5.85714286],0
s6,1,0.044079,4.05355,[14 30] ; [5 2],[16.39215686 27.60784314] ; [2.60784314 4.39215686],0
p4,1,0.079962,3.065677,[16 28] ; [5 2],[18.11764706 25.88235294] ; [2.88235294 4.11764706],0
p9,1,0.087668,2.916685,[22 21] ; [6 1],[24.08 18.92] ; [3.92 3.08],0
u2,1,0.118648,2.435079,[10 14] ; [4 1],[11.5862069 12.4137931] ; [2.4137931 2.5862069],0
p8,1,0.12411,2.364667,[12 31] ; [4 3],[13.76 29.24] ; [2.24 4.76],0
u1,1,0.128287,2.313113,[ 1 43] ; [1 6],[ 1.7254902 42.2745098] ; [0.2745098 6.7254902],0
v3,1,0.137315,2.207792,[ 4 40] ; [2 5],[ 5.17647059 38.82352941] ; [0.82352941 6.17647059],0
r1,1,0.194327,1.684503,[ 9 35] ; [3 4],[10.35294118 33.64705882] ; [1.64705882 5.35294118],0
r4,1,0.256329,1.288475,[10 34] ; [3 4],[11.21568627 32.78431373] ; [1.78431373 5.21568627],0
s3,1,0.27289,1.202161,[10 33] ; [3 4],[11.18 31.82] ; [1.82 5.18],0
n4,1,0.344118,0.89503,[23 21] ; [5 2],[24.15686275 19.84313725] ; [3.84313725 3.15686275],0
d4,1,0.355439,0.853942,[27 17] ; [3 4],[25.88235294 18.11764706] ; [4.11764706 2.88235294],0
a3,1,0.375209,0.78634,[20 23] ; [2 5],[18.92 24.08] ; [3.08 3.92],0
a4,1,0.40061,0.706494,[12 32] ; [3 4],[12.94117647 31.05882353] ; [2.05882353 4.94117647],0
p2,1,0.402184,0.701787,[24 20] ; [5 2],[25.01960784 18.98039216] ; [3.98039216 3.01960784],0
a6,1,0.402184,0.701787,[20 24] ; [2 5],[18.98039216 25.01960784] ; [3.01960784 3.98039216],0
b4,1,0.465668,0.532236,[25 19] ; [5 2],[25.88235294 18.11764706] ; [4.11764706 2.88235294],0
b5,1,0.465668,0.532236,[25 19] ; [5 2],[25.88235294 18.11764706] ; [4.11764706 2.88235294],0
a8,1,0.471313,0.518896,[ 7 34] ; [2 5],[ 7.6875 33.3125] ; [1.3125 5.6875],0
p7,1,0.490508,0.475412,[19 25] ; [4 3],[19.84313725 24.15686275] ; [3.15686275 3.84313725],0
v4,1,0.490508,0.475412,[25 19] ; [3 4],[24.15686275 19.84313725] ; [3.84313725 3.15686275],0
p12,1,0.494867,0.465926,[ 3 41] ; [1 6],[ 3.45098039 40.54901961] ; [0.54901961 6.45098039],0
n6,1,0.534594,0.385651,[26 18] ; [5 2],[26.74509804 17.25490196] ; [4.25490196 2.74509804],0
d2,1,0.564972,0.331169,[14 30] ; [3 4],[14.66666667 29.33333333] ; [2.33333333 4.66666667],0
b1,1,0.564972,0.331169,[24 20] ; [3 4],[23.29411765 20.70588235] ; [3.70588235 3.29411765],0
v2,1,0.68359,0.166113,[15 28] ; [3 4],[15.48 27.52] ; [2.52 4.48],0
a7,1,0.725486,0.123297,[22 22] ; [4 3],[22.43137255 21.56862745] ; [3.56862745 3.43137255],0
s2,1,0.734927,0.114635,[10 34] ; [2 5],[10.35294118 33.64705882] ; [1.64705882 5.35294118],0
p3,1,0.760077,0.093256,[10 33] ; [2 5],[10.32 32.68] ; [1.68 5.32],0
d5,1,0.810501,0.057495,[21 23] ; [3 4],[20.70588235 23.29411765] ; [3.29411765 3.70588235],0
s5,1,0.823629,0.049675,[ 5 39] ; [1 6],[ 5.17647059 38.82352941] ; [0.82352941 6.17647059],0
n5,1,0.831756,0.045135,[27 17] ; [4 3],[26.74509804 17.25490196] ; [4.25490196 2.74509804],0
d1,1,0.840393,0.040558,[11 33] ; [2 5],[11.21568627 32.78431373] ; [1.78431373 5.21568627],0
u3,1,0.857541,0.032222,[ 4 20] ; [1 4],[ 4.13793103 19.86206897] ; [0.86206897 4.13793103],0
d3,1,0.897928,0.016456,[20 24] ; [3 4],[19.84313725 24.15686275] ; [3.15686275 3.84313725],0
v1,1,0.942987,0.005115,[12 32] ; [2 5],[12.07843137 31.92156863] ; [1.92156863 5.07843137],0
s4,1,0.963013,0.00215,[ 6 38] ; [1 6],[ 6.03921569 37.96078431] ; [0.96078431 6.03921569],0
a5,1,0.987147,0.00026,[19 25] ; [3 4],[18.98039216 25.01960784] ; [3.01960784 3.98039216],0
