Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.102461,[79  5] ; [17 16],[68.92307692 15.07692308] ; [27.07692308  5.92307692],1
s6,1,5.1e-05,16.4122,[72 11] ; [17 16],[63.68103448 19.31896552] ; [25.31896552  7.68103448],1
d3,1,0.000479,12.194917,[62 22] ; [13 20],[53.84615385 30.15384615] ; [21.15384615 11.84615385],1
r2,1,0.002309,9.285908,[82  2] ; [27  6],[78.25641026  5.74358974] ; [30.74358974  2.25641026],0
r3,1,0.009004,6.822057,[82  1] ; [29  4],[79.42241379  3.57758621] ; [31.57758621  1.42241379],0
d4,1,0.012811,6.194993,[72 11] ; [22 11],[67.25862069 15.74137931] ; [26.74137931  6.25862069],0
n3,1,0.026445,4.926686,[25  5] ; [6 6],[22.14285714  7.85714286] ; [8.85714286 3.14285714],0
a7,1,0.032173,4.589275,[65 19] ; [19 14],[60.30769231 23.69230769] ; [23.69230769  9.30769231],0
d1,1,0.036911,4.354511,[46 38] ; [11 22],[40.92307692 43.07692308] ; [16.07692308 16.92307692],0
v2,1,0.040519,4.196021,[42 33] ; [11 21],[37.14953271 37.85046729] ; [15.85046729 16.14953271],0
u3,1,0.047725,3.919642,[22  7] ; [8 9],[18.91304348 10.08695652] ; [11.08695652  5.91304348],0
d5,1,0.063988,3.430876,[63 21] ; [19 14],[58.87179487 25.12820513] ; [23.12820513  9.87179487],0
u2,1,0.064654,3.413773,[20  9] ; [ 7 10],[17.02173913 11.97826087] ; [9.97826087 7.02173913],0
p10,1,0.068,3.330646,[62 19] ; [19 13],[58.0619469 22.9380531] ; [22.9380531  9.0619469],0
a6,1,0.081288,3.038961,[60 24] ; [18 15],[56. 28.] ; [22. 11.],0
v4,1,0.101527,2.681395,[78  5] ; [27  5],[75.7826087  7.2173913] ; [29.2173913  2.7826087],0
b5,1,0.105534,2.619857,[52 32] ; [15 18],[48.1025641 35.8974359] ; [18.8974359 14.1025641],0
u1,1,0.106357,2.607537,[11 73] ; [ 1 32],[ 8.61538462 75.38461538] ; [ 3.38461538 29.61538462],0
v3,1,0.117854,2.445606,[25 54] ; [ 5 25],[21.74311927 57.25688073] ; [ 8.25688073 21.74311927],0
p8,1,0.127109,2.327463,[40 43] ; [10 21],[36.40350877 46.59649123] ; [13.59649123 17.40350877],0
s2,1,0.129526,2.298172,[65 19] ; [21 12],[61.74358974 22.25641026] ; [24.25641026  8.74358974],0
p9,1,0.14183,2.157986,[66 15] ; [22 10],[63.07964602 17.92035398] ; [24.92035398  7.07964602],0
v1,1,0.166827,1.911226,[39 41] ; [11 21],[35.71428571 44.28571429] ; [14.28571429 17.71428571],0
s8,1,0.183045,1.772727,[42 42] ; [12 21],[38.76923077 45.23076923] ; [15.23076923 17.76923077],0
b1,1,0.191061,1.709416,[25 59] ; [14 19],[28. 56.] ; [11. 22.],0
