Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.002694,9.004117,[27 23] ; [58 15],[34.55284553 15.44715447] ; [50.44715447 22.55284553],0
p9,1,0.007129,7.240098,[30 19] ; [59 12],[36.34166667 12.65833333] ; [52.65833333 18.34166667],0
v2,1,0.019972,5.414313,[17 28] ; [42 28],[23.08695652 21.91304348] ; [35.91304348 34.08695652],0
u1,1,0.021523,5.283945,[ 2 48] ; [13 60],[ 6.09756098 43.90243902] ; [ 8.90243902 64.09756098],0
a1,1,0.029075,4.763172,[ 5 45] ; [ 1 72],[ 2.43902439 47.56097561] ; [ 3.56097561 69.43902439],0
p10,1,0.035815,4.40589,[29 20] ; [54 16],[34.17647059 14.82352941] ; [48.82352941 21.17647059],0
p3,1,0.038877,4.266213,[26 23] ; [25 48],[20.48360656 28.51639344] ; [30.51639344 42.48360656],0
r2,1,0.045311,4.007041,[44  6] ; [69  2],[46.69421488  3.30578512] ; [66.30578512  4.69421488],0
p11,1,0.050175,3.835604,[27 23] ; [52 21],[32.11382114 17.88617886] ; [46.88617886 26.11382114],0
p1,1,0.051504,3.791804,[ 7 43] ; [ 3 69],[ 4.09836066 45.90163934] ; [ 5.90163934 66.09836066],0
u2,1,0.059161,3.560739,[15  3] ; [14 11],[12.13953488  5.86046512] ; [16.86046512  8.13953488],0
p2,1,0.081033,3.044055,[35 15] ; [60 12],[38.93442623 11.06557377] ; [56.06557377 15.93442623],0
r4,1,0.091088,2.855039,[38 12] ; [64  9],[41.46341463  8.53658537] ; [60.53658537 12.46341463],0
d5,1,0.094862,2.789869,[33 17] ; [58 15],[36.99186992 13.00813008] ; [54.00813008 18.99186992],0
s4,1,0.124836,2.355578,[18 32] ; [17 56],[14.22764228 35.77235772] ; [20.77235772 52.22764228],0
s6,1,0.132172,2.266802,[33 16] ; [58 15],[36.54918033 12.45081967] ; [54.45081967 18.54918033],0
u3,1,0.139358,2.185037,[14  4] ; [14 11],[11.72093023  6.27906977] ; [16.27906977  8.72093023],0
b1,1,0.142776,2.14778,[20 30] ; [20 53],[16.2601626 33.7398374] ; [23.7398374 49.2601626],0
r3,1,0.155036,2.021989,[47  3] ; [72  1],[48.37398374  1.62601626] ; [70.62601626  2.37398374],0
v4,1,0.189576,1.720909,[43  6] ; [68  4],[44.95041322  4.04958678] ; [66.04958678  5.95041322],0
a2,1,0.215895,1.531447,[ 6 44] ; [15 58],[ 8.53658537 41.46341463] ; [12.46341463 60.53658537],0
p7,1,0.254415,1.298896,[24 24] ; [43 28],[27.02521008 20.97478992] ; [39.97478992 31.02521008],0
s2,1,0.259346,1.272244,[33 17] ; [55 18],[35.77235772 14.22764228] ; [52.22764228 20.77235772],0
n3,1,0.27009,1.216288,[16  6] ; [14  2],[17.36842105  4.63157895] ; [12.63157895  3.36842105],0
n4,1,0.273768,1.19777,[17 33] ; [32 41],[19.91869919 30.08130081] ; [29.08130081 43.91869919],0
b4,1,0.274195,1.195641,[28 22] ; [48 25],[30.89430894 19.10569106] ; [45.10569106 27.89430894],0
a6,1,0.302164,1.064617,[29 21] ; [49 24],[31.70731707 18.29268293] ; [46.29268293 26.70731707],0
s8,1,0.345512,0.889871,[19 31] ; [34 39],[21.54471545 28.45528455] ; [31.45528455 41.54471545],0
d3,1,0.432874,0.615101,[33 17] ; [53 20],[34.95934959 15.04065041] ; [51.04065041 21.95934959],0
p4,1,0.515478,0.42293,[21 29] ; [35 38],[22.76422764 27.23577236] ; [33.23577236 39.76422764],0
p5,1,0.520843,0.412224,[ 1 48] ; [ 3 69],[ 1.61983471 47.38016529] ; [ 2.38016529 69.61983471],0
n1,1,0.524091,0.405835,[ 9 14] ; [ 5 12],[ 8.05 14.95] ; [ 5.95 11.05],0
v1,1,0.614887,0.25312,[21 28] ; [26 42],[19.68376068 29.31623932] ; [27.31623932 40.68376068],0
d2,1,0.616169,0.251289,[21 29] ; [34 39],[22.35772358 27.64227642] ; [32.64227642 40.35772358],0
s5,1,0.636337,0.223565,[15 30] ; [26 43],[16.18421053 28.81578947] ; [24.81578947 44.18421053],0
a3,1,0.710788,0.137491,[31 19] ; [47 25],[31.96721311 18.03278689] ; [46.03278689 25.96721311],0
p8,1,0.739261,0.110777,[18 31] ; [29 44],[18.87704918 30.12295082] ; [28.12295082 44.87704918],0
p12,1,0.744863,0.105898,[ 2 46] ; [ 4 69],[ 2.38016529 45.61983471] ; [ 3.61983471 69.38016529],0
b5,1,0.748783,0.102556,[28 22] ; [43 30],[28.86178862 21.13821138] ; [42.13821138 30.86178862],0
v3,1,0.76174,0.091928,[13 33] ; [18 52],[12.29310345 33.70689655] ; [18.70689655 51.29310345],0
d4,1,0.793489,0.06853,[42  8] ; [60 13],[41.46341463  8.53658537] ; [60.53658537 12.46341463],0
p6,1,0.793965,0.068208,[11 37] ; [18 54],[11.6 36.4] ; [17.4 54.6],0
s1,1,0.809785,0.057938,[ 4 46] ; [ 5 68],[ 3.65853659 46.34146341] ; [ 5.34146341 67.65853659],0
n2,1,0.815914,0.054198,[17  6] ; [12  5],[16.675  6.325] ; [12.325  4.675],0
d1,1,0.822808,0.050147,[25 25] ; [38 35],[25.6097561 24.3902439] ; [37.3902439 35.6097561],0
b2,1,0.850693,0.035432,[ 9 19] ; [12 28],[ 8.64705882 19.35294118] ; [12.35294118 27.64705882],0
b3,1,0.850693,0.035432,[ 9 19] ; [12 28],[ 8.64705882 19.35294118] ; [12.35294118 27.64705882],0
a5,1,0.853494,0.0341,[33 17] ; [47 26],[32.5203252 17.4796748] ; [47.4796748 25.5203252],0
s7,1,0.86678,0.02814,[21 22] ; [34 38],[20.56521739 22.43478261] ; [34.43478261 37.56521739],0
r1,1,0.878466,0.023383,[37 12] ; [56 17],[37.35245902 11.64754098] ; [55.64754098 17.35245902],0
a4,1,0.911183,0.012443,[18 32] ; [27 46],[18.29268293 31.70731707] ; [26.70731707 46.29268293],0
