Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,76.991985,[205  24] ; [40 52],[174.78193146  54.21806854] ; [70.21806854 21.78193146],1
r2,1,0.0,34.061496,[218  11] ; [65 25],[203.15673981  25.84326019] ; [79.84326019 10.15673981],1
v4,1,1e-06,23.518092,[209  19] ; [65 27],[195.225  32.775] ; [78.775 13.225],1
r3,1,8e-06,20.036822,[209  19] ; [66 25],[196.55172414  31.44827586] ; [78.44827586 12.55172414],1
s8,1,3.3e-05,17.234235,[ 80 148] ; [11 81],[ 64.8375 163.1625] ; [26.1625 65.8375],1
s6,1,0.000152,14.347244,[135  91] ; [33 58],[119.77287066 106.22712934] ; [48.22712934 42.77287066],1
a6,1,0.000207,13.767342,[160  69] ; [44 48],[145.53271028  83.46728972] ; [58.46728972 33.53271028],1
v2,1,0.000452,12.304181,[108 108] ; [25 64],[ 94.19016393 121.80983607] ; [38.80983607 50.19016393],1
a5,1,0.002057,9.498262,[161  68] ; [48 44],[149.09968847  79.90031153] ; [59.90031153 32.09968847],0
d3,1,0.002656,9.030115,[151  78] ; [44 48],[139.11214953  89.88785047] ; [55.88785047 36.11214953],0
s3,1,0.002977,8.821433,[113 112] ; [29 62],[101.10759494 123.89240506] ; [40.89240506 50.10759494],0
v3,1,0.003243,8.665424,[ 77 137] ; [17 73],[ 66.17105263 147.82894737] ; [27.82894737 62.17105263],0
a7,1,0.005745,7.628723,[163  65] ; [51 41],[152.475  75.525] ; [61.525 30.475],0
s7,1,0.006876,7.305154,[ 81 134] ; [19 69],[ 70.95709571 144.04290429] ; [29.04290429 58.95709571],0
d4,1,0.007914,7.052872,[183  45] ; [61 31],[173.85  54.15] ; [70.15 21.85],0
d1,1,0.009066,6.809846,[124 105] ; [35 57],[113.42990654 115.57009346] ; [45.57009346 46.42990654],0
d5,1,0.012196,6.282078,[178  51] ; [59 33],[169.07476636  59.92523364] ; [67.92523364 24.07476636],0
p2,1,0.017593,5.636241,[152  77] ; [48 44],[142.67912773  86.32087227] ; [57.32087227 34.67912773],0
a2,1,0.018557,5.54274,[ 51 178] ; [10 82],[ 43.51713396 185.48286604] ; [17.48286604 74.51713396],0
p12,1,0.020195,5.394971,[ 18 209] ; [ 1 90],[ 13.56289308 213.43710692] ; [ 5.43710692 85.56289308],0
p4,1,0.020736,5.348809,[ 88 140] ; [23 69],[ 79.0875 148.9125] ; [31.9125 60.0875],0
n4,1,0.024946,5.027641,[164  65] ; [54 38],[155.52024922  73.47975078] ; [62.47975078 29.52024922],0
u3,1,0.025713,4.975241,[47 29] ; [17 25],[41.22033898 34.77966102] ; [22.77966102 19.22033898],0
u1,1,0.027114,4.883552,[ 36 193] ; [ 6 86],[ 29.96261682 199.03738318] ; [12.03738318 79.96261682],0
a3,1,0.028126,4.820307,[153  74] ; [50 42],[144.45454545  82.54545455] ; [58.54545455 33.45454545],0
u2,1,0.06315,3.452658,[42 33] ; [16 26],[37.17948718 37.82051282] ; [20.82051282 21.17948718],0
a1,1,0.084725,2.971848,[  9 220] ; [ 8 84],[ 12.12772586 216.87227414] ; [ 4.87227414 87.12772586],0
p11,1,0.087394,2.921729,[155  74] ; [53 39],[148.38629283  80.61370717] ; [59.61370717 32.38629283],0
b2,1,0.094617,2.794016,[43 90] ; [22 26],[47.76243094 85.23756906] ; [17.23756906 30.76243094],0
b3,1,0.094617,2.794016,[43 90] ; [22 26],[47.76243094 85.23756906] ; [17.23756906 30.76243094],0
s2,1,0.097296,2.749313,[ 93 131] ; [29 63],[ 86.48101266 137.51898734] ; [35.51898734 56.48101266],0
p3,1,0.098517,2.729396,[ 65 163] ; [18 74],[ 59.1375 168.8625] ; [23.8625 68.1375],0
a4,1,0.108379,2.577702,[100 128] ; [31 60],[ 93.63009404 134.36990596] ; [37.36990596 53.63009404],0
b1,1,0.11805,2.442997,[ 83 146] ; [42 50],[ 89.17445483 139.82554517] ; [35.82554517 56.17445483],0
v1,1,0.128455,2.311079,[ 97 126] ; [30 58],[ 91.06430868 131.93569132] ; [35.93569132 52.06430868],0
n1,1,0.187725,1.735384,[32 43] ; [10 24],[28.89908257 46.10091743] ; [13.10091743 20.89908257],0
s1,1,0.216465,1.527652,[ 12 214] ; [ 2 90],[  9.94968553 216.05031447] ; [ 4.05031447 87.94968553],0
n3,1,0.282088,1.157004,[46 26] ; [18 16],[43.47169811 28.52830189] ; [20.52830189 13.47169811],0
n6,1,0.291607,1.112186,[174  54] ; [65 27],[170.2875  57.7125] ; [68.7125 23.2875],0
p10,1,0.311882,1.022691,[151  74] ; [55 35],[147.14285714  77.85714286] ; [58.85714286 31.14285714],0
s5,1,0.350405,0.87199,[ 50 167] ; [16 72],[ 46.95737705 170.04262295] ; [19.04262295 68.95737705],0
p1,1,0.404179,0.695859,[ 16 212] ; [ 9 83],[ 17.8125 210.1875] ; [ 7.1875 84.8125],0
