Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,49.40435,[257  19] ; [52 31],[237.55988858  38.44011142] ; [71.44011142 11.55988858],1
a5,1,1.5e-05,18.760559,[203  73] ; [40 43],[186.8189415  89.1810585] ; [56.1810585 26.8189415],1
r2,1,0.000171,14.124361,[259  13] ; [66 14],[251.13636364  20.86363636] ; [73.86363636  6.13636364],1
v4,1,0.000216,13.683121,[265   8] ; [71 11],[258.38873239  14.61126761] ; [77.61126761  4.38873239],1
d1,1,0.000229,13.577072,[160 116] ; [29 54],[145.30362117 130.69637883] ; [43.69637883 39.30362117],1
r3,1,0.000456,12.285536,[266   9] ; [71 11],[259.59383754  15.40616246] ; [77.40616246  4.59383754],1
v2,1,0.00052,12.043286,[147 110] ; [28 52],[133.45697329 123.54302671] ; [41.54302671 38.45697329],1
d3,1,0.001005,10.817823,[200  76] ; [43 38],[187.86554622  88.13445378] ; [55.13445378 25.86554622],0
d5,1,0.001057,10.725512,[223  53] ; [52 30],[212.01117318  63.98882682] ; [62.98882682 19.01117318],0
a6,1,0.001851,9.691787,[191  85] ; [42 41],[179.13091922  96.86908078] ; [53.86908078 29.13091922],0
a2,1,0.004013,8.278078,[ 58 218] ; [ 6 77],[ 49.20334262 226.79665738] ; [14.79665738 68.20334262],0
s8,1,0.004345,8.133854,[121 154] ; [22 61],[109.84636872 165.15363128] ; [33.15363128 49.84636872],0
s7,1,0.004419,8.10315,[126 144] ; [23 57],[114.94285714 155.05714286] ; [34.05714286 45.94285714],0
s6,1,0.004556,8.047638,[187  86] ; [41 39],[176.3286119  96.6713881] ; [51.6713881 28.3286119],0
d4,1,0.005342,7.759948,[231  45] ; [58 25],[222.18384401  53.81615599] ; [66.81615599 16.18384401],0
v1,1,0.009536,6.719651,[139 131] ; [28 52],[128.82857143 141.17142857] ; [38.17142857 41.82857143],0
s3,1,0.01058,6.53453,[157 113] ; [35 48],[146.85552408 123.14447592] ; [45.14447592 37.85552408],0
a3,1,0.014035,6.033771,[193  83] ; [46 37],[183.74373259  92.25626741] ; [55.25626741 27.74373259],0
a7,1,0.019252,5.478449,[208  68] ; [51 31],[199.67597765  76.32402235] ; [59.32402235 22.67597765],0
n4,1,0.019766,5.43245,[203  73] ; [50 33],[194.50696379  81.49303621] ; [58.49303621 24.50696379],0
a4,1,0.021922,5.251957,[115 161] ; [23 60],[106.09470752 169.90529248] ; [31.90529248 51.09470752],0
u1,1,0.036807,4.359316,[ 36 240] ; [ 4 79],[ 30.75208914 245.24791086] ; [ 9.24791086 73.75208914],0
p7,1,0.061067,3.508159,[147 117] ; [35 45],[139.6744186 124.3255814] ; [42.3255814 37.6744186],0
n6,1,0.066853,3.358648,[231  42] ; [63 20],[225.45505618  47.54494382] ; [68.54494382 14.45505618],0
u4,1,0.072406,3.227615,[  1 275] ; [ 2 81],[  2.30640669 273.69359331] ; [ 0.69359331 82.30640669],0
p2,1,0.081981,3.025183,[229  47] ; [61 21],[223.57541899  52.42458101] ; [66.42458101 15.57541899],0
v3,1,0.099359,2.71581,[ 91 173] ; [20 61],[ 84.93913043 179.06086957] ; [26.06086957 54.93913043],0
u3,1,0.139739,2.180826,[49 32] ; [17 20],[45.30508475 35.69491525] ; [20.69491525 16.30508475],0
d2,1,0.151831,2.053756,[117 158] ; [28 55],[111.38268156 163.61731844] ; [33.61731844 49.38268156],0
s4,1,0.183076,1.772473,[ 45 228] ; [19 64],[ 49.07865169 223.92134831] ; [14.92134831 68.07865169],0
p4,1,0.257477,1.282273,[111 162] ; [28 55],[106.59269663 166.40730337] ; [32.40730337 50.59269663],0
