Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.039587,4.235497,[3 1] ; [ 43 112],[1.1572327 2.8427673] ; [ 44.8427673 110.1572327],0
s8,1,0.039587,4.235497,[3 1] ; [ 43 112],[1.1572327 2.8427673] ; [ 44.8427673 110.1572327],0
p4,1,0.08939,2.88532,[3 1] ; [ 53 103],[1.4 2.6] ; [ 54.6 101.4],0
b4,1,0.139707,2.181187,[1 3] ; [96 60],[2.425 1.575] ; [94.575 61.425],0
b1,1,0.182983,1.773231,[3 1] ; [65 91],[1.7 2.3] ; [66.3 89.7],0
a8,1,0.198548,1.653024,[1 3] ; [ 11 137],[0.31578947 3.68421053] ; [ 11.68421053 136.31578947],0
s6,1,0.336087,0.925301,[1 3] ; [76 78],[1.94936709 2.05063291] ; [75.05063291 78.94936709],0
s3,1,0.375367,0.785821,[1 3] ; [73 81],[1.87341772 2.12658228] ; [72.12658228 81.87341772],0
s7,1,0.420684,0.648404,[2 2] ; [ 45 100],[1.26174497 2.73825503] ; [45.73825503 99.26174497],0
u1,1,0.443939,0.586081,[1 3] ; [ 19 137],[0.5 3.5] ; [ 19.5 136.5],0
a5,1,0.48843,0.479982,[3 1] ; [90 66],[2.325 1.675] ; [90.675 65.325],0
d2,1,0.48843,0.479982,[1 3] ; [66 90],[1.675 2.325] ; [65.325 90.675],0
v2,1,0.513951,0.426014,[2 1] ; [71 78],[1.44078947 1.55921053] ; [71.55921053 77.44078947],0
a4,1,0.519322,0.415239,[1 3] ; [64 92],[1.625 2.375] ; [63.375 92.625],0
s2,1,0.535143,0.384615,[1 3] ; [63 93],[1.6 2.4] ; [62.4 93.6],0
a6,1,0.551218,0.355139,[3 1] ; [94 62],[2.425 1.575] ; [94.575 61.425],0
v1,1,0.558477,0.342349,[2 2] ; [54 97],[1.44516129 2.55483871] ; [54.55483871 96.44516129],0
p7,1,0.581626,0.303613,[2 2] ; [57 99],[1.475 2.525] ; [57.525 98.475],0
b5,1,0.620444,0.245244,[2 2] ; [97 59],[2.475 1.525] ; [96.525 59.475],0
v3,1,0.650502,0.205268,[1 2] ; [ 33 115],[0.67549669 2.32450331] ; [ 33.32450331 114.67549669],0
n6,1,0.659594,0.194018,[2 2] ; [95 61],[2.425 1.575] ; [94.575 61.425],0
a3,1,0.682946,0.166828,[3 1] ; [101  54],[2.6163522 1.3836478] ; [101.3836478  53.6163522],0
r1,1,0.81891,0.052417,[3 1] ; [108  47],[2.79245283 1.20754717] ; [108.20754717  46.79245283],0
d5,1,0.925733,0.008689,[3 1] ; [113  42],[2.91823899 1.08176101] ; [113.08176101  41.91823899],0
r4,1,0.928229,0.008113,[3 1] ; [120  36],[3.075 0.925] ; [119.925  36.075],0
b2,1,0.944293,0.004883,[1 2] ; [30 55],[1.05681818 1.94318182] ; [29.94318182 55.05681818],0
b3,1,0.944293,0.004883,[1 2] ; [30 55],[1.05681818 1.94318182] ; [29.94318182 55.05681818],0
d1,1,0.959602,0.002566,[2 2] ; [76 80],[1.95 2.05] ; [76.05 79.95],0
s5,1,0.963138,0.002136,[1 3] ; [ 38 108],[1.04 2.96] ; [ 37.96 108.04],0
