Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,36.339724,[59 23] ; [ 79 156],[35.69716088 46.30283912] ; [102.30283912 132.69716088],1
v1,1,0.00035,12.781458,[45 39] ; [ 77 166],[31.33944954 52.66055046] ; [ 90.66055046 152.33944954],1
r2,1,0.001518,10.057241,[81  2] ; [205  38],[72.81595092 10.18404908] ; [213.18404908  29.81595092],0
v4,1,0.012409,6.251429,[80  5] ; [203  41],[73.11550152 11.88449848] ; [209.88449848  34.11550152],0
r4,1,0.026507,4.922664,[71 14] ; [177  71],[63.3033033 21.6966967] ; [184.6966967  63.3033033],0
b1,1,0.028048,4.82514,[22 63] ; [ 97 151],[30.37537538 54.62462462] ; [ 88.62462462 159.37537538],0
a3,1,0.062253,3.476321,[59 26] ; [142 103],[51.77272727 33.22727273] ; [149.22727273  95.77272727],0
b4,1,0.07504,3.169183,[57 28] ; [139 109],[50.03003003 34.96996997] ; [145.96996997 102.03003003],0
p8,1,0.075266,3.164269,[33 50] ; [ 71 172],[26.47852761 56.52147239] ; [ 77.52147239 165.47852761],0
d3,1,0.075914,3.150278,[59 26] ; [144 102],[52.12990937 32.87009063] ; [150.87009063  95.12990937],0
a7,1,0.098846,2.724066,[62 22] ; [158  89],[55.83081571 28.16918429] ; [164.16918429  82.83081571],0
n1,1,0.101732,2.678182,[ 5 19] ; [36 57],[ 8.41025641 15.58974359] ; [32.58974359 60.41025641],0
d1,1,0.103091,2.657065,[45 40] ; [106 142],[38.54354354 46.45645646] ; [112.45645646 135.54354354],0
p10,1,0.132722,2.260378,[58 25] ; [148  96],[52.28746177 30.71253823] ; [153.71253823  90.28746177],0
p1,1,0.133192,2.254906,[ 7 78] ; [ 10 236],[ 4.36555891 80.63444109] ; [ 12.63444109 233.36555891],0
r1,1,0.167812,1.902384,[62 23] ; [160  87],[56.8373494 28.1626506] ; [165.1626506  81.8373494],0
p5,1,0.19403,1.686751,[ 5 80] ; [  7 240],[ 3.07228916 81.92771084] ; [  8.92771084 238.07228916],0
a2,1,0.196933,1.664974,[17 68] ; [ 35 213],[13.27327327 71.72672673] ; [ 38.72672673 209.27327327],0
s2,1,0.197843,1.658224,[31 54] ; [ 71 174],[26.27272727 58.72727273] ; [ 75.72727273 169.27272727],0
r3,1,0.199156,1.648555,[76  8] ; [208  37],[72.5106383 11.4893617] ; [211.4893617  33.5106383],0
n6,1,0.218301,1.515507,[66 19] ; [174  72],[61.63141994 23.36858006] ; [178.36858006  67.63141994],0
a6,1,0.226526,1.462542,[58 27] ; [151  97],[53.34834835 31.65165165] ; [155.65165165  92.34834835],0
d2,1,0.236323,1.402397,[37 46] ; [ 92 155],[32.44545455 50.55454545] ; [ 96.55454545 150.44545455],0
a5,1,0.253621,1.30325,[55 30] ; [143 105],[50.54054054 34.45945946] ; [147.45945946 100.54054054],0
d4,1,0.265005,1.242421,[67 17] ; [182  65],[63.19033233 20.80966767] ; [185.80966767  61.19033233],0
s6,1,0.292455,1.108283,[40 41] ; [105 141],[35.91743119 45.08256881] ; [109.08256881 136.91743119],0
s4,1,0.353313,0.861522,[ 9 75] ; [ 36 208],[11.52439024 72.47560976] ; [ 33.47560976 210.52439024],0
a8,1,0.359922,0.838166,[ 6 71] ; [ 27 208],[ 8.14423077 68.85576923] ; [ 24.85576923 210.14423077],0
p12,1,0.398223,0.713685,[ 4 80] ; [  7 239],[ 2.8 81.2] ; [  8.2 237.8],0
u2,1,0.401402,0.704124,[14 12] ; [46 57],[12.09302326 13.90697674] ; [47.90697674 55.09302326],0
n4,1,0.414664,0.665388,[56 28] ; [153  95],[52.87951807 31.12048193] ; [156.12048193  91.87951807],0
p4,1,0.430066,0.622645,[26 55] ; [ 68 179],[23.21341463 57.78658537] ; [ 70.78658537 176.21341463],0
d5,1,0.434634,0.610409,[62 23] ; [169  78],[59.14156627 25.85843373] ; [171.85843373  75.14156627],0
s1,1,0.468817,0.524763,[ 5 78] ; [ 10 234],[ 3.80733945 79.19266055] ; [ 11.19266055 232.80733945],0
p9,1,0.491506,0.473228,[58 23] ; [162  78],[55.51401869 25.48598131] ; [164.48598131  75.51401869],0
s3,1,0.511438,0.431123,[33 47] ; [ 91 154],[30.52307692 49.47692308] ; [ 93.47692308 151.52307692],0
b3,1,0.537578,0.380046,[16 28] ; [42 92],[14.33707865 29.66292135] ; [43.66292135 90.33707865],0
b2,1,0.537578,0.380046,[16 28] ; [42 92],[14.33707865 29.66292135] ; [43.66292135 90.33707865],0
n5,1,0.546565,0.363508,[56 28] ; [155  91],[53.70909091 30.29090909] ; [157.29090909  88.70909091],0
p6,1,0.549878,0.357536,[12 71] ; [ 42 201],[13.74846626 69.25153374] ; [ 40.25153374 202.74846626],0
s7,1,0.592361,0.286672,[14 67] ; [ 48 192],[15.64485981 65.35514019] ; [ 46.35514019 193.64485981],0
a1,1,0.615478,0.252275,[ 3 82] ; [ 12 236],[ 3.82882883 81.17117117] ; [ 11.17117117 236.82882883],0
n3,1,0.641592,0.216667,[19  8] ; [59 31],[18.  9.] ; [60. 30.],0
b5,1,0.665614,0.186776,[54 31] ; [151  97],[52.32732733 32.67267267] ; [152.67267267  95.32732733],0
p2,1,0.693336,0.155497,[59 26] ; [177  70],[60.42168675 24.57831325] ; [175.57831325  71.42168675],0
p11,1,0.700539,0.147912,[56 29] ; [169  79],[57.43243243 27.56756757] ; [167.56756757  80.43243243],0
p7,1,0.704004,0.14434,[32 49] ; [101 140],[33.45652174 47.54347826] ; [ 99.54347826 141.45652174],0
a4,1,0.714282,0.134038,[29 56] ; [ 89 156],[30.39393939 54.60606061] ; [ 87.60606061 157.39393939],0
n2,1,0.779401,0.078456,[18  8] ; [61 31],[17.40677966  8.59322034] ; [61.59322034 30.40677966],0
u1,1,0.789945,0.070959,[ 8 77] ; [ 21 227],[ 7.4024024 77.5975976] ; [ 21.5975976 226.4024024],0
s5,1,0.835618,0.043057,[16 68] ; [ 44 200],[15.36585366 68.63414634] ; [ 44.63414634 199.36585366],0
u3,1,0.877037,0.02394,[11 14] ; [48 57],[11.34615385 13.65384615] ; [47.65384615 57.34615385],0
u4,1,0.980651,0.000588,[ 1 84] ; [  3 245],[ 1.02102102 83.97897898] ; [  2.97897898 245.02102102],0
